id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_213ff18c023db731a284e638713c1173","213ff18c023db731a284e638713c1173","タイトーステーション海老名ビナウォーク店","海老名市中央1-18-1ビナウォーク6番館2F","JR相模線、相鉄線、小田急線、海老名駅より徒歩5分","046-292-5160","10:00～24:00","無し","35.452455 139.395834"
"id_shop_cd09b9e9460785557be8e87852306235","cd09b9e9460785557be8e87852306235","GiGO相模大野","相模原市南区相模大野3-13-2フレスコビル2F","","042-741-8195","","","35.532177 139.436075"
"id_shop_ad3da48c0b7f0f97ac4f45a923aec39d","ad3da48c0b7f0f97ac4f45a923aec39d","こころっこアリオ橋本店","相模原市緑区大山町1-22アリオ橋本店2F","橋本駅より徒歩5分","042-703-0133","10:00～21:00","無し","35.591017 139.349524"
"id_shop_ee3efa738edf28754508c57abbd4fd9d","ee3efa738edf28754508c57abbd4fd9d","アピナ橋本店","相模原市緑区西橋本5-1-1ラ･フロール駐車場棟1F","橋本駅から徒歩10分 八王子バイパスから津久井街道へ繋がる側道に入ってすぐ","042-703-6033","10:00～24:00","無し","35.597682 139.337035"
"id_shop_44c75f26fac01903fddef4acaccb1490","44c75f26fac01903fddef4acaccb1490","タイトーステーション藤沢店","藤沢市南藤沢21-1江ノ電第1ビル","","0466-47-9153","10:00～23:50","無し","35.337282 139.487332"
"id_shop_f532e17811c03dc3e15a5c777936f460","f532e17811c03dc3e15a5c777936f460","ドラマ藤沢店","藤沢市本藤沢5-6-8","小田急江ノ島線善行駅より徒歩15分","0466-82-0328","10:00～24:00","無し","35.35751243 139.4682681"
"id_shop_a8931e8c8eb4b1bd8390b063e3cef21f","a8931e8c8eb4b1bd8390b063e3cef21f","シルクハット大船","鎌倉市大船1-24大船駅前ビル1-3F","JR大船駅徒歩1分","","9:00～23:45","無し",""
"id_shop_8c09c605bda689dedac21dce0e00093a","8c09c605bda689dedac21dce0e00093a","上越レジャーランボウル","上越市下門前薬島827-2","国道8号線沿い高岡市内関川大橋そば","0255-31-2030","一部24時間営業","無し","37.16405087 138.2489336"
"id_shop_dc7e85bf8f5580e609fa2a9a8c943eb9","dc7e85bf8f5580e609fa2a9a8c943eb9","タイトーFステーション上越店","上越市富岡3524J-maxシアター内1F","J-MAXシアター1F","025-530-7115","","","37.148097 138.259034"
"id_shop_cd7cde435c4a850935772a09462609c4","cd7cde435c4a850935772a09462609c4","HapipiLand十日町店","十日町市丑735-1","","080-7143-5507","","","37.13648 138.7456"
"id_shop_02cbda6e44dffaf076dcfe1aeae688fe","02cbda6e44dffaf076dcfe1aeae688fe","プレイゾーンバンブー","南魚沼市竹俣60-6","JR「六日町」より車で5分。国道17号線沿い。","025-782-5277","11:00～24:00","無し","37.051028 138.868007"
"id_shop_6b0e0c641daadb6ba03f0ba1cf4e2495","6b0e0c641daadb6ba03f0ba1cf4e2495","ラウンドワン新潟店","新潟市中央区美咲町2-1-38","新潟バイパス 黒崎ICより約5分・ホンマ健康ランド様前","025-280-1322","月9:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し",""
"id_shop_910fe8db0124ac508740a9585be02f13","910fe8db0124ac508740a9585be02f13","プレイハウスエリナ","新潟市西蒲区津雲田640岩室町国道116号線沿い","JR「岩室駅」より車で5分。駅より国道116号を南下し国道沿い右側。","0256-82-4541","","","37.71741366 138.8908286"
"id_shop_e2802a592a42a4422c8a59f12c382809","e2802a592a42a4422c8a59f12c382809","アピナ長岡店","長岡市堺東町22","国道8号線長岡バイパス堺交差点近く","0258-22-5510","10:00～24:00","無し","37.45794202 138.8125194"
"id_shop_f2414389325626867ad2563abfeab70b","f2414389325626867ad2563abfeab70b","ゲームセンターテクノポリス","長岡市要町1-8-50","JR「宮内駅」西口より徒歩で5分。県道498号線沿い。","0258-33-1516","10:00～24:00","無し","37.42498834 138.8377613"
"id_shop_03d9919986457857543ec57e5b13337e","03d9919986457857543ec57e5b13337e","アピナ新庄店","富山市荒川3-2-12","","076-491-7700","10:00～24:00","無し","36.69533117 137.2480753"
"id_shop_e5b603e940e01f48ee7101dc8308e2db","e5b603e940e01f48ee7101dc8308e2db","アピナ富山豊田店","富山市豊田町2-12-66","国道8号線豊田東交差点近く","076-433-3355","10:00～24:00","無し",""
"id_shop_9fd8499b24994304ddb7795751e0bc86","9fd8499b24994304ddb7795751e0bc86","トヤマレジャーランド呉羽店","富山市高木字貝塚2054","県道44号線沿い呉羽本町交差点を富山方面方向に車で3分","076-434-5336","一部24時間営業","無し","36.71545083 137.1579046"
"id_shop_92827658601f8b91607b24e08cc8ab70","92827658601f8b91607b24e08cc8ab70","ユーズランド高岡店","高岡市下伏間江383イオンモール高岡2F","イオン高岡SC2FJR高岡駅よりバスで10分能越自動車道高岡ICより東へ約3km","0766-27-2411","10:00～23:00","無し","36.72378877 137.016935"
"id_shop_644e25cc61054b5533773b06004c40bb","644e25cc61054b5533773b06004c40bb","バイパスレジャーランド加賀店","加賀市箱宮町ヲ1-1","国道8号線加賀産業道路終点近く","0761-74-8007","一部24時間営業","無し","36.32515503 136.4113746"
"id_shop_996a1ca1ab212cd50ea0af92c0b1220e","996a1ca1ab212cd50ea0af92c0b1220e","アピナ野々市店","野々市市白山町4-1イオンタウン野々市店内","","076-272-8100","","","36.527114 136.612517"
"id_shop_1cfbc064fa607c950f6e2e9c7935f20c","1cfbc064fa607c950f6e2e9c7935f20c","ゲームパラダイス","金沢市堀川新町5-1アミューズメントスクエア3F","JR金沢駅徒歩3分","076-220-7572","10:00～24:00","無し","36.58041166 136.6515756"
"id_shop_9ce0168c2a5f8ed86e3b815705d18377","9ce0168c2a5f8ed86e3b815705d18377","ラウンドワン金沢店","金沢市横川6-120-1","北鉄石川線 押野駅下車 東南東へ徒歩5分","076-245-1850","月9:00～23:50 火～金10:00?23:50、土日祝6:00～23:50","無し",""
"id_shop_c03b765eae47433db30fbc0d2b81858d","c03b765eae47433db30fbc0d2b81858d","バイパスレジャーランド藤江新館","金沢市藤江南2-105","","076-268-7518","","","36.58375651 136.6206642"
"id_shop_831001cdff140b5a1b270db7fef79413","831001cdff140b5a1b270db7fef79413","バイパスレジャーランド藤江本館","金沢市藤江南2-41","国道8号線沿い藤江交差点近く","076-268-3798","一部24時間営業","無し","36.58397239 136.621523"
"id_shop_eadf4ff255804ab5acf119cd67476117","eadf4ff255804ab5acf119cd67476117","ジョイランド敦賀店","敦賀市木崎40-土三田12USAアリーナ内","","0770-37-1616","10:00～24:00","無し",""
"id_shop_3d6eaec3740b00986f47851b16a90c82","3d6eaec3740b00986f47851b16a90c82","福井レジャーランド板垣店","福井市下馬3-112","","0776-33-5510","","","36.042283 136.233748"
"id_shop_37e65fec22d3752c8564bc989e4a7a2b","37e65fec22d3752c8564bc989e4a7a2b","フクイレジャーランドワイプラザ店","福井市新保北1-303ヤスサキワイプラザB棟2F","国道8号線沿い福井市内新保交差点近くワイプラザ内","0776-57-0433","一部24時間営業","無し","36.08750805 136.2494211"
"id_shop_b6c7f6d9ccaa9df242f6911a9a8c05ca","b6c7f6d9ccaa9df242f6911a9a8c05ca","ゲームパニック甲府","甲府市国母5-20-24","","080-3350-2893","","","35.64182781 138.547239"
"id_shop_938bca91830cbd09b52f318ed42baae6","938bca91830cbd09b52f318ed42baae6","ラウンドワン山梨･石和店","笛吹市石和町広瀬737-1","国道20号線広瀬東交差点すぐ","055-261-9501","10:00～24:00","無し","35.643609 138.622752"
"id_shop_beef768402bf4a83081b9639faf5f305","beef768402bf4a83081b9639faf5f305","アピナ上田店","上田市秋和359-1","","0268-75-8055","","","36.416102 138.223307"
"id_shop_44c181d39f39a87a797867b42d9e71db","44c181d39f39a87a797867b42d9e71db","アピナ佐久インター店","佐久市岩村田北1-13-1","佐久インター近く","026-778-3399","10:00～24:00","無し","36.284455 138.482344"
"id_shop_1997c10ae1ac77847cc8eddfb8a9b4e6","1997c10ae1ac77847cc8eddfb8a9b4e6","アピナ塩尻店","塩尻市広丘野村1794-1","国道19号線沿い野村交差点から塩尻方面","026-351-5511","10:00～24:00","無し",""
"id_shop_bbb8c02091a72423f7dfe8da212e7b17","bbb8c02091a72423f7dfe8da212e7b17","ゲームゾーン岡谷","岡谷市中央町2-2-1","","0266-78-6008","","",""
"id_shop_df9ba4be42cf2849d7ec70bfac406fa1","df9ba4be42cf2849d7ec70bfac406fa1","アピナ松本","松本市双葉19-10","国道19号線沿い、イトーヨーカドーそば","0263-24-1133","10:00～24:00","無し","36.21052692 137.9610526"
"id_shop_78eae268a093f13ae67611bc83fd17b0","78eae268a093f13ae67611bc83fd17b0","ラウンドワン長野店","長野市大字東和田827-6","国道18号線東和田交差点よりすぐ","026-254-5801","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","36.65105714 138.225192"
"id_shop_d9db54544926bf37bf5fc7bfcf029a96","d9db54544926bf37bf5fc7bfcf029a96","アピナ川中島店","長野市川中島町御厨967-1","77号線長野南郵便局隣","026-214-6699","10:00～24:00","無し","36.597909 138.157802"
"id_shop_8b91d37748bebc2f3bade77774bece9c","8b91d37748bebc2f3bade77774bece9c","アピナ長野村山店","長野市村山502-1アミューズメントプレイスアピナ","R18号アップルライン入口","0262-95-9911","10:00～24:00","無し","36.6682177 138.2633103"
"id_shop_fb8d7339208933bbd50f5d50fe205595","fb8d7339208933bbd50f5d50fe205595","アピナ大橋店","長野市若里7-9-12","R18号長野大橋北側","026-225-8765","10:00～24:00","無し","36.6265199 138.2003591"
"id_shop_f852b1a34b497551da78028773e1f70a","f852b1a34b497551da78028773e1f70a","アピナ飯田店","飯田市座光寺3728-1","国道153号線座光寺交差点近く","026-559-7711","10:00～24:00","無し","35.52993571 137.8596325"
"id_shop_0b7509823d79e4a5e890ea74f121a2db","0b7509823d79e4a5e890ea74f121a2db","ゲームピコ鵜沼","各務原市鵜沼西町3-309イオンタウン各務原鵜沼店1F","","080-7661-4285","","",""
"id_shop_59d5bfef26b49516102bd76f97db85f7","59d5bfef26b49516102bd76f97db85f7","大垣メトロポリス","大垣市三塚町字西沼523-1","","0584-75-5734","10:00～24:00","無し","35.36694278 136.6291725"
"id_shop_5d9b2dbb066aa7075b9370cdaf146a04","5d9b2dbb066aa7075b9370cdaf146a04","アミューズメントスペースコミ丸アリババ大垣店","大垣市池尻町940-1","関が原バイパス沿い","050-3575-0530","10:00～24:00","無し","35.38404596 136.5956139"
"id_shop_80d0082004e3ff36b46072f9eba0fe49","80d0082004e3ff36b46072f9eba0fe49","Asobinoすてぇじ輪之内店","安八郡輪之内町四郷新開229イオンタウン輪之内内","","0584-69-4690","","","35.292961 136.648644"
"id_shop_62d2668e45a3ea547ef1ca9aad77df6c","62d2668e45a3ea547ef1ca9aad77df6c","A.Cグランド","岐阜市茜部大川1-77","名鉄新岐阜駅15分","058-275-0351","9:00～24:00","無し","35.38308553 136.7461998"
"id_shop_ec43b0c0de737557b7abf33195232498","ec43b0c0de737557b7abf33195232498","ファンタジアン精華","岐阜市鏡島精華2-2-1","岐阜県庁から北に5分","058-253-8020","10:00～24:00","無し","35.41148606 136.7265479"
"id_shop_a7d963d7b791ccfcb9e829478e8bf3d3","a7d963d7b791ccfcb9e829478e8bf3d3","ラウンドワンモレラ岐阜店","本巣市三橋1100","樽見鉄道「モレラ岐阜駅」下車徒歩1分","058-323-6600","10:00～24:00","無し","35.455121 136.672955"
"id_shop_4555d4bb7d0ebe0901c96546befb8d05","4555d4bb7d0ebe0901c96546befb8d05","岐阜レジャーランド穂積店","瑞穂市稲里630","国道21号線沿い瑞穂市野田新田交差点近く","058-326-1133","7:00～24:00","無し","35.38432479 136.6846653"
"id_shop_1c6403a82d80d4ca75541964928886e9","1c6403a82d80d4ca75541964928886e9","ラウンドワン富士店","富士市八代町4-15","岳南鉄道ジヤトコ前駅より徒歩約12分","0545-51-3636","10:00～24:00","無し","35.15310644 138.6938016"
"id_shop_308330de9cbe2a07efb67b5fe41cec45","308330de9cbe2a07efb67b5fe41cec45","アップル島田店","島田市宝来町8-5","","0547-54-4351","","",""
"id_shop_de7fa2b13f64b22b25c03225814b0b8a","de7fa2b13f64b22b25c03225814b0b8a","THE 3RDプラネットBivi沼津店","沼津市大手町1-1-5","JR沼津駅徒歩5分","055-926-7739","10:00～24:00","無し","35.10266451 138.8598883"
"id_shop_e3775aef7355e3df6920f42d4d06b158","e3775aef7355e3df6920f42d4d06b158","アピナ浜松店","浜松市中区葵西2-27-10ロックタウン内","","053-430-4800","","",""
"id_shop_ba7c5aa859523e1d39c4c43677529b27","ba7c5aa859523e1d39c4c43677529b27","タイトーステーション新浜松ザザシティ店","浜松市中区鍛冶町15ザザシティ浜松西館2F","JR「浜松駅」・遠鉄「新浜松駅」から徒歩5分","053-413-5256","10:00～20:00","ザザシティ休館日","34.705137 137.729441"
"id_shop_b56d6dd0f904acd27d27313e2c5c3911","b56d6dd0f904acd27d27313e2c5c3911","Asobinoすてぇじ初生店","浜松市北区初生町626-1ラフレ初生B1F","","053-522-7879","","","34.763982 137.720703"
"id_shop_29599c71020dc09ff3429c7eac13b9f5","29599c71020dc09ff3429c7eac13b9f5","ラウンドワン浜松店","浜松市東区天王町諏訪1981-17","浜松ICより約15分イオン浜松市野ショッピングセンター南","053-461-1101","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_2225bfa21dca52b530ee6c4483aa72f7","2225bfa21dca52b530ee6c4483aa72f7","楽市楽座 サンストリート浜北店","浜松市浜北区平口2861サンストリート浜北内 M-207","","0535-84-6136","10:00～22:00","無し","34.79467266 137.7607979"
"id_shop_e4b017b7cb233fcb1b965b5c8dfe6ba9","e4b017b7cb233fcb1b965b5c8dfe6ba9","ポート24浜松店","浜松市西区坪井町4183","東名高速浜松西ICから車で15分","053-440-5588","10:00～24:00","無休",""
"id_shop_41b4ae6ca0e2b7d387ec49f674b3f728","41b4ae6ca0e2b7d387ec49f674b3f728","アップルグランリバー 大井川店","焼津市下江留1327","東名高速道路、吉田ICより車で10分","054-270-3244","10:00～24:00","無し","34.80971624 138.2732243"
"id_shop_a9822f7dd6e99d6586c401a5d726c693","a9822f7dd6e99d6586c401a5d726c693","アピナ焼津店","焼津市道原585","","054-623-8555","","",""
"id_shop_2639e00dac8e750787470bdb410be83e","2639e00dac8e750787470bdb410be83e","タイトーFステーション静岡店","静岡市葵区呉服町2-5-4ふしみや第2ビル 5F","静岡駅より徒歩8分、新静岡駅より徒歩5分","054-251-3200","直接店舗にお問い合わせください","直接店舗にお問い合わせください",""
"id_shop_e5ae425197e843dd64e6de39c4bceaf3","e5ae425197e843dd64e6de39c4bceaf3","アップル新北街道店","静岡市葵区沓谷5-13-4","東名高速静岡ICから車で20分","054-261-9109","10:00～24:00","無休","34.99831803 138.4134069"
"id_shop_99ec26adbe6b3516118b355a91d7d644","99ec26adbe6b3516118b355a91d7d644","ラウンドワン静岡･駿河店","静岡市駿河区向手越1-10-1","静岡駅より国道1号「常盤2」を右折、本通りを左折安倍川橋を渡り1Km","054-201-1601","10:00～24:00","無し","34.950991 138.360524"
"id_shop_481ffc7b151ac0c6b873e0724ec23eb9","481ffc7b151ac0c6b873e0724ec23eb9","GiGOサントムーン柿田川","駿東郡清水町玉川61-2サントムーン柿田川2F","","055-972-5430","","","35.109337 138.902823"
"id_shop_8500d61e4319a172452bce5a5e5f3b00","8500d61e4319a172452bce5a5e5f3b00","GiGO尾西","一宮市篭屋3-9-7アソビックスびさい1F","","0586-47-5700","","","35.309294 136.77153"
"id_shop_b68a5f0191e67d109bb3b3fb1c8a812a","b68a5f0191e67d109bb3b3fb1c8a812a","GiGOイオンタウン刈谷","刈谷市東境町京和1","","0566-36-4338","","","35.0386452 137.0250458"
"id_shop_b60e452bdc6941d74ccb77ef80ce0233","b60e452bdc6941d74ccb77ef80ce0233","M'sPARK刈谷店","刈谷市稲場町3-206","155号沿い","0566-27-5822","10:00～24:00","無し","35.00549344 137.0014494"
"id_shop_c84c06f18d1cd7b8f9bd95ecc17d1ea2","c84c06f18d1cd7b8f9bd95ecc17d1ea2","楽市楽座022名古屋店1階","北名古屋市中之郷字神明45-1楽市街道名古屋店内","22号線バイパス沿い","0568-27-2622","10:00～24:00","無し","35.23957843 136.848742"
"id_shop_f11a090b0bf3fa879006682f755d4a43","f11a090b0bf3fa879006682f755d4a43","ラウンドワン名古屋西春店","北名古屋市宇福寺神明15","名古屋高速一宮線 西春入口手前 22号線沿い名古屋ハウジングセンター、 一宮会場向かい","0568-26-4001","10:00～翌6:00/土9:00～翌6:00/日・祝8:00～翌6:00","無し","35.25506282 136.8439405"
"id_shop_87a95aa07c3f35a16b2209a8991b15bc","87a95aa07c3f35a16b2209a8991b15bc","半田メトロポリス","半田市旭町3-11-1半田コロナワールド内2F","JR武豊線東成岩駅より徒歩1分","0569-24-5226","平日10:00～23:50 土日祝日前 9:00～23:50","無し","34.87469206 136.9217723"
"id_shop_9096cd0451dc74dd575b16156e363a22","9096cd0451dc74dd575b16156e363a22","ラウンドワン半田店","半田市瑞穂町6-7-8","半田市役所 南へ約1km","0569-25-7351","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.88609688 136.9412056"
"id_shop_ea60f260ddbf102b30d8ac14a2fb95d1","ea60f260ddbf102b30d8ac14a2fb95d1","タイトーステーションフェドラ大須店","名古屋市中区大須3-30-31","地下鉄名城線上前津駅より徒歩1分","052-242-2011","10:00～24:00","無し","35.15945319 136.9054236"
"id_shop_7b17ab27cfe75b224844562a49992841","7b17ab27cfe75b224844562a49992841","ゲームパニック大須","名古屋市中区大須3-30-93メガタウンB1F","","052-228-2407","","","35.16021164 136.9053459"
"id_shop_5586f5a287be7c30026c3a7f48a7cd21","5586f5a287be7c30026c3a7f48a7cd21","キングジョイ","名古屋市中区栄3-3-32","地下鉄栄駅徒歩3分","052-241-9515","9:00～24:00","無し","35.16797694 136.9050444"
"id_shop_60372a57b39d8935e9ac681823b75703","60372a57b39d8935e9ac681823b75703","コムテックスクエアー","名古屋市中区金山1-16-8","名鉄金山駅徒歩3分","052-321-5601","9:00～24:00","","35.14401179 136.8999767"
"id_shop_40ffa76c5b36fb3dba700c7a6e10aff6","40ffa76c5b36fb3dba700c7a6e10aff6","VAMP中川店","名古屋市中川区新家1-2007","東名阪自動車道 名古屋西ICから3分","052-439-1250","10:00～24:00","無し","35.15593152 136.8062218"
"id_shop_1fa3b9c5eafddc9564319c2b264e0838","1fa3b9c5eafddc9564319c2b264e0838","ラウンドワン中川一号線店","名古屋市中川区法蔵町2-23","あおなみ線中島駅徒歩2分 国道1号線(昭和橋通り)沿い","052-665-5353","平日10:00～23:50 土日祝9:00～23:50","無し","35.12338322 136.8636484"
"id_shop_5254a50fcbb33137a5936ebc92a9fa66","5254a50fcbb33137a5936ebc92a9fa66","BOX.Q3","名古屋市中村区則武1-16-8第一Uコーポ1F","各線名古屋駅 太閤口徒歩5分","052-452-0920","10:00～24:00","無し","35.17310098 136.876603"
"id_shop_562d5f4e5348d6f5513a4997e17ca340","562d5f4e5348d6f5513a4997e17ca340","コムテックタワー","名古屋市中村区名駅4-10-20","JR名古屋駅徒歩5分","052-565-6471","平日10:00～24:00、土日祝9:00～24:00","","35.16941986 136.885993"
"id_shop_9aca1393e8bbbca495a8900574d44e9b","9aca1393e8bbbca495a8900574d44e9b","GiGOマーケットスクエアささしま","名古屋市中村区平池町4-60-14","","052-581-6093","","","35.162736 136.884929"
"id_shop_faa5154e21d8a13c11748b0c2860be65","faa5154e21d8a13c11748b0c2860be65","ファンタジープラザ名古屋店","名古屋市北区玄馬町234-1クロスタウン2F","比良駅徒歩6分/大我麻交差点付近","052-938-3461","10:00～翌5:00","無し","35.22569311 136.908786"
"id_shop_bc4b8206c8c2ac377769bf3e5f3b76f0","bc4b8206c8c2ac377769bf3e5f3b76f0","ラウンドワン千種店","名古屋市千種区新栄3-20-17タイホウ千種駅前南ビル8F","地下鉄「千種駅」下車徒歩5分","052-238-1615","9:00～23:50","無し","35.16799971 136.9279985"
"id_shop_0f3f4a7c326f205c853142a486051d01","0f3f4a7c326f205c853142a486051d01","名古屋レジャーランド内田橋店","名古屋市南区内田橋2-26-22","名鉄常滑線豊田本町駅近く","052-694-6051","一部24時間営業","無し","35.1137072 136.9098069"
"id_shop_369e8115e729a701580eba21cfb970d7","369e8115e729a701580eba21cfb970d7","スペ-スシャトル塩釜口店","名古屋市天白区塩釜口2-414","地下鉄名城線塩釜口駅前","052-833-4561","9:00～24:00","無し","35.13461553 136.9786798"
"id_shop_28c5f3bd29714793e085be87b27b454c","28c5f3bd29714793e085be87b27b454c","GiGO金山","名古屋市熱田区金山町1-19-2","","052-323-0121","","","35.142801 136.902163"
"id_shop_33778853cfe6c60ce5d3a80485fbe6a9","33778853cfe6c60ce5d3a80485fbe6a9","ゲームパニック大高","名古屋市緑区忠治山201グランドボウルB2F","国道23号線大高町共和IC側道グランドボウルB2階","052-625-5360","9:00～23:45","無し","35.04850561 136.9496236"
"id_shop_247fd74ef16ee7bc0dcdd36a23b56f0b","247fd74ef16ee7bc0dcdd36a23b56f0b","ラウンドワン鳴海店","名古屋市緑区鳴海町字杜若28","地下鉄「野並駅」下車徒歩5分","052-899-0700","10:00～23:50 土日祝9:00～23:50","無し","35.09913151 136.9528735"
"id_shop_6b496157385e260b24baecd60e585b93","6b496157385e260b24baecd60e585b93","安城メトロポリス","安城市浜富町6-8","JR東海道本線安城駅より車で3分・徒歩10分","0566-74-8238","平日10:00～24:00、土日祝日9:00～24:00","無し","34.95485697 137.0975854"
"id_shop_7e5fee1f12da0c8eb3d02d8847e0d89d","7e5fee1f12da0c8eb3d02d8847e0d89d","アミューズメントワールドメトロポリス小牧店","小牧市村中新町33","名神高速小牧インターより南へ1km R41号間々本町交差点角","0568-71-0005","平日10:00～23:50 土日祝日前 9:00～23:50","無し",""
"id_shop_5da62880b3323e1740c6f45614fee0b1","5da62880b3323e1740c6f45614fee0b1","ADXマミー岡崎店","岡崎市井田新町6-1","","0564-83-6262","","","34.9770122 137.1611744"
"id_shop_fa2c434efa57beee6ed5c9797ba783bf","fa2c434efa57beee6ed5c9797ba783bf","ゲームファンタジアン岡崎店","岡崎市錦町2-4","国道248号線沿い、愛知環状線北岡崎駅から徒歩3分","0564-66-0505","9:00～24:00","無し","34.97365547 137.1600268"
"id_shop_4699cfb76e92e1e62fa15229614ce67a","4699cfb76e92e1e62fa15229614ce67a","タイトーステーション弥富店","弥富市五明蒲原1371-4","JR東海関西本線弥富駅から徒歩15","0567-66-1500","10:00～23:00 金土10:00～24:00","無し","35.114428 136.71921"
"id_shop_dce765e8fca9cf16d2432417a99c5dac","dce765e8fca9cf16d2432417a99c5dac","ADXマミー春日井出川店","春日井市不二が丘1-5","","0568-54-8590","","","35.26729521 137.012739"
"id_shop_a284962aff2366cbd87ca4cc1210c6a8","a284962aff2366cbd87ca4cc1210c6a8","ラウンドワンイーアス春日井店","春日井市六軒屋町東丘22区画番号3010","","0568-86-1600","","","35.25898 136.98241"
"id_shop_451f8abf54d4b0737b5204b95d8ae5bd","451f8abf54d4b0737b5204b95d8ae5bd","オークランドボウル","春日井市鳥居松町3-11","","0568-81-8191","","","35.24564958 136.9689415"
"id_shop_d6c3552b0b4fc0968bfeaf0be2dd65ca","d6c3552b0b4fc0968bfeaf0be2dd65ca","ユーズランド東浦","知多郡東浦町大字緒川字旭13-2イオンモール東浦2F","イオン東浦SC2FJR緒川駅より徒歩5分知多半島道路東浦知多ICより約4km","0562-82-2782","10:00～23:00","無し",""
"id_shop_5c9afdecd95adad0d256f152da5ecc62","5c9afdecd95adad0d256f152da5ecc62","ゲームアルカナ","稲沢市朝府町2-33","","0587-50-6605","","",""
"id_shop_aa0d25b14acd9479c4dc61c360937d49","aa0d25b14acd9479c4dc61c360937d49","ムー大陸 シャオ店","西尾市下町御城下23-1ゲームコーナームー大陸","","0563-57-8139","","","34.8676444 137.0435041"
"id_shop_7d0249b0b5d628151beb6c5ea753287a","7d0249b0b5d628151beb6c5ea753287a","豊川メトロポリス","豊川市下長山町上アライ14-1","東名高速豊川インター南・国道151号線・城下交差点東へ500m","0533-85-6540","平日10:00～24:00 土日9:00～24:00","無し","34.80229218 137.3847976"
"id_shop_b6cbb9268ef4ef779cbc59bd16d61a3b","b6cbb9268ef4ef779cbc59bd16d61a3b","ラウンドワン豊橋店","豊橋市大岩町字岩田27-2","","0532-65-2212","10:00～23:50 土日祝9:00～23:50","JR「二川駅」より徒歩約10分","34.7239242 137.4323261"
"id_shop_f03bee912611cbba86a38b9aa48174e3","f03bee912611cbba86a38b9aa48174e3","アピナ豊橋店","豊橋市藤沢町141ホリデイ･スクエアAM棟1F","","0532-46-8822","","","34.74358 137.37236"
"id_shop_2014c8b72ef1bad8a23258c90d0a6707","2014c8b72ef1bad8a23258c90d0a6707","タイトーステーション豊田GAZA店","豊田市喜多町1-140GAZAビル3F","豊田市駅から徒歩1分、GAZA館3F。","0565-31-4350","10:00～21:00","元日のみ","35.0879376 137.1562902"
"id_shop_545e365da6856969d7824701eb101b54","545e365da6856969d7824701eb101b54","M'Sパーク豊田店","豊田市寿町3-10番11","愛知環状鉄道三河豊田駅10分。名鉄三河線土橋駅より徒歩10分。","0565-71-0027","一部24時間営業","",""
"id_shop_849146f99b17713b0c6ca975af3e3dc3","849146f99b17713b0c6ca975af3e3dc3","GiGO豊田","豊田市深田町1-65-1","","0565-26-6777","","","35.067883 137.123797"
"id_shop_874b47ed9bdcf25b0f43e0b5b7647328","874b47ed9bdcf25b0f43e0b5b7647328","ラウンドワンみえ川越IC店","三重郡川越町大字南福崎851-1","伊勢湾岸道みえ・川越IC出口すぐ","059-361-2130","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_f8aa88c09e6db128314092d9a49a92a8","f8aa88c09e6db128314092d9a49a92a8","プレビトナリエ四日市店","四日市市安島1-3-31トナリエ四日市5F","","0593-56-3385","","","34.96844971 136.6166023"
"id_shop_86858cd9cbb83eecd6b5d045294778db","86858cd9cbb83eecd6b5d045294778db","アピナ四日市店","四日市市泊小柳町4-34","","059-349-5011","","",""
"id_shop_0a3c49950ac548d89ee722117950b29f","0a3c49950ac548d89ee722117950b29f","アミューズメントスペースコミ丸四日市店","四日市市鵜の森1-3-19","","0748-72-7848","","","34.96631 136.61633"
"id_shop_40a1ced4adba3b51440cc75f5b55d43e","40a1ced4adba3b51440cc75f5b55d43e","ゲームチャオ松阪店","松阪市船江町782","国道42号線沿い、松阪駅から車で5分","0598-53-3918","10:00～24:00","無し",""
"id_shop_d3e198e6dd414ee48b3693aaf011fddb","d3e198e6dd414ee48b3693aaf011fddb","ラウンドワン津･高茶屋店","津市高茶屋小森町277-8","国道23号沿い 「高茶屋小森南」交差点を北へ約100m","059-238-0011","10:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_f73a816c2dd489d13ccf7e013dc4f972","f73a816c2dd489d13ccf7e013dc4f972","アピナ鈴鹿店","鈴鹿市庄野羽山4-20-1イオンタウン鈴鹿2F","イオンタウン鈴鹿2階","059-375-3739","店舗に直接お問い合わせください","店舗に直接お問い合わせください","34.871989 136.527078"
"id_shop_66071c459f68cdc86685df924c3aacb9","66071c459f68cdc86685df924c3aacb9","滋賀レジャーランド大津店","大津市におの浜3-1-43","","077-548-7851","","","35.003875 135.883431"
"id_shop_1cc3acc8eaad9bd8d5aa398a0cb0e7b8","1cc3acc8eaad9bd8d5aa398a0cb0e7b8","ラウンドワン浜大津アーカス店","大津市浜町2-1浜大津アーカス4F","京阪電車  京津線、石山坂本線「浜大津駅」下車すぐ","077-526-8722","10:00～23:50、土日祝6:00～23:50","無し","35.010557 135.866804"
