name,address,loc_id,latitude&longitude,pcb_count
"モーリーファンタジー尼崎","兵庫県 尼崎市 次屋 3-13-18　イオン尼崎店2F","1MSEFIUZPh1TxSKvJTKHCg","","","2"
"GiGO あまがさきキューズモール","兵庫県 尼崎市 潮江 1-3-1　あまがさきキューズモール4F","cSHvBXsMa2EecFVaLcmE_A","","","2"
"モーリーファンタジー明石","兵庫県 明石市 大久保町ゆりのき通 3-3-1　イオン明石SC3番街3F","PmNUO7b-3dJW7mFIdJ4inA","","","2"
"タイトーFステーションアスピア明石","兵庫県 明石市 東仲ノ町 6-1　アスピア明石南館3F","odmITe31LAK0xPy-YLaBQg","","","2"
"タロフォフォ","兵庫県 西宮市 田中町 5-21","aQfVZ1GQSeAYMuwrTW_nSA","","","2"
"GiGO ららぽーと甲子園","兵庫県 西宮市 甲子園八番町 1-100　ららぽーと甲子園　ウッズウォークモール2F","Q1sAaF11AAThJQdz487t5A","","","2"
"GiGO コロワ甲子園","兵庫県 西宮市 甲子園高潮町 3-3　Corowa甲子園3F","BUFHlmbqjNJMT2kI-NCjpw","","","2"
"モーリーファンタジー洲本","兵庫県 洲本市 塩屋 1-1-8　イオン洲本SC　イオン洲本店2F","ajMjnRg3QIpMdAzjfyYJFw","","","2"
"モーリーファンタジー伊丹昆陽","兵庫県 伊丹市 池尻 4-1-1　イオンモール伊丹昆陽　イオン伊丹昆陽店3F","e1uMK4qwqC-XbooIERhc3w","","","2"
"テクモピア伊丹","兵庫県 伊丹市 藤ノ木 1-1-1　イオンモール伊丹3F","zBNDXTlEjbjmdzOB2HIvjA","","","2"
"モーリーファンタジー伊丹","兵庫県 伊丹市 藤ノ木 1-1-1　イオンモール伊丹　イオン伊丹店3F","5hcEWLChl4IpxWQ2XE3gZg","","","2"
"namco豊岡","兵庫県 豊岡市 中陰字大工 617　3F","P6IFzxR-h2tbDd7qleYm1w","","","2"
"ジョイプラザ豊岡","兵庫県 豊岡市 加広町 7-32　コープデイズ豊岡2F","JK-UFGSS7YLH8Nx3m2N1Ug","","","2"
"ハローズガーデン加古川","兵庫県 加古川市 別府町緑町 2　イトーヨーカドー加古川店3F","2oZLXoLTUs1eLVQ0YZgMmA","","","2"
"namcoニッケパークタウン加古川","兵庫県 加古川市 加古川町寺家町 173-1　ニッケパークタウン加古川店2F","0hFWTWOiiP0kdCdF_0Xjcg","","","2"
"ラウンドワン加古川","兵庫県 加古川市 尾上町安田 325-6","LU7xbmCJUpZoZNjsLxcm2Q","","","2"
"タイトーFステーション加古川","兵庫県 加古川市 平岡町新在家 615-1　イオン加古川店3F","3DqeEhy3Bvc6l8bqi5hkPA","","","2"
"namcoイオン赤穂","兵庫県 赤穂市 中広字別所 55-3　イオン赤穂店2F","Jlj7yK1G_1nByVWlN5cL-A","","","2"
"モーリーファンタジー三木","兵庫県 三木市 大村 字砂163　イオン三木店3F","2PiLZ1XOgUXmnAJJUUypHw","","","2"
"モーリーファンタジー三木青山","兵庫県 三木市 志染町青山 3-9　イオン三木青山店2F","37eUdAEaIYNIhIYwvQpf2g","","","2"
"モーリーファンタジー高砂","兵庫県 高砂市 緑丘 2-1-40　アスパ高砂　イオン高砂店2F","IueX2M8dH06NI9D-vs7eoA","","","2"
"プラザパル三田","兵庫県 三田市 けやき台 1-6-2　イオン三田ウッディタウン1番街3F","4Vsr1hJ2g7RmwneLi6_sfA","","","2"
"ハローズガーデン新三田","兵庫県 三田市 けやき台 1-6-4　イオン三田ウッディタウン店2番街1F","SycLABwKXm7o81FRLQSDew","","","2"
"モーリーファンタジーf 加西北条","兵庫県 加西市 北条町北条 308-1　イオンモール加西北条　イオン加西北条店2F","BcBPxA4CWa07GG1uHpRnQA","","","2"
"モーリーファンタジー猪名川","兵庫県 川辺郡猪名川町 白金 2-1　イオンモール猪名川　イオン猪名川店3F","0gK0OdyMDAcNdxMJ27bUkQ","","","2"
"ハローズガーデン猪名川","兵庫県 川辺郡猪名川町 白金 2-1　イオンモール猪名川店3F","2aSpOzspn9TX8UJE01axJQ","","","2"
"神戸ハーバーランド温泉 万葉倶楽部","兵庫県 神戸市中央区 東川崎町 1-8-1　プロメナ神戸10F","rVopdtaE-vqq5xBOWKJk0Q","","","1"
"遊スペースマジカル","兵庫県 神戸市中央区 琴ノ緒町 5-2-3","nc6fPgsQjV75DuRSkzX7JQ","","","1"
"タイトーFステーションHAT神戸","兵庫県 神戸市中央区 脇浜海岸通 2-2-2　ブルメールHAT神戸2F","gMZzVHPaUHSGfvAwPpOXiQ","","","1"
"モーリーファンタジー神戸北","兵庫県 神戸市北区 上津台 8-1-1　イオンモール神戸北　イオン神戸北店3F","saUUivUTaPW5cWSC0KSoFw","","","1"
"お宝発見北神戸","兵庫県 神戸市北区 八多町中 1150","OD_BFowWdSRVvfc2rWPXhg","","","1"
"わくわくカーニバル","兵庫県 神戸市北区 日の峰 2-6-1　コアキタマチSC3F","H4JukavavQ4WzZzs_8wodg","","","1"
"有馬グランドホテルゲームコーナー","兵庫県 神戸市北区 有馬町 1304-1","uQrc0fNdsZc6GBcCE1li4Q","","","1"
"モーリーファンタジー藤原台","兵庫県 神戸市北区 藤原台中町 1-2-2　イオン藤原台店4F","CiqrFemwnZENLWuAJ44H3w","","","1"
"お宝発見舞多聞","兵庫県 神戸市垂水区 舞多聞東 2-1-45　ブルメールガーデンシティ舞多聞2F","28qUITE7S3kWBQoZFQhl5A","","","1"
"モーリーファンタジー舞子","兵庫県 神戸市垂水区 舞子台 6-20-17　ダイエー舞子店2F","5ntEnH4iv4RXMVlvMFYOGg","","","1"
"アミュスタKOBE","兵庫県 神戸市東灘区 向洋町中 2-9-1　ROKKO iPARK 9F","NVsoMtRE0rdlgX-LJytvzg","","","1"
"カインズ深江浜","兵庫県 神戸市東灘区 深江浜町 59-5　カインズ深江浜店内ゲームコーナー","NhcrZKFa_XJxKU4DUQfhrg","","","1"
"GiGO フェニックスプラザ摩耶","兵庫県 神戸市灘区 味泥町 6-1　フェニックスプラザ1F","2STKse6El5MNaebPuzM3mw","","","1"
"カインズ神戸西神南","兵庫県 神戸市西区 井吹台西町 1-1　カインズ神戸西神南店内ゲームコーナー","IpdXopVrG3z0uLZx7wrcKg","","","1"
"ふぇすたらんど神戸学園","兵庫県 神戸市西区 学園西町 1-4　イオンフードスタイル神戸学園店2F","TbuQ6ux071S8L4cEI0hSnA","","","1"
"モーリーファンタジー長田南","兵庫県 神戸市長田区 東尻池新町 1-20　イオン長田南SC2F","g2MEBnM3eIW_-VIKGX4Dvg","","","1"
"モーリーファンタジー名谷","兵庫県 神戸市須磨区 中落合 2-2-2　ダイエー名谷店3F","Aaw_M901OXAjDo8lpdsnTg","","","1"
"モーリーファンタジー板宿","兵庫県 神戸市須磨区 前池町 3-2-1　ダイエー板宿店4F","4ZCOABSQ5U9dLKHJ2pLW9w","","","1"
"NICOPA姫路広畑","兵庫県 姫路市 広畑区夢前町 1-1-1","uLyAodcL7gNHt6qvBCIeRA","","","1"
"テックランドムサシ姫路","兵庫県 姫路市 広畑区夢前町 3-1-7　ホームセンタームサシ姫路店2F","SOwswHgBGEjcnBmua496Ig","","","1"
"姫路セントラルパークサイバーステーション","兵庫県 姫路市 豊富町神谷 1436-1　姫路セントラルパーク内","bky-W9ELGanQ3BcTEqf6Pg","","","1"
"モーリーファンタジー姫路リバーシティー","兵庫県 姫路市 飾磨区細江 520　イオンモール姫路リバーシティー　イオン姫路リバーシティー店1F","L7clk2J-6Wj9VMNpuLXk8g","","","1"
"ラウンドワンJR尼崎駅前","兵庫県 尼崎市 潮江 1-4-5　プラストいきいき館4F","WIDBwzqiRAPOFG3QHeStYQ","","","1"
"きゃらんどスーパーシティ明石","兵庫県 明石市 二見町西二見駅前 1-18　イトーヨーカドー明石店3F","jZnC2EJ0tJHl139S6SeGeQ","","","1"
"WAY書店TSUTAYA西明石","兵庫県 明石市 藤江 中谷928","ME966EXpFSX8FmlY2e6oWQ","","","1"
"GiGO 明石","兵庫県 明石市 魚住町清水 2464-1　ドライブインながさわ内","rNwtCDVue4KXJ-Il_oQTxQ","","","1"
"ふぇすたらんど土山","兵庫県 明石市 魚住町清水字舞々 2208-1　イオン土山店3F","ydHCYprBcA_-lk0LsWoRcw","","","1"
"モーリーファンタジー西宮","兵庫県 西宮市 林田町 2-24　イオン西宮店2F","R66nTElUWz-dzE86abq7GA","","","1"
"夢海游 淡路島","兵庫県 洲本市 山手 1-1-50　本館1Fゲームコーナー","8cpzKAe4nrNNunPnisfWyg","","","1"
"ラウンドワン伊丹","兵庫県 伊丹市 昆陽 7-29","KOlZofSMIbSVO6sRsVUxWQ","","","1"
"NICOPA昆陽","兵庫県 伊丹市 池尻 1-1　イズミヤ昆陽店3F","D79XQnptupj5j9ae9F4EVQ","","","1"
"キッズパーク さとう豊岡アイティ","兵庫県 豊岡市 大手町 4-5　さとう豊岡店アイティ4F","FpRvfMsY7Dmeb2KdwS1JLA","","","1"
"遊スペーススプラ","兵庫県 加古川市 尾上町安田 351-1　ホームランスタジアムメガコート2F","c5vpZdYSEmCdGCmTNLtuOQ","","","1"
"モーリーファンタジー宝塚中山","兵庫県 宝塚市 売布東の町 21-22　ダイエー宝塚中山店2F","u4W3LLO_b29HlP70RBsCkA","","","1"
"ネスタリゾート神戸","兵庫県 三木市 細川町垂穂 894-60","6l4KF3okPfN0Ol6z4XvJ6Q","","","1"
"アミューズスペースミール","兵庫県 三田市 対中町 5-21","U6T01Y4tLcCMo24JTtaOwQ","","","1"
"VIVO氷上","兵庫県 丹波市 氷上町本郷 300　ゆめタウン氷上2F","boAlVjGPcVrAh2Qt4XdV-A","","","1"
"モーリーファンタジー南淡路","兵庫県 南あわじ市 賀集八幡 北字東内378-1　イオン南淡路店1F","pvsTN8_wa3IoCUbPQ8_nng","","","1"
"モーリーファンタジー和田山","兵庫県 朝来市 和田山町枚田岡 774　イオン和田山SC　イオン和田山店2F","r4aLUPZ_WBrIjQtdUmAj-A","","","1"
"淡路ワールドパークONOKORO","兵庫県 淡路市 塩田新島 8-5　淡路ワールドパークONOKORO内ゲームコーナー","qsfsdg01IbiOuhGHrlZOVQ","","","1"
"GiGO イオン淡路","兵庫県 淡路市 志筑新島 10-2　イオン淡路店内","0eoR27eDwQ1ykTa_exHptQ","","","1"
"モーリーファンタジー山崎","兵庫県 宍粟市 山崎町中井 7-4　サキランドSC　イオン山崎店3F","aoV3znriSlgpVMkiLnK0lg","","","1"
"モーリーファンタジー社","兵庫県 加東市 社 1126-1　イオン社店2F","Du4XV8XFWB2-CJXuh4NCxw","","","1"
"社スポーツレーン","兵庫県 加東市 社 1189-1","1xwHd-EH6yRCyKXVR7LpFQ","","","1"
"ファンキーポリス土山","兵庫県 加古郡稲美町 六分一 1181","KE3vGsAU1w5dXLzTj4Ev_Q","","","1"
"ゲームアイビス太子","兵庫県 揖保郡太子町 太田 2149","VGUFhDJD_9Vqs6rzTaqKIA","","","1"
"ゲームピコ篠山","兵庫県 篠山市 杉 265-1　バザールタウン篠山NEWS館2F","P1bomUKt7qz_pO6lEVAFLg","","","1"
"ラウンドワンスタジアム奈良ミ・ナーラ","奈良県 奈良市 二条大路南 1-3-1　ミ・ナーラ5F","9yUTB1_pofBLF-qshTdG7g","","","4"
"namcoトナリエ大和高田","奈良県 大和高田市 幸町 3-18　トナリエ大和高田3F","8XUbGqkNv0X8vabTCBF_nA","","","3"
"エンターテイメントフィールド奈良橿原","奈良県 橿原市 曲川町 7-20-1　イオンモール橿原2F","tdyh2eY5i1Urq2ZBB5fhYw","","","3"
"楽市楽座イオンモール大和郡山","奈良県 大和郡山市 下三橋町 741　イオンモール大和郡山3F","G9VH6BXYXC-IkEzOkvKOCQ","","","2"
"モーリーファンタジー大和郡山","奈良県 大和郡山市 下三橋町 741　イオンモール大和郡山　イオン大和郡山店3F","jFWbzafcxQDqftY2B48vOA","","","2"
"ハローズガーデン大和郡山","奈良県 大和郡山市 田中町 517　アピタ大和郡山店2F","NvxTlNybAEHxv62o6qZauQ","","","2"
"モーリーファンタジー天理","奈良県 天理市 東井戸堂町 381　イオンタウン天理　ザ・ビッグエクストラ天理店1F","w47LGTohmNJxnb9YUWEFgg","","","2"
"アミパラ橿原","奈良県 橿原市 十市町 1222-1　ツインゲート橿原1F","6T7Ozj3xyknt9aneTc4Fdg","","","2"
"ソユーゲームフィールド奈良橿原","奈良県 橿原市 曲川町 7-20-1　イオンモール橿原3F","ioDu4RJS9OjlgIxPBNczUg","","","2"
"モーリーファンタジー桜井","奈良県 桜井市 上之庄 278-1　イオン桜井SC　イオン桜井店2F","6M9DEpf-ZUrYnEfnxsOMng","","","2"
"アミューズメントパークイオン奈良登美ヶ丘","奈良県 生駒市 鹿畑町 3027　イオンモール奈良登美ヶ丘3F","1ZxDgeSIQff32gM_gfpZEA","","","2"
"ラスパ西大和店ゲームコーナー","奈良県 北葛城郡上牧町 ささゆり台 1-1　ラスパ西大和2F","uMat1q_9EdLs598Ngslbkw","","","2"
"NICOPA広陵","奈良県 北葛城郡広陵町 安部 450-1　イズミヤ広陵店内","iGTl8jVG6MDDCrwg0hHfXg","","","2"
"アミューズメントCUE奈良三条","奈良県 奈良市 三条町 478-1","QkQUXrfKCB3Uu81qTufJuA","","","1"
"ゲオ奈良押熊","奈良県 奈良市 押熊町 404","6cx0u8MG9ztsldnJ9qqm6Q","","","1"
"キッズサーカス奈良柏木","奈良県 奈良市 柏木町 456-1","-RwMDM4CKPyHAwT4aJbi8A","","","1"
"アミューズメントCUE奈良大和高田","奈良県 大和高田市 東中 2-11-16","YBspbi5DwNbuhCVvJRqCOA","","","1"
"結屋大和郡山","奈良県 大和郡山市 筒井町 531-1　フォレオタウン筒井","p5St0cKAhXPIyJuBPK2MwQ","","","1"
"ゲームフェイス奈良健康ランド","奈良県 天理市 嘉幡町 600-1　奈良健康ランド1F","zNj-HzqCuwdl7IkBF3meZw","","","1"
"モーリーファンタジー橿原","奈良県 橿原市 曲川町 7-20-1　イオンモール橿原　イオン橿原店2F","v1HRxA-t02tVIIj1KS_bxg","","","1"
"ハローズオークワ御所","奈良県 御所市 室 1185-2　スーパーセンターオークワ御所店内ゲームコーナー","-VxiStO1Gnz5VzKZVxGMUw","","","1"
"モーリーファンタジー登美ヶ丘","奈良県 生駒市 鹿畑町 3027　イオンモール奈良登美ヶ丘　イオン登美ヶ丘店2F","RV0iQPbcJT8xjvx4Zj2Vlw","","","1"
"ユーズランド和歌山","和歌山県 和歌山市 ふじと台 23　イオンモール和歌山2F","_4QIg4wKtYX3JiRvvg8zEw","","","5"
"ラウンドワンスタジアム和歌山","和歌山県 和歌山市 小雑賀 739-3","4VNESAgg2ze3gSKRohVKWw","","","3"
"namcoパームシティ和歌山","和歌山県 和歌山市 中野 31-1　パームシティ和歌山店2F","NEMXqXnV5h28Woz7jOvn7w","","","2"
"NICOPA和歌山","和歌山県 和歌山市 新生町 7-20　イズミヤ和歌山店2F","LqCV3w1bn2BDGfm7Fz2nUw","","","2"
"namcoオークワパビリオンシティ田辺","和歌山県 田辺市 稲成町新江原 3165　パビリオンシティ田辺C館2F","65wbOgDKcRFjz0ERufQp8A","","","2"
"モーリーファンタジー新宮","和歌山県 新宮市 橋本 2-14-23　イオン新宮SC　イオン新宮店2F","pPzuo84ennpD5ILblpWQig","","","2"
"モーリーファンタジー和歌山","和歌山県 和歌山市 ふじと台 23　イオンモール和歌山　イオンスタイル和歌山店3F","eKTVgWJ_9tej4HSnZyHX_w","","","1"
"ピタゴラス和歌山","和歌山県 和歌山市 土入 73-1","37jenbdchd9NKhFGndyfVQ","","","1"
"ゲオ和歌山国体道路","和歌山県 和歌山市 新生町 12-12　1F","vuglQJNm0-SfBkUPcIS7fw","","","1"
"にこぱガーデンパーク和歌山","和歌山県 和歌山市 松江 字向鵜ノ島1469-1　ガーデンパーク和歌山2F","RolyxixWu94Q9Pi7t8WxrQ","","","1"
"ゲームゾーン和歌山","和歌山県 和歌山市 美園町 5-61　和歌山ミオ本館4F","va97IBVSWp3PL_LzKL_Uow","","","1"
"TSUTAYA WAY橋本","和歌山県 橋本市 妻 2-2-25","uowIskGJtgoNewojixRSfQ","","","1"
"タイトーFステーションオークワロマンシティ御坊","和歌山県 御坊市 湯川町財部 181　オークワロマンシティ御坊店3F","Pc92ZtoPg0q__CUY0AMbng","","","1"
"PALO田辺","和歌山県 田辺市 宝来町 24-26　グルメシティ田辺SC3F","BlpitsWKPhcu9UWKiQIVyA","","","1"
"WAY書店TSUTAYA田辺東山","和歌山県 田辺市 東山 1-12-19","tQOzKHhIUSyegcssK2WkcQ","","","1"
"タイトーFステーションオークワ南紀","和歌山県 新宮市 佐野 3-11-19　スーパーセンターオークワ南紀店1F","ocAy2YuzkXMU1nx2-CguhA","","","1"
"ゲオ新宮","和歌山県 新宮市 新宮 3615-4","seTikAB8l3dS2288hH6v-g","","","1"
"namcoイオンモール鳥取北","鳥取県 鳥取市 晩稲 348　イオンモール鳥取北2F","OTtl8Or1CHnpZpVOAntFyQ","","","4"
"アピナ鳥取","鳥取県 鳥取市 南隈 541　トリニティモールAゾーン2F","UfGNEiANyquO_nGG3iYtsQ","","","3"
"PALO鳥取","鳥取県 鳥取市 天神町 1　イオン鳥取店2F","k7y4lDI8CE0ZRYloYQgkNg","","","2"
"モーリーファンタジー鳥取北","鳥取県 鳥取市 晩稲 348　イオンモール鳥取北　イオン鳥取北店2F","ijqf_leHGdUNgtZKcuJiRg","","","2"
"アミパラがいな","鳥取県 米子市 日ノ出町 1-8-13","os3vWpHgugYrgvv37g6ADg","","","2"
"アピナ米子","鳥取県 米子市 米原 2-1320-1　MEGAドン・キホーテ米子店3F","VyPwNkBewr1b4DEYrYRm2Q","","","2"
"モーリーファンタジー日吉津","鳥取県 西伯郡日吉津村 日吉津 1160-1　イオンモール日吉津東館　イオン日吉津店2F","PD1EqkKqx3HAT7-L8e-jxA","","","2"
"アミパラ日吉津","鳥取県 西伯郡日吉津村 日吉津 1160-1　イオンモール日吉津西館2F","-HJOY45Niaxz7RCDktoHdg","","","2"
"GiGO 鳥取","鳥取県 鳥取市 安長 416","zcStNPdGPho8Lj_HnEdXkg","","","1"
"GiGO 米子","鳥取県 米子市 両三柳 2778-2","3_Gj2BajW3Prsyi4tk9wOA","","","1"
"モーリーファンタジー米子駅前","鳥取県 米子市 末広町 311　イオン米子駅前店3F","_6OxYaZahW27ughqY71jww","","","1"
"モーリーファンタジー天満屋米子しんまち","鳥取県 米子市 西福原 2-1-10　天満屋3F","SevEQuTQcUrygjPGJZ4btw","","","1"
"メリーランド倉吉","鳥取県 倉吉市 山根 557-1　パープルタウン2F","JliO3WNMOcyYeUMgJJlBYQ","","","1"
"you me CIRCUS 出雲","島根県 出雲市 大塚町 650-1　ゆめタウン出雲東館3F","x7aXBIGWLLvuV0FMcPedtg","","","3"
"PALO松江","島根県 松江市 東朝日町 151　イオン松江SC　イオン松江店3F","QMzwb3vgUDEO3vgrjV2QHg","","","2"
"アミパラ松江","島根県 松江市 東朝日町 203-1","XU-9NhPi1KASN583CkTHIA","","","2"
"アピナ浜田","島根県 浜田市 周布町 イ61-1","NbdXXQA2WKrhBwVDpOlSAw","","","2"
"モーリーファンタジー出雲","島根県 出雲市 渡橋町 1066　イオン出雲店2F","WpxfxHiLQNIavbWWsATb-w","","","2"
"ピノッキースパティオ益田","島根県 益田市 高津 7-21-12　ゆめタウン益田2F","DCnbeAr5LDUndDMP5Zz-6g","","","2"
"モーリーファンタジー江津","島根県 江津市 嘉久志町 2306-30　ショッピングタウングリーンモール2F","KtwQow12imgLpvthxZz8Ow","","","2"
"GiGO 松江","島根県 松江市 嫁島町 12-15","oaGJimiIdPF28uuaUugEwQ","","","1"
"モーリーファンタジー松江","島根県 松江市 東朝日町 151　イオン松江SC内","SIm-N33N5bvxnumVFz9JPg","","","1"
"ピノッキースパティオ浜田","島根県 浜田市 港町 227-1　ゆめタウン浜田3F","Axxd8T-tOVuugUFUH0bU1w","","","1"
"ゆめパークゆめタウン斐川","島根県 出雲市 斐川町上直江 1301-1　ゆめタウン斐川内","L8qdhCJeYQZt1YxLkKJczA","","","1"
"イオンタウン大田ゲームコーナー","島根県 大田市 長久町土江 97　イオンタウン大田内","tfLqZSvrburdzKTsj1pqqg","","","1"
"GiGO イオンモール岡山","岡山県 岡山市北区 下石井 1-2-1　イオンモール岡山6F","yKB8FMxcZGFPZs5QtgrZ8A","","","8"
"ユーズランド倉敷","岡山県 倉敷市 水江 1　イオンモール倉敷2F","6zfxKovNVthvnosimI8w9w","","","7"
"アミパラ岡山","岡山県 岡山市北区 青江 1-13-8","Zd8VCcI5EJCntk48EbZM1g","","","4"
"アミパラテクノランド","岡山県 岡山市北区 大和町 1-7-12","DawC43P4Q8oEstQL4-Kfmw","","","3"
"ラウンドワンスタジアム岡山妹尾","岡山県 岡山市南区 妹尾 3413-1","zWbsujVB3SP82RZAxvr1Kg","","","3"
"GiGO 倉敷","岡山県 倉敷市 西中新田 535-2","QtNwCZw3DdPOLH7JoLbExw","","","3"
"アミパラ倉敷","岡山県 倉敷市 西中新田 624-1　アミパラボウル1F","2PHgIg7a9QiT5o8-PsfIYg","","","3"
"ゆめタウン平島","岡山県 岡山市 東平島 163　ゆめタウン平島2F","Wapp6HNHsgeGRS4tGWV8Yg","","","2"
"GiGO 岡山藤崎","岡山県 岡山市中区 藤崎 599-12","ED-x3WSmxlp84meTmaDU8w","","","2"
"モーリーファンタジーf 岡山","岡山県 岡山市北区 下石井 1-2-1　イオンモール岡山　イオン岡山駅前店4F","zdB6Q7_AGCHkB0UKkXb1Jg","","","2"
"ふぇすたらんど築港","岡山県 岡山市南区 築港元町 14-1","QnWE2qz1Qm3PpzcTOOCeIg","","","2"
"ふぇすたらんど中島","岡山県 倉敷市 中島 2780-1　マルナカ中島店内","oPlg2sbxaTfLwxL_DGKIig","","","2"
"namcoアリオ倉敷","岡山県 倉敷市 寿町 12-2　アリオ倉敷2F","GVB0h_ymiD_r8U1MhOyBqg","","","2"
"ふぇすたらんど倉敷マスカット","岡山県 倉敷市 松島 1163-2　マルナカマスカット店別館3F","ntK_Yk58wZDGNpTDwU-sTA","","","2"
"モーリーファンタジー水島","岡山県 倉敷市 水島高砂町 3-11　イオンタウン水島SC　マックスバリュイオンタウン水島店1F","R0T8jhDAEYO8RqO99D0G7g","","","2"
"モーリーファンタジー倉敷","岡山県 倉敷市 水江 1　イオンモール倉敷　イオン倉敷店1F","dqSvAKGkSi3HTu-P6gEk5Q","","","2"
"タイトーFステーションマルナカ新倉敷","岡山県 倉敷市 玉島爪崎 981-1","ZouGoJC16xGHeTrxYsosew","","","2"
"アミパラ津山","岡山県 津山市 河辺 1000-1　イオンモール津山2F","pOviS87Prno_MT9Jyc0UGQ","","","2"
"モーリーファンタジー津山","岡山県 津山市 河辺 1000-1　イオンモール津山　イオン津山店2F","uRfxa2cavuO25zaQ9tlEzw","","","2"
"ピノッキーランドゆめタウン井原","岡山県 井原市 下出部町 2-11-2　ゆめタウン井原3F","BAjp38z6m_lFGbVLHl8q3w","","","2"
"アミューズメントパークMG リブ総社","岡山県 総社市 門田 187　天満屋ハピータウンリブ総社店3F","43RjJWhPRODk1BQjDUkQOA","","","2"
"プラント鏡野","岡山県 苫田郡鏡野町 布原 136　PLANT-5鏡野店内","xQ43ug44c1LTZ3DO1qVMHA","","","2"
"GiGO 天満屋ハピータウン原尾島","岡山県 岡山市中区 原尾島 1-6-20　天満屋ハピータウン原尾島店3F","B8ulhDNt04ZP6yd3TeWLfw","","","1"
"アミパラ東岡山","岡山県 岡山市中区 高屋 308-1　フレスポ高屋2F","07cf6Y4ZNjV-Sc2xxDvkPg","","","1"
"ふぇすたらんど高屋","岡山県 岡山市中区 高屋 36-1　マルナカ高屋店2F","T-tmRFh7mxhlbmurdolblw","","","1"
"GiGO 天満屋ハピータウン岡北","岡山県 岡山市北区 中井町 2-2-7　天満屋ハピータウン岡北店3F","VHmABA0bT-5K6-fH3tVTlw","","","1"
"岡山ヤングボウル","岡山県 岡山市北区 北長瀬表町 3-3-20","yfMauXIcBrn_SMvCU0S2kA","","","1"
"キッズスマイルエブリイOkanaka津高","岡山県 岡山市北区 横井上 83-3　エブリイOkanaka津高4F","kTpQSrsW25khFlbO9LXIrQ","","","1"
"GiGO 天満屋ハピータウン岡南","岡山県 岡山市南区 築港新町 1-18-5　天満屋ハピータウン岡南店3F","HOn6EhXsV4uMypwZ2ocF1Q","","","1"
"ふぇすたらんど平島","岡山県 岡山市東区 東平島 1609　マルナカ中島店内","KDNqy2_uJkcIfHoFam5FbQ","","","1"
"瀬戸大橋温泉 やま幸","岡山県 倉敷市 下庄 140-1","I6-ySLAXW_RP5iv9qKzXhw","","","1"
"GiGO トピア天満屋ハピータウン児島","岡山県 倉敷市 児島駅前 2-35　トピア天満屋ハピータウン児島店3F","8vudrXFk-ge16DGIT_9tuw","","","1"
"ピノッキースパティオ倉敷","岡山県 倉敷市 笹沖 1274-1　ゆめタウン倉敷3F","nqAIV0iki__yA16DnTvwdw","","","1"
"GiGO ショッピングモールメルカ","岡山県 玉野市 宇野 1-38-1　ショッピングモールメルカ玉野店3F","oZCLhRG7DjdgbB3VSlnBMQ","","","1"
"GiGO ポルカ天満屋ハピータウン高梁","岡山県 高梁市 中原町 1084-1　ポルカ天満屋ハピータウン高梁店2F","oHi0QWRmvq6kuJtu5nUwWQ","","","1"
"さんさんらんど新見","岡山県 新見市 正田字橋ノ本 433-6　サンパーク新見店内1F","7TPkMVt4PmgBGopPuZDRDQ","","","1"
"ハッピーランド山陽","岡山県 赤磐市 下市 133　マルナカ山陽店2Fゲームコーナー","cHV2IyM3l0SxUi7r2h-FjQ","","","1"
"ハッピーランド鴨方","岡山県 浅口市 鴨方町六条院中 2128-1　天満屋ハピータウン鴨方店3F","shvyeutiwepkO7PbP1PiEA","","","1"
"アピナ広島八丁堀西","広島県 広島市中区 八丁堀 16-10　ドン・キホーテ広島八丁堀西店6・7F","tqtXQDgtey5bIdSMbTx-0A","","","5"
"namcoイオンモール広島府中","広島県 安芸郡府中町 大須 2-1-1　イオンモール広島府中3F","eEJPWYFMvxEN_SwIMWgksQ","","","5"
"ラウンドワン広島","広島県 広島市中区 立町 3-11","05BgWC8_iCLCyI0oBh_iNQ","","","4"
"namcoゆめタウン広島","広島県 広島市南区 皆実町 2-8-17　ゆめタウン広島3F","Wj5NTlKdUoi1bhvDoCA98w","","","4"
"GiGO 尾道","広島県 尾道市 新浜 1-2-13","pq0UJ_Tk5ypgxof5nq6DIA","","","4"
"namcoゆめタウン廿日市","広島県 廿日市市 下平良東 2-2-1　ゆめタウン廿日市3F","8TcSxze5rjY-z1L7-vS43g","","","4"
"ビバーチャ","広島県 広島市中区 南竹屋町 10-17","EoiosiZb6MOwl57bX42ZbA","","","3"
"GiGO 広島本通","広島県 広島市中区 本通 9-30　ランドマークビルB1・1F","7kC2jhEhyb8dJL3ZoqZZaw","","","3"
"プラサカプコン広島","広島県 広島市佐伯区 石内東 4-1-1　ジ・アウトレット広島1F","oB3TF16Sfy5AqXC77anvEQ","","","3"
"GiGO 中筋","広島県 広島市安佐南区 中筋 4-11-7　フタバ図書MEGA祇園中筋店2F　レンタルコーナー奥","rjdEzvfqqnSta3fqtxhFbg","","","3"
"モーリーファンタジーf 広島祇園","広島県 広島市安佐南区 祇園 3-2-1　イオンモール広島祇園3F","jCuXxnE6qBXUzY5D7Syb3w","","","3"
"ピノッキースパティオ呉","広島県 呉市 宝町 5-10　ゆめタウン呉3F","sAKbBcIXr2yd5elG4w-FzQ","","","3"
"あみぱらんど福山","広島県 福山市 三吉町南 2-8-24","0JF627lKzRljq1CDlVlYFg","","","3"
