id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude,
"id_shop_4fb9d5e48d99dc4ab38f776127ec821e","4fb9d5e48d99dc4ab38f776127ec821e","自遊空間多治見店","多治見市明和町5-69-1","","0572-20-2235","","","35.353433 137.104346",NEW
"id_shop_59d5bfef26b49516102bd76f97db85f7","59d5bfef26b49516102bd76f97db85f7","大垣メトロポリス","大垣市三塚町字西沼523-1","","0584-75-5734","10:00～24:00","無し","35.36694278 136.6291725",NEW
"id_shop_5d9b2dbb066aa7075b9370cdaf146a04","5d9b2dbb066aa7075b9370cdaf146a04","アミューズメントスペースコミ丸アリババ大垣店","大垣市池尻町940-1","関が原バイパス沿い","050-3575-0530","10:00～24:00","無し","35.38404596 136.5956139",NEW
"id_shop_80d0082004e3ff36b46072f9eba0fe49","80d0082004e3ff36b46072f9eba0fe49","Asobinoすてぇじ輪之内店","安八郡輪之内町四郷新開229イオンタウン輪之内内","","0584-69-4690","","","35.292961 136.648644",NEW
"id_shop_4968394e0fca38d22b300548bc85667d","4968394e0fca38d22b300548bc85667d","ゲームファンタジアン柳津店","岐阜市柳津町上佐波西3-68","岐阜県ふれあい会館から南に4分","058-279-0085","一部24時間営業","無し","",NEW
"id_shop_0a102ac9e15d8c2e7b95a21a9708c2c0","0a102ac9e15d8c2e7b95a21a9708c2c0","モーリーファンタジーf岐阜","岐阜市正木中1-2-1マーサ21 北館3F","ジャスコ岐阜店北側3階","070-3100-3566","10:00～22:00","無し","35.44803841 136.7447554",NEW
"id_shop_62d2668e45a3ea547ef1ca9aad77df6c","62d2668e45a3ea547ef1ca9aad77df6c","A.Cグランド","岐阜市茜部大川1-77","名鉄新岐阜駅15分","058-275-0351","9:00～24:00","無し","35.38308553 136.7461998",NEW
"id_shop_c6fd0c12c5ddb1384771046875c72543","c6fd0c12c5ddb1384771046875c72543","JOYJOY岐阜茜部店","岐阜市茜部菱野1-35","","058-275-2223","","","",NEW
"id_shop_799c0bca7c9a173daf474a65f9158dd5","799c0bca7c9a173daf474a65f9158dd5","亜熱帯岐阜県庁前","岐阜市藪田中2-13-4","","0582-76-2666","一部24時間営業","無し","",NEW
"id_shop_ec43b0c0de737557b7abf33195232498","ec43b0c0de737557b7abf33195232498","ファンタジアン精華","岐阜市鏡島精華2-2-1","岐阜県庁から北に5分","058-253-8020","10:00～24:00","無し","35.41148606 136.7265479",NEW
"id_shop_a7d963d7b791ccfcb9e829478e8bf3d3","a7d963d7b791ccfcb9e829478e8bf3d3","ラウンドワンモレラ岐阜店","本巣市三橋1100","樽見鉄道「モレラ岐阜駅」下車徒歩1分","058-323-6600","10:00～24:00","無し","35.455121 136.672955",NEW
"id_shop_4555d4bb7d0ebe0901c96546befb8d05","4555d4bb7d0ebe0901c96546befb8d05","岐阜レジャーランド穂積店","瑞穂市稲里630","国道21号線沿い瑞穂市野田新田交差点近く","058-326-1133","7:00～24:00","無し","35.38432479 136.6846653",NEW
"id_shop_3a8dfc1bed4360cd5e94ef54a7e2a18e","3a8dfc1bed4360cd5e94ef54a7e2a18e","アッシュ美濃加茂","美濃加茂市山手町2-56-1METOROSQUARE 2F","","0574-24-5571","","","",NEW
"id_shop_504122d4ffd5780add1b701437883ddc","504122d4ffd5780add1b701437883ddc","ゆう遊空間三島青木店","三島市青木72-1","国道136沿い","055-983-3450","一部24時間営業","無し","35.10494864 138.9216557",NEW
"id_shop_1c6403a82d80d4ca75541964928886e9","1c6403a82d80d4ca75541964928886e9","ラウンドワン富士店","富士市八代町4-15","岳南鉄道ジヤトコ前駅より徒歩約12分","0545-51-3636","10:00～24:00","無し","35.15310644 138.6938016",NEW
"id_shop_4eb248cdc05f1eee004a35d6122594a4","4eb248cdc05f1eee004a35d6122594a4","まねき猫富士厚原店","富士市厚原516-2","東名高速道路富士ICより車で5分","0545-72-0960","10:00～24:00","無し","",NEW
"id_shop_952c9cc80f3f818e91e0f209d8f6de3e","952c9cc80f3f818e91e0f209d8f6de3e","サープラ富士あそびタウン","富士市永田町2-94","東名高速富士I.C車で10分","0545-67-7733","10:00～24:00 土日祝9:00～24:00","無し","35.16272123 138.6694286",NEW
"id_shop_a5b1a2647f554cc6043d5b474d6630b9","a5b1a2647f554cc6043d5b474d6630b9","タカダバッティングセンター","富士市田島75-1","","0545-51-1189","店舗に直接お問い合わせください","無し","35.150984 138.695805",NEW
"id_shop_15c1f7094dd6ce5f75c78aca0b7c12dd","15c1f7094dd6ce5f75c78aca0b7c12dd","THE 3RDプラネット島田店","島田市中溝町2531","藤枝バイパス旗指IC5分TSUTAYA2F","0547-34-2556","10:00-24:00","無し","34.83815977 138.1659736",NEW
"id_shop_308330de9cbe2a07efb67b5fe41cec45","308330de9cbe2a07efb67b5fe41cec45","アップル島田店","島田市宝来町8-5","","0547-54-4351","","","",NEW
"id_shop_ba259c2218ac8fe6e556189c77cc1ad1","ba259c2218ac8fe6e556189c77cc1ad1","JOYJOY掛川城西店","掛川市城西1-15-1","","0537-21-0099","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","",NEW
"id_shop_dfc5034476d573586fd741cf52426c7b","dfc5034476d573586fd741cf52426c7b","アピナ大須賀店","掛川市西大渕3359ロックタウン内","","0537-63-4650","","","",NEW
"id_shop_74dcd3b3bb29366b5bccd17e601c6d6f","74dcd3b3bb29366b5bccd17e601c6d6f","ジョイランド原店","沼津市原町中2-14-8","JR原駅 北側1?","055-968-3456","10:00～24:00","無休","35.12975258 138.8005036",NEW
"id_shop_de7fa2b13f64b22b25c03225814b0b8a","de7fa2b13f64b22b25c03225814b0b8a","サープラ沼津あそびタウン","沼津市大手町1-1-5","JR沼津駅徒歩5分","055-926-7739","10:00～24:00","無し","35.10266451 138.8598883",NEW
"id_shop_b9660fb1b2fd6356a5a3de0b860e06a3","b9660fb1b2fd6356a5a3de0b860e06a3","沼津バッティングスタジアム","沼津市岡一色三竹道19-2","","055-923-4199","10:00～24:00","無し","",NEW
"id_shop_e4b017b7cb233fcb1b965b5c8dfe6ba9","e4b017b7cb233fcb1b965b5c8dfe6ba9","ポート24浜松店","浜松市中央区坪井町4183","東名高速浜松西ICから車で15分","053-440-5588","10:00～24:00","無休","",NEW
"id_shop_29599c71020dc09ff3429c7eac13b9f5","29599c71020dc09ff3429c7eac13b9f5","ラウンドワン浜松店","浜松市中央区天王町諏訪1981-17","浜松ICより約15分イオン浜松市野ショッピングセンター南","053-461-1101","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","",NEW
"id_shop_f8901057dc5143af98d616e986446778","f8901057dc5143af98d616e986446778","サープラOZ浜松あそびタウン","浜松市中央区宮竹町322-1","東名高速浜松IC車で20分","053-466-3387","9:00～24:00","無し","34.72247074 137.7647101",NEW
"id_shop_807fa2eef73ba3b0057c48f0ddd99439","807fa2eef73ba3b0057c48f0ddd99439","JOYJOY浜松宮竹店","浜松市中央区宮竹町中島322-1-3","","053-461-3335","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","34.722917 137.765626",NEW
"id_shop_e3775aef7355e3df6920f42d4d06b158","e3775aef7355e3df6920f42d4d06b158","アピナ浜松店","浜松市中央区葵西2-27-10ロックタウン内","","053-430-4800","","","",NEW
"id_shop_ba7c5aa859523e1d39c4c43677529b27","ba7c5aa859523e1d39c4c43677529b27","タイトーステーション新浜松ザザシティ店","浜松市中央区鍛冶町15ザザシティ浜松西館2F","JR「浜松駅」・遠鉄「新浜松駅」から徒歩5分","053-413-5256","10:00～20:00","ザザシティ休館日","34.705137 137.729441",NEW
"id_shop_2225bfa21dca52b530ee6c4483aa72f7","2225bfa21dca52b530ee6c4483aa72f7","楽市楽座 サンストリート浜北店","浜松市浜名区平口2861サンストリート浜北内 M-207","","0535-84-6136","10:00～22:00","無し","34.79467266 137.7607979",NEW
"id_shop_41b4ae6ca0e2b7d387ec49f674b3f728","41b4ae6ca0e2b7d387ec49f674b3f728","アップルグランリバー 大井川店","焼津市下江留1327","東名高速道路、吉田ICより車で10分","054-270-3244","10:00～24:00","無し","34.80971624 138.2732243",NEW
"id_shop_5bd6662ecc5ec3aea1a77f8d4015ba7b","5bd6662ecc5ec3aea1a77f8d4015ba7b","THE 3RDプラネット焼津店","焼津市八楠3-18-5","東名高速焼津IC車で5分","054-628-6503","10:00-24:00","無し","34.878577 138.3078542",NEW
"id_shop_a9822f7dd6e99d6586c401a5d726c693","a9822f7dd6e99d6586c401a5d726c693","アピナ焼津店","焼津市道原585","","054-623-8555","","","",NEW
"id_shop_5224869d8815289dfa11b713e4d98b10","5224869d8815289dfa11b713e4d98b10","アピナ磐田店","磐田市西貝塚横須賀道北3690イオンタウン磐田内","","0538-36-2626","","","34.727905 137.877149",NEW
"id_shop_1b617fb4fd2b4610bb79c57ea73cff2a","1b617fb4fd2b4610bb79c57ea73cff2a","藤枝グランドボウル","藤枝市下当間652","","054-641-8381","","","34.887348 138.293077",NEW
"id_shop_bb9bb32a78df6c9af3c1730720eeda25","bb9bb32a78df6c9af3c1730720eeda25","ゲームインプリンス","静岡市清水区天神1-2-6","東名高速静岡ICから車で30分","0543-64-8012","10:00～24:00","無休","35.02415636 138.4798001",NEW
"id_shop_2639e00dac8e750787470bdb410be83e","2639e00dac8e750787470bdb410be83e","タイトーFステーション静岡店","静岡市葵区呉服町2-5-4ふしみや第2ビル 5F","静岡駅より徒歩8分、新静岡駅より徒歩5分","054-251-3200","直接店舗にお問い合わせください","直接店舗にお問い合わせください","",NEW
"id_shop_e5ae425197e843dd64e6de39c4bceaf3","e5ae425197e843dd64e6de39c4bceaf3","アップル新北街道店","静岡市葵区沓谷5-13-4","東名高速静岡ICから車で20分","054-261-9109","10:00～24:00","無休","34.99831803 138.4134069",NEW
"id_shop_99ec26adbe6b3516118b355a91d7d644","99ec26adbe6b3516118b355a91d7d644","ラウンドワン静岡･駿河店","静岡市駿河区向手越1-10-1","静岡駅より国道1号「常盤2」を右折、本通りを左折安倍川橋を渡り1Km","054-201-1601","10:00～24:00","無し","34.950991 138.360524",NEW
"id_shop_91a9406efbf1585f0d2b8862995636c1","91a9406efbf1585f0d2b8862995636c1","亜熱帯甚目寺店","あま市下萱津九反田47","","052-445-7877","一部24時間営業","無し","35.184529 136.836643",NEW
"id_shop_968cb71422cd6e4ff9d8c312974dc39e","968cb71422cd6e4ff9d8c312974dc39e","GAME千秋","一宮市千秋町加納馬場字清水53","","0586-81-2141","10:00～24:00","無し","",NEW
"id_shop_62fd40dd833e050efc6186d911bcaafc","62fd40dd833e050efc6186d911bcaafc","JOYJOY尾西郷東店","一宮市小信中島郷東45-1","","0586-61-1555","","","",NEW
"id_shop_5574705f6ead07d417ca00aac3034e01","5574705f6ead07d417ca00aac3034e01","JOYJOY一宮店","一宮市森本3-23-19","","0586-23-6006","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","35.28770244 136.8156326",NEW
"id_shop_b60e452bdc6941d74ccb77ef80ce0233","b60e452bdc6941d74ccb77ef80ce0233","M'sPARK刈谷店","刈谷市稲場町3-206","155号沿い","0566-27-5822","10:00～24:00","無し","35.00549344 137.0014494",NEW
"id_shop_eee68426eefc9a8c888c9c847bb3a4ed","eee68426eefc9a8c888c9c847bb3a4ed","亜熱帯北名古屋店","北名古屋市九之坪白山159","","0568-22-8889","一部24時間営業","無し","35.241199 136.878072",NEW
"id_shop_f11a090b0bf3fa879006682f755d4a43","f11a090b0bf3fa879006682f755d4a43","ラウンドワン名古屋西春店","北名古屋市宇福寺神明15","名古屋高速一宮線 西春入口手前 22号線沿い名古屋ハウジングセンター、 一宮会場向かい","0568-26-4001","10:00～翌6:00/土9:00～翌6:00/日・祝8:00～翌6:00","無し","35.25506282 136.8439405",NEW
"id_shop_87a95aa07c3f35a16b2209a8991b15bc","87a95aa07c3f35a16b2209a8991b15bc","半田メトロポリス","半田市旭町3-11-1半田コロナワールド内2F","JR武豊線東成岩駅より徒歩1分","0569-24-5226","平日10:00～23:50 土日祝日前 9:00～23:50","無し","34.87469206 136.9217723",NEW
"id_shop_178496d24cbed55acaf7298cfe02ea92","178496d24cbed55acaf7298cfe02ea92","半田グランドボウル","半田市東洋町2-49-1","","0569-24-9281","","","34.89247 136.942241",NEW
"id_shop_9096cd0451dc74dd575b16156e363a22","9096cd0451dc74dd575b16156e363a22","ラウンドワン半田店","半田市瑞穂町6-7-8","半田市役所 南へ約1km","0569-25-7351","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.88609688 136.9412056",NEW
"id_shop_bfa6b21f5eb69563727310cfc7edadc4","bfa6b21f5eb69563727310cfc7edadc4","ゲームダイコク","半田市青山2-27-1","","0569-24-1316","","","34.880273 136.916512",NEW
"id_shop_ea60f260ddbf102b30d8ac14a2fb95d1","ea60f260ddbf102b30d8ac14a2fb95d1","タイトーステーションフェドラ大須店","名古屋市中区大須3-30-31萬松寺駐車場ビル1F･2F","地下鉄名城線上前津駅より徒歩1分","052-242-2011","10:00～24:00","無し","35.15945319 136.9054236",NEW
"id_shop_aafb33da832c7904a92a50e223ca1474","aafb33da832c7904a92a50e223ca1474","亜熱帯栄住吉店","名古屋市中区栄3-11-12","地下鉄東山線「栄」駅徒歩5分","052-252-7477","一部24時間営業","無し","",NEW
"id_shop_5586f5a287be7c30026c3a7f48a7cd21","5586f5a287be7c30026c3a7f48a7cd21","キングジョイ","名古屋市中区栄3-3-32","地下鉄栄駅徒歩3分","052-241-9515","9:00～24:00","無し","35.16797694 136.9050444",NEW
"id_shop_60372a57b39d8935e9ac681823b75703","60372a57b39d8935e9ac681823b75703","コムテックスクウェア金山","名古屋市中区金山1-16-8","名鉄金山駅徒歩3分","052-321-5601","9:00～24:00","","35.14401179 136.8999767",NEW
"id_shop_40ffa76c5b36fb3dba700c7a6e10aff6","40ffa76c5b36fb3dba700c7a6e10aff6","VAMP中川店","名古屋市中川区新家1-2007","東名阪自動車道 名古屋西ICから3分","052-439-1250","10:00～24:00","無し","35.15593152 136.8062218",NEW
"id_shop_dd5ddb3efabc97113ce58e6b39984209","dd5ddb3efabc97113ce58e6b39984209","JOYJOY昭和橋店","名古屋市中川区昭和橋通2-37-2","","052-653-4777","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","35.124731 136.871635",NEW
"id_shop_c56aaf204346820920307fdff6d899cc","c56aaf204346820920307fdff6d899cc","中川メトロポリス","名古屋市中川区江松3-110","国道1号線三日月橋西詰・江松交差点角","052-303-9701","平日10:00～24:00、土日祝日9:00～24:00","無し","35.12530557 136.8238359",NEW
"id_shop_92b4d66f97d83117dd9a811bc5302082","92b4d66f97d83117dd9a811bc5302082","亜熱帯中川コロナワールド店","名古屋市中川区江松3-124","","052-303-1333","一部24時間営業","無し","35.124277 136.823702",NEW
"id_shop_1fa3b9c5eafddc9564319c2b264e0838","1fa3b9c5eafddc9564319c2b264e0838","ラウンドワン中川一号線店","名古屋市中川区法蔵町2-23","あおなみ線中島駅徒歩2分 国道1号線(昭和橋通り)沿い","052-665-5353","平日10:00～23:50 土日祝9:00～23:50","無し","35.12338322 136.8636484",NEW
"id_shop_5254a50fcbb33137a5936ebc92a9fa66","5254a50fcbb33137a5936ebc92a9fa66","BOX.Q3","名古屋市中村区則武1-16-8第一Uコーポ1F","各線名古屋駅 太閤口徒歩5分","052-452-0920","10:00～24:00","無し","35.17310098 136.876603",NEW
"id_shop_562d5f4e5348d6f5513a4997e17ca340","562d5f4e5348d6f5513a4997e17ca340","コムテックタワー","名古屋市中村区名駅4-10-20","JR名古屋駅徒歩5分","052-565-6471","平日10:00～24:00、土日祝9:00～24:00","","35.16941986 136.885993",NEW
"id_shop_e6cfe2be147488202e265c298c648757","e6cfe2be147488202e265c298c648757","亜熱帯名駅西椿店","名古屋市中村区椿町5-2","名駅新幹線口 ビックカメラ裏","052-452-6662","一部24時間営業","無し","35.170677 136.878592",NEW
"id_shop_a8685438b0fefb417f414388eadd5755","a8685438b0fefb417f414388eadd5755","JOYJOY平安通店","名古屋市北区平安2-2-16","","052-914-0009","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","35.197874 136.930016",NEW
"id_shop_faa5154e21d8a13c11748b0c2860be65","faa5154e21d8a13c11748b0c2860be65","ファンタジープラザ名古屋店","名古屋市北区玄馬町234-1クロスタウン2F","比良駅徒歩6分/大我麻交差点付近","052-938-3461","10:00～翌5:00","無し","35.22569311 136.908786",NEW
"id_shop_a813baf7ddfacff118ffcc381f4d201c","a813baf7ddfacff118ffcc381f4d201c","ゆう遊空間 萩野通店","名古屋市北区萩野通2-19-1 2F","","052-508-9913","","","35.210988 136.910478",NEW
"id_shop_e8dfd09ae21a8b90b5d96864eb30be82","e8dfd09ae21a8b90b5d96864eb30be82","ドリームプラネット今池店","名古屋市千種区今池5-10-1ドン･キホーテ今池店3F","","052-439-6177","","","35.168408 136.937199",NEW
"id_shop_9027f1f0cb1ab6d15c896c4ab28c1e60","9027f1f0cb1ab6d15c896c4ab28c1e60","ゲームハウスアトム","名古屋市千種区大島町1-21","地下鉄東山線覚王山駅徒歩20分","052-762-9314","10:00～24:00","","",NEW
"id_shop_bc4b8206c8c2ac377769bf3e5f3b76f0","bc4b8206c8c2ac377769bf3e5f3b76f0","ラウンドワン千種店","名古屋市千種区新栄3-20-17タイホウ千種駅前南ビル8F","地下鉄「千種駅」下車徒歩5分","052-238-1615","9:00～23:50","無し","35.16799971 136.9279985",NEW
"id_shop_0f3f4a7c326f205c853142a486051d01","0f3f4a7c326f205c853142a486051d01","名古屋レジャーランド内田橋店","名古屋市南区内田橋2-26-22","名鉄常滑線豊田本町駅近く","052-694-6051","一部24時間営業","無し","35.1137072 136.9098069",NEW
"id_shop_bd5917a56fbc0af2be9a786429e55102","bd5917a56fbc0af2be9a786429e55102","亜熱帯内田橋店","名古屋市南区明治1-6-19","","052-691-5544","","","35.11531 136.90568",NEW
"id_shop_6436c21e1c58abe86a4f1bbd88795c14","6436c21e1c58abe86a4f1bbd88795c14","亜熱帯高針原店","名古屋市名東区高針原2-1605","","052-704-2210","一部24時間営業","無し","35.145938 136.994923",NEW
"id_shop_369e8115e729a701580eba21cfb970d7","369e8115e729a701580eba21cfb970d7","スペ-スシャトル塩釜口店","名古屋市天白区塩釜口2-414","地下鉄名城線塩釜口駅前","052-833-4561","9:00～24:00","無し","35.13461553 136.9786798",NEW
"id_shop_b92df046e5b7efee83a8dbcdc9763aef","b92df046e5b7efee83a8dbcdc9763aef","亜熱帯四軒家店","名古屋市守山区白山2-102","","052-778-0123","一部24時間営業","無し","35.194971 137.026667",NEW
"id_shop_8d11d8e7c182c92950b08dcc302dddbf","8d11d8e7c182c92950b08dcc302dddbf","JOYJOY大森IC店","名古屋市守山区薮田町305","","052-798-5111","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","35.241286 136.878034",NEW
"id_shop_b59f1f4d3bfa1ba1ea358ff1862c2c5c","b59f1f4d3bfa1ba1ea358ff1862c2c5c","ADXマミー八事店","名古屋市昭和区広路町字北石坂102-4","","052-836-8284","","","35.1371687 136.964233",NEW
"id_shop_534fc2861259940b470a5d609a73b2d4","534fc2861259940b470a5d609a73b2d4","ポート24八事店","名古屋市昭和区広路町字北石坂102-4","地下鉄 八事駅  1分","052-834-9200","09:00～24:00","無休","35.1371687 136.964233",NEW
"id_shop_8c0ef2e21558c4f27154bfae45981e80","8c0ef2e21558c4f27154bfae45981e80","亜熱帯タイホウ熱田店","名古屋市熱田区六番町1816-1タイホウ熱田ビル1F","","052-652-2255","一部24時間営業","無し","",NEW
"id_shop_28c5f3bd29714793e085be87b27b454c","28c5f3bd29714793e085be87b27b454c","GiGO金山","名古屋市熱田区金山町1-19-2","","052-323-0121","","","35.142801 136.902163",NEW
"id_shop_b8532e5f42797ea4f9e471d00532171a","b8532e5f42797ea4f9e471d00532171a","名古屋グランドボウル","名古屋市緑区大高町字忠治山12-1","","052-623-1101","","","35.04850561 136.9496236",NEW
"id_shop_33778853cfe6c60ce5d3a80485fbe6a9","33778853cfe6c60ce5d3a80485fbe6a9","ゲームパニック大高","名古屋市緑区忠治山201グランドボウルB2F","国道23号線大高町共和IC側道グランドボウルB2階","052-625-5360","9:00～23:45","無し","35.04850561 136.9496236",NEW
"id_shop_ffee9bb7f8a574be59210f939c817273","ffee9bb7f8a574be59210f939c817273","亜熱帯緑浦里店","名古屋市緑区浦里3-21","","052-891-4005","一部24時間営業","無し","35.087555 136.948308",NEW
"id_shop_247fd74ef16ee7bc0dcdd36a23b56f0b","247fd74ef16ee7bc0dcdd36a23b56f0b","ラウンドワン鳴海店","名古屋市緑区鳴海町字杜若28","地下鉄「野並駅」下車徒歩5分","052-899-0700","10:00～23:50 土日祝9:00～23:50","無し","35.09913151 136.9528735",NEW
"id_shop_8b58cfdf1b7794784ea8e107ab52c1c8","8b58cfdf1b7794784ea8e107ab52c1c8","ダイナソアエイジ","大府市東新町3-88","","0562-47-1234","","","35.03099 136.95617",NEW
"id_shop_4ee2174cf933a67e0643f727b8d2b57b","4ee2174cf933a67e0643f727b8d2b57b","ゆう遊空間三河安城店","安城市三河安城南町1-21-3","JR東海道新幹線三河安城駅徒歩10分","0566-73-6557","一部24時間営業","無し","34.96514512 137.0583521",NEW
"id_shop_6b496157385e260b24baecd60e585b93","6b496157385e260b24baecd60e585b93","安城メトロポリス","安城市浜富町6-8","JR東海道本線安城駅より車で3分・徒歩10分","0566-74-8238","平日10:00～24:00、土日祝日9:00～24:00","無し","34.95485697 137.0975854",NEW
"id_shop_6796d78f5762ceaf337c10585a6fb64e","6796d78f5762ceaf337c10585a6fb64e","亜熱帯小牧店","小牧市大字村中下ノ坪486-1","名神高速小牧IC下車 車で3分","0568-76-3121","一部24時間営業","無し","",NEW
"id_shop_7e5fee1f12da0c8eb3d02d8847e0d89d","7e5fee1f12da0c8eb3d02d8847e0d89d","アミューズメントワールドメトロポリス小牧店","小牧市村中新町33","名神高速小牧インターより南へ1km R41号間々本町交差点角","0568-71-0005","平日10:00～23:50 土日祝日前 9:00～23:50","無し","",NEW
"id_shop_5da62880b3323e1740c6f45614fee0b1","5da62880b3323e1740c6f45614fee0b1","ADXマミー岡崎店","岡崎市井田新町6-1","","0564-83-6262","","","34.9770122 137.1611744",NEW
"id_shop_2399d8e37b7102f0342ec7dbb5e41c52","2399d8e37b7102f0342ec7dbb5e41c52","岡崎グランドボウル","岡崎市日名北町1-1","","0564-22-5522","","","34.97414674 137.1576611",NEW
"id_shop_874b47ed9bdcf25b0f43e0b5b7647328","874b47ed9bdcf25b0f43e0b5b7647328","ラウンドワンみえ川越IC店","三重郡川越町大字南福崎851-1","伊勢湾岸道みえ・川越IC出口すぐ","059-361-2130","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","",NEW
"id_shop_d15a6fe1484d7e1f5625646deb89646a","d15a6fe1484d7e1f5625646deb89646a","JOYJOYアソビックスあさひ","三重郡朝日町大字小向字長割181アソビックスあさひ1F","","059-377-0090","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","35.0304813 136.6704353",NEW
"id_shop_e55a1962b58ac476487c46f9a6ddd8a3","e55a1962b58ac476487c46f9a6ddd8a3","ゲームパークMECHA菰野店","三重郡菰野町大字宿野字神明田357イオンタウン菰野内","","059-329-5031","10:00～21:00","","35.006202 136.528945",NEW
"id_shop_c9249495f49ac5e0d21c827b225f2e8a","c9249495f49ac5e0d21c827b225f2e8a","GiGO伊勢","伊勢市中須町666","","0596-21-1243","","","34.492142 136.678061",NEW
"id_shop_75a6d72dc02feaca38f80a5a93f714f4","75a6d72dc02feaca38f80a5a93f714f4","ドリーム キャンディ","伊賀市小田町711-1","西大手駅から約13分","0595-26-7568","一部24時間","無し","34.775269 136.122796",NEW
"id_shop_5fe94ffb8ac01ec931a3745cd168e663","5fe94ffb8ac01ec931a3745cd168e663","サンボウル","伊賀市小田町南出1528","名阪国道上野東IC15分","0595-24-0568","10:00～24:00","","34.77078775 136.1186566",NEW
"id_shop_6a421f7c026907fe48bf30ba97de79f0","6a421f7c026907fe48bf30ba97de79f0","JOYJOY名張夏見店","名張市希央台3番町75","","0595-64-5556","","","",NEW
"id_shop_b977c484da64f4f56d4f797fcec98456","b977c484da64f4f56d4f797fcec98456","亜熱帯 四日市久保田店","四日市市久保田1-5-37","","059-357-0008","一部24時間営業","無し","",NEW
"id_shop_89c8f37534d235155c980bbef9be262c","89c8f37534d235155c980bbef9be262c","亜熱帯四日市富洲原店","四日市市富洲原町34-8","","059-363-4449","一部24時間営業","無し","35.01256 136.659522",NEW
"id_shop_86858cd9cbb83eecd6b5d045294778db","86858cd9cbb83eecd6b5d045294778db","アピナ四日市店","四日市市泊小柳町4-34","","059-349-5011","","","",NEW
"id_shop_46de900c0827b785d3159675a35f52ee","46de900c0827b785d3159675a35f52ee","GiGO生桑","四日市市生桑町299-1","","059-332-9988","","","34.986457 136.601599",NEW
"id_shop_1d5091503b4b75e0b39ea3ec00eb7fea","1d5091503b4b75e0b39ea3ec00eb7fea","亜熱帯近鉄四日市店","四日市市諏訪栄町4-6","","059-356-0090","一部24時間営業","無し","",NEW
"id_shop_0a3c49950ac548d89ee722117950b29f","0a3c49950ac548d89ee722117950b29f","アミューズメントスペースコミ丸四日市店","四日市市鵜の森1-3-19","","0748-72-7848","","","34.96631 136.61633",NEW
"id_shop_d1a9aabb0d0c4426b6b4d067f6965e85","d1a9aabb0d0c4426b6b4d067f6965e85","バンダイワールドみくも","松阪市久米町1216","近鉄山田線松阪駅徒歩20分","0598-56-4777","10:00～24:00","","34.60118365 136.5206875",NEW
"id_shop_7e431cf1a56cb5c24168685f6c3a069f","7e431cf1a56cb5c24168685f6c3a069f","亜熱帯松阪サンパーク店","松阪市大黒田町708サンパーク松阪1F","","0598-21-0990","一部24時間営業","無し","34.562221 136.526162",NEW
"id_shop_3e4beb5cf3c3a8da2464c3c6cfb4d953","3e4beb5cf3c3a8da2464c3c6cfb4d953","ファンタジープラザ松阪三雲店","松阪市市場庄町1266-1アピタ松阪三雲店2F","","","","","34.6047 136.52065",NEW
"id_shop_40a1ced4adba3b51440cc75f5b55d43e","40a1ced4adba3b51440cc75f5b55d43e","ゲームチャオ松阪店","松阪市船江町782","国道42号線沿い、松阪駅から車で5分","0598-53-3918","10:00～24:00","無し","",NEW
"id_shop_8d26910e68703688ce07c41ce1272af4","8d26910e68703688ce07c41ce1272af4","JOYJOY津三重大前店","津市栗真町屋町字東浜1714-1","","059-233-1001","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","34.748183 136.520488",NEW
"id_shop_28eec89b2083c6bf46a4b42d3387b1d4","28eec89b2083c6bf46a4b42d3387b1d4","亜熱帯津三重大北店","津市栗真町屋町字松本398-1","","0592-33-0999","一部24時間営業","無し","34.750722 136.521367",NEW
"id_shop_8a7612ed25693431a6387149e600ab51","8a7612ed25693431a6387149e600ab51","亜熱帯津南高茶屋店","津市雲出本郷町西添1680-1","","059-235-0070","一部24時間営業","無し","34.667405 136.517022",NEW
"id_shop_d3e198e6dd414ee48b3693aaf011fddb","d3e198e6dd414ee48b3693aaf011fddb","ラウンドワン津･高茶屋店","津市高茶屋小森町277-8","国道23号沿い 「高茶屋小森南」交差点を北へ約100m","059-238-0011","10:00～23:50 土日祝6:00～23:50","無し","",NEW
