id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude,
"id_shop_d510ba3dbc1c859cd652174612b22c04","d510ba3dbc1c859cd652174612b22c04","タイトーステーション渋谷店","渋谷区渋谷1-24-12渋谷東映プラザB1F","JR渋谷駅・宮益坂口より徒歩1分","03-5467-6565","10:00～24:00","無し","35.659983 139.70204",HG
"id_shop_d4ca6c2a8105f91bc228b4a69ec3424b","d4ca6c2a8105f91bc228b4a69ec3424b","タイトーステーション町田店","町田市原町田6-21-23松山ビル1F","JR横浜線町田駅より徒歩3分・小田急線町田駅より徒歩5分","042-739-6196","10:00～24:00","無し","35.542593 139.448333",HG
"id_shop_94d9b072e95d1117e7e9c90521dbfff2","94d9b072e95d1117e7e9c90521dbfff2","ラウンドワン町田店","町田市森野1-13-14","JR/小田急「町田駅」下車徒歩1分","042-710-0091","10:00～翌0:50","無し","35.54409488 139.4432407",HG
"id_shop_731c20e12782283510b6f3491a194e86","731c20e12782283510b6f3491a194e86","タイトーステーション立川北口店","立川市曙町2-4-5OSJ TACHIKAWA2･3F","","042-512-9651","","","35.699058 139.412162",HG
"id_shop_9f4ba45435380edaa57600ee0c3c4dac","9f4ba45435380edaa57600ee0c3c4dac","ミラクル イン 中村橋","練馬区貫井1-1-2","西武池袋線中村橋駅徒歩2分","03-5933-9312","10:00～24:00","無し","35.73696054 139.6383659",HG
"id_shop_18f64499442a21f47ec612dea547d0fc","18f64499442a21f47ec612dea547d0fc","東京レジャーランド亀有店","葛飾区亀有3-21-2","","03-5680-8893","","","35.765462 139.84798",HG
"id_shop_93518ea250950aa8fd166cb1a45753e8","93518ea250950aa8fd166cb1a45753e8","ユーズランド日の出店","西多摩郡日の出町大字平井字三吉野桜木237-3 3F","","042-588-8177","","","35.73493237 139.2750782",HG
"id_shop_a4e2993d17cee800cfb9f8ffcd389710","a4e2993d17cee800cfb9f8ffcd389710","ドラマ瑞穂店","西多摩郡瑞穂町武蔵382-1","JR八高線「箱根ヶ崎駅」から武蔵村山市方面に徒歩25分","042-556-6605","10:00～24:00","無し","35.76337213 139.3568934",HG
"id_shop_6df1dcdb3dc4e8da4301001493b6cbb4","6df1dcdb3dc4e8da4301001493b6cbb4","シルクハット本厚木","厚木市中町3-4-22第二会田ビル2F","小田急「本厚木駅」北口より徒歩1分 第二会田ビル","","9:00～23:45","無し","35.44024066 139.3629959",HG
"id_shop_634d1ecbaa9d4164296d0bb28b197c29","634d1ecbaa9d4164296d0bb28b197c29","GiGO本厚木","厚木市中町4-15-9","","0462-23-7157","","","35.439044 139.361882",HG
"id_shop_361118b9ebaffa64042fe3bae977ec6b","361118b9ebaffa64042fe3bae977ec6b","神奈川レジャーランド厚木店","厚木市戸室5-31-1","小田急本厚木駅よりバスにてアンリツ前バス停下車徒歩1分","046-297-0503","一部24時間営業","無し","35.44802433 139.3431365",HG
"id_shop_6e2f5a659ca394bbf8adf7a89b27b622","6e2f5a659ca394bbf8adf7a89b27b622","イミグランデ大和店","大和市鶴間2-12-27","小田急鶴間駅徒歩5分","046-277-8571","10:00～24:00","無し","35.49148588 139.4547647",HG
"id_shop_afcca624f9f2666aa62b7c9f86304c02","afcca624f9f2666aa62b7c9f86304c02","タイトーステーション小田原シティモール店","小田原市前川120小田原シティーモールC棟2F","JR鴨宮駅より、徒歩約20分。","0465-45-5052","10:00～24:00","無し","35.281376 139.193786",HG
"id_shop_bbe5bf00ddb0e0cf3934f6f9b297b0fb","bbe5bf00ddb0e0cf3934f6f9b297b0fb","タイトーステーション小田原店","小田原市栄町1-3-12","小田原駅東口を出てすぐ","0465-23-2473","10:00～24:00","無し","35.25494514 139.1561641",HG
"id_shop_152455ce77e2cdb0618a9b7864932318","152455ce77e2cdb0618a9b7864932318","タイトーFステーション向ヶ丘遊園店","川崎市多摩区登戸2718-1","","044-281-3500","","","35.616404 139.565109",HG
"id_shop_b2099db160ae8da57d18816429cce8ca","b2099db160ae8da57d18816429cce8ca","川崎グランドボウル","川崎市川崎区宮前町11-14","","044-244-2281","","","35.527799 139.706708",HG
"id_shop_703eaa20d8630ee9ae55682a543c9786","703eaa20d8630ee9ae55682a543c9786","ラウンドワン川崎大師店","川崎市川崎区殿町1-5-1","京浜急行大師線 「大師橋駅」すぐ","044-270-1541","月8:00～23:50 火～金10:00～23:50、土日祝8:00～23:50","無し","35.53846653 139.741634",HG
"id_shop_35c2b17deaf75908dcefa56a88a8db42","35c2b17deaf75908dcefa56a88a8db42","アミューズメントベネクス川崎店","川崎市川崎区鋼管通4-8-3","浜川崎駅から車で5分","044-329-1401","9:00～24:00(日祝8:00～24:00)","無し","35.51182249 139.7138798",HG
"id_shop_5d8c1cf4e9edb6e6fc936dd5efff2322","5d8c1cf4e9edb6e6fc936dd5efff2322","シルクハット川崎ダイス","川崎市川崎区駅前本町8ダイスビルB2F","JR川崎駅アゼリア地下街と直結、京急川崎駅中央口徒歩1分","","9:00～24:45","無し","35.5314121 139.7002166",HG
"id_shop_8813b98c3611580f690beef415418614","8813b98c3611580f690beef415418614","ラウンドワン高津店","川崎市高津区二子4-8-1","田園都市線「高津駅」下車徒歩5分","044-813-3711","6:00～23:50","無し","35.60209119 139.6190552",HG
"id_shop_49ca9b85b9933b0588311266aa97382d","49ca9b85b9933b0588311266aa97382d","タイトーステーション溝の口店","川崎市高津区溝口1-11-8","","044-328-9262","","","35.600042 139.61245",HG
"id_shop_0630fac027f738f2f884791688e27350","0630fac027f738f2f884791688e27350","イミグランデ溝口店","川崎市高津区溝口1-14-7第二カスタムビル","","044-819-8595","10:00～24:00","無し","35.60052965 139.6144859",HG
"id_shop_380afb1d7b30d79f12591ae95d575fe1","380afb1d7b30d79f12591ae95d575fe1","テクモピア座間店","座間市ひばりが丘4-11-48","","046-205-4719","","","35.48001079 139.431891",HG
"id_shop_d015e32208a7dab97acd422cc9e8440f","d015e32208a7dab97acd422cc9e8440f","シルクハット伊勢佐木町","横浜市中区伊勢佐木町3-96日活会館ビル3F","JR関内駅北口より徒歩7分・京急線日ノ出町より徒歩6分・横浜市営地下鉄ブルーライン伊勢佐木長者町駅より徒歩4分","","9:00～23:45","無し","35.44281185 139.629987",HG
"id_shop_69e921ffa8b1dfdc4a04412fe1527dad","69e921ffa8b1dfdc4a04412fe1527dad","AMFマーズ","横浜市中区長者町6-106","JR「関内駅」下車徒歩3分","045-243-6033","8:30～翌1:00","無し","35.44284793 139.6311041",HG
"id_shop_9fa269ad4c661d62961ffb14b08cc539","9fa269ad4c661d62961ffb14b08cc539","タイトーステーション戸塚西口店","横浜市戸塚区戸塚町4023","JR戸塚駅西口・市営地下鉄戸塚駅より徒歩5分。","045-881-6757","10:00～24:00","無し","35.399502 139.531856",HG
"id_shop_e233308d1ea5ec835a7085923545b540","e233308d1ea5ec835a7085923545b540","アストロ鶴ヶ峰店","横浜市旭区鶴ヶ峰本町1-38-3","相鉄線鶴ヶ峰駅7分","045-955-3300","11:00～翌2:00/金11:00～翌4:00/土10:00～翌5:00/日10:00～翌2:00","無し","35.47653851 139.5434398",HG
"id_shop_f1958e729a8820c531ff6ed93c6932a5","f1958e729a8820c531ff6ed93c6932a5","イミグランデ日吉店","横浜市港北区日吉2-2-4日吉ビル","","045-624-8633","8:00～24:00","無し","35.554136 139.646509",HG
"id_shop_86a2ef9c4cb247967747da666d403676","86a2ef9c4cb247967747da666d403676","ラウンドワン横浜綱島店","横浜市港北区樽町2-6-40T-PLATZ","綱島街道「樽町」交差点より東へ300m","045-533-6151","9:00?23:50、土日祝6:00～23:50","無し","35.53198182 139.6371126",HG
"id_shop_6f570f9aa2b4baa7243dbbebb27f8052","6f570f9aa2b4baa7243dbbebb27f8052","GiGO綱島","横浜市港北区綱島西2-6-29城田ビル3F","","045-547-1199","","","35.5364623 139.6324113",HG
"id_shop_92b6309a71a45b616849ca71929e3f73","92b6309a71a45b616849ca71929e3f73","タイトーステーション横浜西口五番街店","横浜市西区南幸1-12-9","JR・相鉄線・東横線・みなとみらい線 横浜駅より徒歩3分","045-411-5288","平日10:00～23:50 土日祝日9:00～23:50","無し","35.464648 139.619593",HG
"id_shop_b61565520299919f01b71b7f8cddd278","b61565520299919f01b71b7f8cddd278","ラウンドワン横浜駅西口店","横浜市西区南幸2-8-16","横浜駅西口より、パルナードを200m、ビブレ南側","045-412-0880","8:00～23:50、土日祝6:00～23:50","無し","35.46393717 139.6180549",HG
"id_shop_13781e997aa85fd475f15fb88f6e2567","13781e997aa85fd475f15fb88f6e2567","ドラマ港北インター店","横浜市都筑区東方町321-6","第三京浜港北IC右側交差点左折約500M","045-474-6604","10:00～24:00","無し","35.51925659 139.5847927",HG
"id_shop_213ff18c023db731a284e638713c1173","213ff18c023db731a284e638713c1173","タイトーステーション海老名ビナウォーク店","海老名市中央1-18-1ビナウォーク6番館2F","JR相模線、相鉄線、小田急線、海老名駅より徒歩5分","046-292-5160","10:00～24:00","無し","35.452455 139.395834",HG
"id_shop_1c6e33eaf98ce68161c2ad2be634a27d","1c6e33eaf98ce68161c2ad2be634a27d","ムトス相模原店","相模原市中央区中央2-1-5","JR横浜線相模原駅徒歩15分国道16号線近く","042-776-5001","10:00～24:00","無し","35.57350902 139.3710322",HG
"id_shop_cd09b9e9460785557be8e87852306235","cd09b9e9460785557be8e87852306235","GiGO相模大野","相模原市南区相模大野3-13-2フレスコビル2F","","042-741-8195","","","35.532177 139.436075",HG
"id_shop_ee3efa738edf28754508c57abbd4fd9d","ee3efa738edf28754508c57abbd4fd9d","アピナ橋本店","相模原市緑区西橋本5-1-1ラ･フロール駐車場棟1F","橋本駅から徒歩10分 八王子バイパスから津久井街道へ繋がる側道に入ってすぐ","042-703-6033","10:00～24:00","無し","35.597682 139.337035",HG
"id_shop_44c75f26fac01903fddef4acaccb1490","44c75f26fac01903fddef4acaccb1490","タイトーステーション藤沢店","藤沢市南藤沢21-1","","0466-47-9153","10:00～23:50","無し","35.337282 139.487332",HG
"id_shop_f532e17811c03dc3e15a5c777936f460","f532e17811c03dc3e15a5c777936f460","ドラマ藤沢店","藤沢市本藤沢5-6-8","小田急江ノ島線善行駅より徒歩15分","0466-82-0328","10:00～24:00","無し","35.35751243 139.4682681",HG
"id_shop_a8931e8c8eb4b1bd8390b063e3cef21f","a8931e8c8eb4b1bd8390b063e3cef21f","シルクハット大船","鎌倉市大船1-24大船駅前ビル1-3F","JR大船駅徒歩1分","","9:00～23:45","無し","35.35325232 139.5325488",HG
"id_shop_93ce5cda08fc2f5db0c651cfa6ba9106","93ce5cda08fc2f5db0c651cfa6ba9106","自遊空間燕三条店","三条市下須頃41-1","国道116号線沿い","0256-36-1444","一部24時間","無し","37.63973274 138.9401241",HG
"id_shop_8c09c605bda689dedac21dce0e00093a","8c09c605bda689dedac21dce0e00093a","上越レジャーランボウル","上越市下門前薬島827-2","国道8号線沿い高岡市内関川大橋そば","0255-31-2030","一部24時間営業","無し","37.16405087 138.2489336",HG
"id_shop_dc7e85bf8f5580e609fa2a9a8c943eb9","dc7e85bf8f5580e609fa2a9a8c943eb9","タイトーFステーション上越店","上越市富岡3524J-maxシアター内1F","J-MAXシアター1F","025-530-7115","","","37.148097 138.259034",HG
"id_shop_02cbda6e44dffaf076dcfe1aeae688fe","02cbda6e44dffaf076dcfe1aeae688fe","プレイゾーンバンブー","南魚沼市竹俣60-6","JR「六日町」より車で5分。国道17号線沿い。","025-782-5277","11:00～24:00","無し","37.051028 138.868007",HG
"id_shop_0e45ec32de5edbbb431643f0abccc13f","0e45ec32de5edbbb431643f0abccc13f","namco新潟店","新潟市中央区南笹口1-1-1ひもろぎビル2F","","025-384-4980","","","37.90823 139.064009",HG
"id_shop_6b0e0c641daadb6ba03f0ba1cf4e2495","6b0e0c641daadb6ba03f0ba1cf4e2495","ラウンドワン新潟店","新潟市中央区美咲町2-1-38","新潟バイパス 黒崎ICより約5分・ホンマ健康ランド様前","025-280-1322","月9:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","37.88807436 139.0177537",HG
"id_shop_386c9606ebe2a036ac8d1a3691756697","386c9606ebe2a036ac8d1a3691756697","自遊空間新潟黒埼店","新潟市西区山田2307-339","ふるさと村の隣","025-201-1015","一部24時間","無し","37.867002 139.019529",HG
"id_shop_910fe8db0124ac508740a9585be02f13","910fe8db0124ac508740a9585be02f13","プレイハウスエリナ","新潟市西蒲区津雲田640岩室町国道116号線沿い","JR「岩室駅」より車で5分。駅より国道116号を南下し国道沿い右側。","0256-82-4541","","","37.71741366 138.8908286",HG
"id_shop_e2802a592a42a4422c8a59f12c382809","e2802a592a42a4422c8a59f12c382809","アピナ長岡店","長岡市堺東町22","国道8号線長岡バイパス堺交差点近く","0258-22-5510","10:00～24:00","無し","37.45794202 138.8125194",HG
"id_shop_f2414389325626867ad2563abfeab70b","f2414389325626867ad2563abfeab70b","ゲームセンターテクノポリス","長岡市要町1-8-50","JR「宮内駅」西口より徒歩で5分。県道498号線沿い。","0258-33-1516","10:00～24:00","無し","37.42498834 138.8377613",HG
"id_shop_f50e5496b46c66c22e054745a21bbb0b","f50e5496b46c66c22e054745a21bbb0b","サービスエリアイン入善店","下新川郡入善町上野柳堀7253-2","国道8号線沿い入善町地内","0765-72-1810","5:00～24:00","無し","36.93035227 137.4989418",HG
"id_shop_2d74b8aa7f679f2b62edf20a52fb0f9d","2d74b8aa7f679f2b62edf20a52fb0f9d","スロットギャラリー","下新川郡朝日町月山854-1","","0765-32-3337","","","36.94616 137.547902",HG
"id_shop_d3d64f7ed426817b713cb34d5a102502","d3d64f7ed426817b713cb34d5a102502","アプレシオ天正寺店","富山市天正寺68","県道56号天正寺交差点付近","076-420-7322","一部24時間","無し","36.68025569 137.2512074",HG
"id_shop_7641c47a745fc022a56951aaf53b4bed","7641c47a745fc022a56951aaf53b4bed","アプレシオ富山豊田店","富山市豊田町1-12-22","高速北陸道「富山IC」すぐ","076-439-8660","一部24時間","無し","36.71920819 137.2336765",HG
"id_shop_9fd8499b24994304ddb7795751e0bc86","9fd8499b24994304ddb7795751e0bc86","トヤマレジャーランド呉羽店","富山市高木字貝塚2054","県道44号線沿い呉羽本町交差点を富山方面方向に車で3分","076-434-5336","一部24時間営業","無し","36.71545083 137.1579046",HG
"id_shop_120949c3f904f1eeb1a5b53b2c389c46","120949c3f904f1eeb1a5b53b2c389c46","クァトロブーム小杉","射水市三ケ2602","","0766-57-8219","","","36.7205 137.092912",HG
"id_shop_5da550b28b5f1109e21e5071de3abb03","5da550b28b5f1109e21e5071de3abb03","アミューズメントスロット市場","射水市小杉白石937-1","","0766-50-9990","","","36.72585306 137.1324104",HG
"id_shop_246b5dc5b62fe4767a5464876e2b953b","246b5dc5b62fe4767a5464876e2b953b","MG1鷲塚店","射水市鷲塚1","","0766-30-3823","","","36.718279 137.125217",HG
"id_shop_92827658601f8b91607b24e08cc8ab70","92827658601f8b91607b24e08cc8ab70","ユーズランド高岡店","高岡市下伏間江383イオンモール高岡2F","イオン高岡SC2FJR高岡駅よりバスで10分能越自動車道高岡ICより東へ約3km","0766-27-2411","10:00～21:00","無し","36.72378877 137.016935",HG
"id_shop_ab1754e454ee85b649d4131b45ca2489","ab1754e454ee85b649d4131b45ca2489","ぞうさん","高岡市戸出町野瀬689","","0766-63-6154","","","36.69943034 136.985008",HG
"id_shop_549deed6218261f770b95ccb656f35a4","549deed6218261f770b95ccb656f35a4","ゲームスポット306","高岡市昭和町2-267-5","","0766-28-0306","10:00～24:00","無し","36.75542255 137.0011489",HG
"id_shop_5afc06f9117f37d518026c5f5f179a58","5afc06f9117f37d518026c5f5f179a58","サービスエリアイン高岡店","高岡市石瀬下石瀬857-1","国道8号線高新大橋超えてすぐ。","0766-28-1028","5:00～24:00","無し","36.76070699 137.0468366",HG
"id_shop_6133c0988c3a2d6baafe2e6da255a274","6133c0988c3a2d6baafe2e6da255a274","ゲームSPOT207","高岡市鐘紡町1655-3","JR高岡駅から車で15分","0766-26-2070","7:00～24:00","無し","36.73235328 137.0023356",HG
"id_shop_3a677cdbf7efe74dde9d9a60bd5da8eb","3a677cdbf7efe74dde9d9a60bd5da8eb","ゲームスポットアップル","魚津市吉島2-407-1","","0765-24-7740","","","36.8255737 137.4142933",HG
"id_shop_f2cffab7a5c93380119762cf6ac59ce4","f2cffab7a5c93380119762cf6ac59ce4","プレイランド黒部","黒部市沓掛645","国道8号線沿い黒部IC入口交差点近く","0765-52-5141","5:00～24:00","無し","36.88891002 137.4646533",HG
"id_shop_644e25cc61054b5533773b06004c40bb","644e25cc61054b5533773b06004c40bb","バイパスレジャーランド加賀店","加賀市箱宮町ヲ1-1","国道8号線加賀産業道路終点近く","0761-74-8007","一部24時間営業","無し","36.32515503 136.4113746",HG
"id_shop_7034707093414a05fb29d534c1576b46","7034707093414a05fb29d534c1576b46","バイパスレジャーランド御経塚店","野々市市御経塚4-46","","076-214-6615","","","36.5479306 136.6012358",HG
"id_shop_9ce0168c2a5f8ed86e3b815705d18377","9ce0168c2a5f8ed86e3b815705d18377","ラウンドワン金沢店","金沢市横川6-120-1","北鉄石川線 押野駅下車 東南東へ徒歩5分","076-245-1850","月9:00～23:50 火～金10:00?23:50、土日祝6:00～23:50","無し","36.54211559 136.626054",HG
"id_shop_62ff639e2489665a5211d58edef7ee54","62ff639e2489665a5211d58edef7ee54","タイトーステーション金沢店","金沢市片町2-1-7宇都宮片町ビル1F","香林坊バス停より徒歩1分","0762-65-5316","10:00～24:00 金・土・祝前日10:00～翌1:00","無し","36.561336 136.652994",HG
"id_shop_c03b765eae47433db30fbc0d2b81858d","c03b765eae47433db30fbc0d2b81858d","バイパスレジャーランド藤江新館","金沢市藤江南2-105","","076-268-7518","","","36.58375651 136.6206642",HG
"id_shop_831001cdff140b5a1b270db7fef79413","831001cdff140b5a1b270db7fef79413","バイパスレジャーランド藤江本館","金沢市藤江南2-41","国道8号線沿い藤江交差点近く","076-268-3798","一部24時間営業","無し","36.58397239 136.621523",HG
"id_shop_eadf4ff255804ab5acf119cd67476117","eadf4ff255804ab5acf119cd67476117","ジョイランド敦賀店","敦賀市木崎40-土三田12USAアリーナ内","","0770-37-1616","10:00～24:00","無し","35.64473762 136.0430148",HG
"id_shop_3d6eaec3740b00986f47851b16a90c82","3d6eaec3740b00986f47851b16a90c82","福井レジャーランド板垣店","福井市下馬3-112","","0776-33-5510","","","36.042283 136.233748",HG
"id_shop_37e65fec22d3752c8564bc989e4a7a2b","37e65fec22d3752c8564bc989e4a7a2b","フクイレジャーランドワイプラザ店","福井市新保北1-303ヤスサキワイプラザB棟2F","国道8号線沿い福井市内新保交差点近くワイプラザ内","0776-57-0433","一部24時間営業","無し","36.08750805 136.2494211",HG
"id_shop_61d2e1692c08d26f89c13afa385fa010","61d2e1692c08d26f89c13afa385fa010","アプレシオ米松店","福井市長本町610","国道8号線沿い丸山交差点角","0776-52-2112","一部24時間","無し","36.07263602 136.2430342",HG
"id_shop_747781a4a8154de8ea9b7eec5a8ee3a1","747781a4a8154de8ea9b7eec5a8ee3a1","キッズサーカスシピィ店","越前市新町7-8","","0778-42-6880","","","35.90367935 136.1521765",HG
"id_shop_1765b26074e07f4470786cd7d6113679","1765b26074e07f4470786cd7d6113679","リオ西山","鯖江市鳥井町5-1-2","西鯖江駅 徒歩16分","0778-62-2480","13:00～24:00","無し","35.944112 136.171294",HG
"id_shop_b6c7f6d9ccaa9df242f6911a9a8c05ca","b6c7f6d9ccaa9df242f6911a9a8c05ca","ゲームパニック甲府","甲府市国母5-20-24","","080-3350-2893","","","35.64182781 138.547239",HG
"id_shop_563ecf061b7cc6afa83d770d10471290","563ecf061b7cc6afa83d770d10471290","自遊空間 湖浜店","諏訪郡下諏訪高浜6191-3","","0266-26-4177","一部24時間","無し","36.068393 138.095167",HG
"id_shop_78eae268a093f13ae67611bc83fd17b0","78eae268a093f13ae67611bc83fd17b0","ラウンドワン長野店","長野市大字東和田827-6","国道18号線東和田交差点よりすぐ","026-254-5801","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","36.65105714 138.225192",HG
"id_shop_59d5bfef26b49516102bd76f97db85f7","59d5bfef26b49516102bd76f97db85f7","大垣メトロポリス","大垣市三塚町字西沼523-1","","0584-75-5734","10:00～24:00","無し","35.36694278 136.6291725",HG
"id_shop_5d9b2dbb066aa7075b9370cdaf146a04","5d9b2dbb066aa7075b9370cdaf146a04","アミューズメントスペースコミ丸アリババ大垣店","大垣市池尻町940-1","関が原バイパス沿い","050-3575-0530","10:00～24:00","無し","35.38404596 136.5956139",HG
"id_shop_80d0082004e3ff36b46072f9eba0fe49","80d0082004e3ff36b46072f9eba0fe49","Asobinoすてぇじ輪之内店","安八郡輪之内町四郷新開229イオンタウン輪之内内","","0584-69-4690","","","35.29341233 136.6497617",HG
"id_shop_62d2668e45a3ea547ef1ca9aad77df6c","62d2668e45a3ea547ef1ca9aad77df6c","A.Cグランド","岐阜市茜部大川1-77","名鉄新岐阜駅15分","058-275-0351","9:00～24:00","無し","35.38308553 136.7461998",HG
"id_shop_a7d963d7b791ccfcb9e829478e8bf3d3","a7d963d7b791ccfcb9e829478e8bf3d3","ラウンドワンモレラ岐阜店","本巣市三橋1100","樽見鉄道「モレラ岐阜駅」下車徒歩1分","058-323-6600","10:00～24:00","無し","35.455121 136.672955",HG
"id_shop_4555d4bb7d0ebe0901c96546befb8d05","4555d4bb7d0ebe0901c96546befb8d05","岐阜レジャーランド穂積店","瑞穂市稲里630","国道21号線沿い瑞穂市野田新田交差点近く","058-326-1133","7:00～24:00","無し","35.38432479 136.6846653",HG
"id_shop_3a8dfc1bed4360cd5e94ef54a7e2a18e","3a8dfc1bed4360cd5e94ef54a7e2a18e","アッシュ美濃加茂","美濃加茂市山手町2-56-1METOROSQUARE 2F","","0574-24-5571","","","35.4509095 137.0164003",HG
"id_shop_1c6403a82d80d4ca75541964928886e9","1c6403a82d80d4ca75541964928886e9","ラウンドワン富士店","富士市八代町4-15","岳南鉄道ジヤトコ前駅より徒歩約12分","0545-51-3636","10:00～24:00","無し","35.15310644 138.6938016",HG
"id_shop_952c9cc80f3f818e91e0f209d8f6de3e","952c9cc80f3f818e91e0f209d8f6de3e","サープラ富士あそびタウン","富士市永田町2-94","東名高速富士I.C車で10分","0545-67-7733","10:00～24:00 土日祝9:00～24:00","無し","35.16272123 138.6694286",HG
"id_shop_308330de9cbe2a07efb67b5fe41cec45","308330de9cbe2a07efb67b5fe41cec45","アップル島田店","島田市宝来町8-5","","0547-54-4351","","","34.82659503 138.187415",HG
"id_shop_de7fa2b13f64b22b25c03225814b0b8a","de7fa2b13f64b22b25c03225814b0b8a","サープラ沼津あそびタウン","沼津市大手町1-1-5","JR沼津駅徒歩5分","055-926-7739","10:00～24:00","無し","35.10266451 138.8598883",HG
"id_shop_e4b017b7cb233fcb1b965b5c8dfe6ba9","e4b017b7cb233fcb1b965b5c8dfe6ba9","ポート24浜松店","浜松市中央区坪井町4183","東名高速浜松西ICから車で15分","053-440-5588","10:00～24:00","無休","34.68017431 137.6443768",HG
"id_shop_29599c71020dc09ff3429c7eac13b9f5","29599c71020dc09ff3429c7eac13b9f5","ラウンドワン浜松店","浜松市中央区天王町諏訪1981-17","浜松ICより約15分イオン浜松市野ショッピングセンター南","053-461-1101","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.73795995 137.7638799",HG
"id_shop_e3775aef7355e3df6920f42d4d06b158","e3775aef7355e3df6920f42d4d06b158","アピナ浜松店","浜松市中央区葵西2-27-10ロックタウン内","","053-430-4800","","","34.76741731 137.7080638",HG
"id_shop_ba7c5aa859523e1d39c4c43677529b27","ba7c5aa859523e1d39c4c43677529b27","タイトーステーション新浜松ザザシティ店","浜松市中央区鍛冶町15ザザシティ浜松西館2F","JR「浜松駅」・遠鉄「新浜松駅」から徒歩5分","053-413-5256","10:00～20:00","ザザシティ休館日","34.705137 137.729441",HG
"id_shop_2225bfa21dca52b530ee6c4483aa72f7","2225bfa21dca52b530ee6c4483aa72f7","楽市楽座 サンストリート浜北店","浜松市浜名区平口2861サンストリート浜北内 M-207","","0535-84-6136","10:00～22:00","無し","34.79467266 137.7607979",HG
"id_shop_41b4ae6ca0e2b7d387ec49f674b3f728","41b4ae6ca0e2b7d387ec49f674b3f728","アップルグランリバー 大井川店","焼津市下江留1327","東名高速道路、吉田ICより車で10分","054-270-3244","10:00～24:00","無し","34.80971624 138.2732243",HG
"id_shop_5bd6662ecc5ec3aea1a77f8d4015ba7b","5bd6662ecc5ec3aea1a77f8d4015ba7b","THE 3RDプラネット焼津店","焼津市八楠3-18-5","東名高速焼津IC車で5分","054-628-6503","10:00-24:00","無し","34.878577 138.3078542",HG
"id_shop_1b617fb4fd2b4610bb79c57ea73cff2a","1b617fb4fd2b4610bb79c57ea73cff2a","藤枝グランドボウル","藤枝市下当間652","","054-641-8381","","","34.887348 138.293077",HG
"id_shop_bb9bb32a78df6c9af3c1730720eeda25","bb9bb32a78df6c9af3c1730720eeda25","ゲームインプリンス","静岡市清水区天神1-2-6","東名高速静岡ICから車で30分","0543-64-8012","10:00～24:00","無休","35.02415636 138.4798001",HG
"id_shop_2639e00dac8e750787470bdb410be83e","2639e00dac8e750787470bdb410be83e","タイトーFステーション静岡店","静岡市葵区呉服町2-5-4ふしみや第2ビル 5F","静岡駅より徒歩8分、新静岡駅より徒歩5分","054-251-3200","直接店舗にお問い合わせください","直接店舗にお問い合わせください","34.97439418 138.3832297",HG
"id_shop_e5ae425197e843dd64e6de39c4bceaf3","e5ae425197e843dd64e6de39c4bceaf3","アップル新北街道店","静岡市葵区沓谷5-13-4","東名高速静岡ICから車で20分","054-261-9109","10:00～24:00","無休","34.99831803 138.4134069",HG
"id_shop_99ec26adbe6b3516118b355a91d7d644","99ec26adbe6b3516118b355a91d7d644","ラウンドワン静岡･駿河店","静岡市駿河区向手越1-10-1","静岡駅より国道1号「常盤2」を右折、本通りを左折安倍川橋を渡り1Km","054-201-1601","10:00～24:00","無し","34.950991 138.360524",HG
"id_shop_5574705f6ead07d417ca00aac3034e01","5574705f6ead07d417ca00aac3034e01","JOYJOY一宮店","一宮市森本3-23-19","","0586-23-6006","月～木11:00～翌6:00 金・祝前11:00～ 土・特日24時間営業 日・祝日～翌6:00","無し","35.28770244 136.8156326",HG
"id_shop_b60e452bdc6941d74ccb77ef80ce0233","b60e452bdc6941d74ccb77ef80ce0233","M'sPARK刈谷店","刈谷市稲場町3-206","155号沿い","0566-27-5822","10:00～24:00","無し","35.00549344 137.0014494",HG
"id_shop_f11a090b0bf3fa879006682f755d4a43","f11a090b0bf3fa879006682f755d4a43","ラウンドワン名古屋西春店","北名古屋市宇福寺神明15","名古屋高速一宮線 西春入口手前 22号線沿い名古屋ハウジングセンター、 一宮会場向かい","0568-26-4001","10:00～翌6:00/土9:00～翌6:00/日・祝8:00～翌6:00","無し","35.25506282 136.8439405",HG
"id_shop_87a95aa07c3f35a16b2209a8991b15bc","87a95aa07c3f35a16b2209a8991b15bc","半田メトロポリス","半田市旭町3-11-1半田コロナワールド内2F","JR武豊線東成岩駅より徒歩1分","0569-24-5226","平日10:00～23:50 土日祝日前 9:00～23:50","無し","34.87469206 136.9217723",HG
"id_shop_178496d24cbed55acaf7298cfe02ea92","178496d24cbed55acaf7298cfe02ea92","半田グランドボウル","半田市東洋町2-49-1","","0569-24-9281","","","34.89247 136.942241",HG
"id_shop_9096cd0451dc74dd575b16156e363a22","9096cd0451dc74dd575b16156e363a22","ラウンドワン半田店","半田市瑞穂町6-7-8","半田市役所 南へ約1km","0569-25-7351","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.88609688 136.9412056",HG
