name,address,loc_id,latitude&longitude,pcb_count
"イトーヨーカドーアリオ葛西","東京都 江戸川区 東葛西 9-3-3　アリオ葛西","THjwwoLghjQKVl76GIIozw","","","1"
"NICOPA葛西","東京都 江戸川区 東葛西 9-3-6　島忠ホームズ葛西店1F","RYxU68tj--S9fwyDQurshQ","","","1"
"イトーヨーカドー小岩","東京都 江戸川区 西小岩 1-24-1","NbITNUqM4Pv2cOEuk8vRPw","","","1"
"NOSICA葛西","東京都 江戸川区 西葛西 3-9-19　イオン葛西店3F","z-QwEWG2vqjWmE_VzOthgA","","","1"
"東京あそびマーレ","東京都 八王子市 別所 2-1-2　ビア長池新館内","TgeLVcI32ANM6LLScQomuw","","","1"
"ソユーゲームフィールド南大沢","東京都 八王子市 南大沢 2-28-1　イトーヨーカドー南大沢店2F","ybQovipNqQtFMTG0kzOKvw","","","1"
"GiGO イトーヨーカドー八王子","東京都 八王子市 狭間町 1462-1　イトーヨーカドー八王子店3F","KCDpykrJIG5cCpmdW8D-nQ","","","1"
"NICOPA吉祥寺","東京都 武蔵野市 吉祥寺本町 1-11-5　コピス吉祥寺5F","27fuIzXsQrp7342Y4o33uw","","","1"
"キャロム青梅","東京都 青梅市 千ケ瀬町 4-326-1","ZE12GWkELK5D0AR-iCvjgw","","","1"
"ゲオ青梅新町","東京都 青梅市 新町 5-4-3","MW6svIKeHmbyCpvr8DyxPA","","","1"
"ハローズ府中四谷","東京都 府中市 四谷 5-23-12　ホームセンターコーナン府中四谷店内ゲームコーナー","CpJ7OIkDoFsMZfSUAy0iCw","","","1"
"GiGO 府中","東京都 府中市 西原町 1-6-2　府中クレッセ2F","zTsTkYbfbM6UbSyAtyEzYQ","","","1"
"アミュージアムモリタウン昭島","東京都 昭島市 田中町 562-1　モリタウン東館2F","K81Z-jDUc8wUeyYANYxlrg","","","1"
"にこぱ仙川","東京都 調布市 若葉町 2-1-7　島忠ホームズ仙川店2F","ehEoBvwdzcrHvrjHuBSaaA","","","1"
"シルクハット町田モディ","東京都 町田市 原町田 6-2-6　町田モディ4F","nPhIRtdehBFY8FxJlM8DFQ","","","1"
"アソビニムチュウ町田多摩境","東京都 町田市 小山ヶ丘 6-1-10　MrMax町田多摩境店内","rzx_GhDJQkCG_LCUKFhRLQ","","","1"
"GiGO ままともプラザ町田","東京都 町田市 旭町 1-24-1　ままともプラザ町田2Fゲームコーナー","Qimz6KkP2n9iBpT96B1byQ","","","1"
"GiGO アメリア町田根岸ショッピングセンター","東京都 町田市 根岸町 2-18-1　アメリア三和町田根岸店2F","5Rl0zG39vsZc7p4vt4GPqQ","","","1"
"東京・湯河原温泉 万葉の湯","東京都 町田市 鶴間 7-3-1","nNpCrsiOEBNAmf04o7qZJA","","","1"
"ウェアハウス一橋学園","東京都 小平市 学園東町 1-4-39　平山ビル3F","rzoBvmyQ0uKnIKRR1VbGSw","","","1"
"GiGO 福生","東京都 福生市 福生 1076-1","sE6mrk-qjpgYfhozpXyhTA","","","1"
"モーリーファンタジークルネ","東京都 東久留米市 野火止 1-3-3　東久留米SCクルネ1F","my6k76LfojcuQF6u6NHnsQ","","","1"
"タイトーFステーションダイエー武蔵村山","東京都 武蔵村山市 伊奈平 3-36-1　ダイエー武蔵村山店2F","kjN7yY7SlHDPY42s3KSA2w","","","1"
"カラフルパーク聖蹟桜ヶ丘","東京都 多摩市 関戸 1-1-5　ザ・スクエア聖蹟桜ヶ丘B1F","IcOri8yUA1jlv6I_euTO9A","","","1"
"キッズトレイン聖蹟桜ヶ丘","東京都 多摩市 関戸 1-10-1　京王聖蹟桜ヶ丘SC　A館8F","5wUQVJS6V5wHNCcMzzB1eg","","","1"
"GiGO SOCOLA若葉台","東京都 稲城市 坂浜 1325-1　SOCOLA若葉台3F","DOX1pBoxJpd9DPzJU5Hvmg","","","1"
"GiGO アメリア稲城ショッピングセンター","東京都 稲城市 矢野口 2284-1　アメリア稲城SC2F","8M9GzdnZtykbmYYeTa83Hw","","","1"
"アミュージアムフレスポ若葉台","東京都 稲城市 若葉台 2-4-2　フレスポ若葉台2F","TpHOHHkO8jhiewae2bD-tg","","","1"
"ゲームパラダイス東京サマーランド","東京都 あきる野市 上代継 600","3QPt6MoA-UQ0WES3Xb0D-A","","","1"
"ハローズガーデンあきる野プレイス","東京都 あきる野市 秋川 1-17-1　あきる野プレイス4F","xhtoJSYL_-tzXYlNqQRC7g","","","1"
"モーリーファンタジー日の出","東京都 西多摩郡日の出町 平井 字三吉野桜木237-3　イオンモール日の出　イオン日の出店3F","H__aCLDatVC4vXWkLxLfoQ","","","1"
"namco横浜ワールドポーターズ","神奈川県 横浜市中区 新港 2-2-1　横浜ワールドポーターズ5F","Q5OczLieLAzSlPoEDhZ4-Q","","","8"
"イミグランデ日吉","神奈川県 横浜市港北区 日吉 2-2-4　日吉ビル","vfZAAwvNliDaDTWBVTGb-Q","","","6"
"イミグランデ溝口2","神奈川県 川崎市高津区 溝口 1-14-7　第2カスタムビル1～4F","Vx8sAuPrtu7_4338AZsIhA","","","6"
"namcoコースカベイサイドストアーズ（横須賀）","神奈川県 横須賀市 本町 2-1-12　コースカベイサイドストアーズ5F","-HzWRzG8ozBdATAgsnokfg","","","6"
"ラウンドワン横浜駅西口","神奈川県 横浜市西区 南幸 2-8-16","iLHpYbDKF0BZL-z8dGegTw","","","5"
"サープラ横浜あそびタウン","神奈川県 横浜市都筑区 中川中央 1-25-1　ノースポート・モール6F","aYhZHEmQz1GdXwTIIf2d6Q","","","5"
"namcoラゾーナ川崎","神奈川県 川崎市幸区 堀川町 72-1　LAZONA川崎プラザ4F","JepYjIF4b83oo9KAFsFwBA","","","5"
"バンダイナムコ Cross Store 横浜","神奈川県 横浜市中区 新港 2-2-1　横浜ワールドポーターズビブレ2F","p6-3QZ8AM5V1Z0sj1mBqrw","","","4"
"namcoトレッサ横浜","神奈川県 横浜市港北区 師岡町 700　トレッサ横浜南棟3F","FC1PJfMWFiq_akqVYc0Xbw","","","4"
"タイトーステーション横浜西口五番街","神奈川県 横浜市西区 南幸 1-12-9","yxzxsSQbWwWnWaXvuAOtwA","","","4"
"シルクハット川崎モアーズ","神奈川県 川崎市川崎区 駅前本町 7　川崎モアーズ1・2F","WMFhuhyYqB97ZnO74L8ySA","","","4"
"シルクハット川崎ダイス","神奈川県 川崎市川崎区 駅前本町 8　ダイスビルB2F","WbwlFMTjE71sKGogTo1c5w","","","4"
"タイトーステーション溝の口","神奈川県 川崎市高津区 溝口 1-11-8　OKKA634ビル1F","eY7_H2gIdEfHI6x8OJ8H8w","","","4"
"GiGO 相模大野","神奈川県 相模原市南区 相模大野 3-13-2　東和ビル2・3F","9C7K-2_jTflBNREdgq967A","","","4"
"アピナ橋本","神奈川県 相模原市緑区 西橋本 5-1-1　ラ・フロール駐車場棟1F","9Ko9cYGAzOzBsFpId1Bh_w","","","4"
"ラウンドワンさいか屋横須賀","神奈川県 横須賀市 大滝町 1-13　さいか屋横須賀店内","eRqySWPI8CQgA2J-dgLaRw","","","4"
"namcoOSC湘南シティ","神奈川県 平塚市 代官町 33-1　OSC湘南シティ内","iURdWRx_bncPkhvF0ukncA","","","4"
"イミグランデ本厚木","神奈川県 厚木市 中町 3-2-1　新中川ビル","3kjcvUgwBgdd5btGMJ_Tkg","","","4"
"神奈川レジャーランド厚木","神奈川県 厚木市 戸室 5-31-1　アツギ・トレリス2F","o_SaLBY9p4_2lfp9Y3ro5g","","","4"
"タイトーステーション海老名ビナウォーク","神奈川県 海老名市 中央 1-18-1　ビナウォーク6番館2F","p1BhZ0KnX4eNQCNYDIwiBA","","","4"
"namcoイオンモール座間","神奈川県 座間市 広野台 2-10-4　イオンモール座間3F","hyMBjTex6cF3s7nClXAb-Q","","","4"
"アピナ山下公園","神奈川県 横浜市中区 新山下 1-2-8　港山下ナナイロビル2F","0dE1anABv5c2Du7yJhTnJw","","","3"
"よこはまコスモワールド 一文字地区","神奈川県 横浜市中区 新港 2-8-1","mjFNBxOzFvYMWe0FJjm4NQ","","","3"
"GiGO綱島","神奈川県 横浜市港北区 綱島西 2-6-29　城田ビル1～3F","qlt9SDdZg6F2XuuT8v_h3w","","","3"
"アミューズメントパークジアス上大岡","神奈川県 横浜市港南区 上大岡西 2-1-28　アカフーパーク1・2F","7pcdi0GG86PjSUjHsJxjew","","","3"
"カプコミクスみなとみらい","神奈川県 横浜市西区 みなとみらい 3-5-1　マークイズみなとみらい4F　404区画","VqIMDGDdSsHRRmQCV5wxVg","","","3"
"エディオン横浜西口本店","神奈川県 横浜市西区 南幸 2-16-1　エディオン横浜西口本店6F　アソビニスタ　CeeUYokohama内","KPX9y8Q7YKkl1IXqFwOobQ","","","3"
"イトーヨーカドーららぽーと横浜店2Fゲームコーナー","神奈川県 横浜市都筑区 池辺町 4035-1　イトーヨーカドーららぽーと横浜店2F","7c5DDKnSZTWlv7FMNDJuhg","","","3"
"namco港北TOKYU S.C.","神奈川県 横浜市都筑区 茅ケ崎中央 5-1　港北TOKYU SC6F","sVjhQCTJtRpLdOHIET0jyA","","","3"
"タイトーFステーション向ヶ丘遊園","神奈川県 川崎市多摩区 登戸 2718-1","ifuqpcbwK9lgu2zCURVyVQ","","","3"
"ラウンドワンスタジアム川崎大師","神奈川県 川崎市川崎区 殿町 1-5-1","IaOkkHseA-BKry96dQ2Wqg","","","3"
"GiGO アリオ橋本","神奈川県 相模原市緑区 大山町 1-22　アリオ橋本2F","baJMfr5vD5SHSGHgayIdhQ","","","3"
"アドアーズ橋本","神奈川県 相模原市緑区 橋本 3-3-1　SING橋本2F","YS5oS-yQQGQLIICVQtj6ww","","","3"
"ラウンドワンららぽーと湘南平塚","神奈川県 平塚市 天沼 10-1　ららぽーと湘南平塚3F","GRo_mC02M87GF-6ttlHpOA","","","3"
"楽市楽座湘南藤沢","神奈川県 藤沢市 辻堂新町 4-3-5　MrMax湘南藤沢SC2F","X8jTn_dm6aWKJe3IT8tFdA","","","3"
"namcoダイナシティ小田原","神奈川県 小田原市 中里 208　小田原ダイナシティWEST4F","-zyYOs68QiR3Lnd3fIU7hA","","","3"
"シルクハット海老名マルイ","神奈川県 海老名市 中央 1-6-1　海老名マルイ3F","zqb7qWXUrDaV1yuJ-FBkMA","","","3"
"GiGO 横浜中華街","神奈川県 横浜市中区 山下町 80-1","i3rMR-liFXBX6qiYdAkm7Q","","","2"
"横浜みなとみらい 万葉の湯","神奈川県 横浜市中区 新港 2-7-1　8Fお祭り広場","W4zRCdVH9l8Ai3Q1YGMjWA","","","2"
"モーリーファンタジー東戸塚","神奈川県 横浜市戸塚区 品濃町 535-1　オーロラシティ　イオンスタイル東戸塚4F","B0sjcOvJWr5jv2OBXyZGwA","","","2"
"タイトーステーション戸塚西口","神奈川県 横浜市戸塚区 戸塚町 4023","qPEde2NsqUOT7R5n1QDqUA","","","2"
"NICOPA四季の森フォレオ","神奈川県 横浜市旭区 上白根 3-41-1　横浜四季の森フォレオ3F","UYvXnAyKG4UmaYX9p_0aqw","","","2"
"ASOBLEゆめが丘ソラトス","神奈川県 横浜市泉区 下飯田町字大原 1584-2　ゆめが丘ソラトス3F　303-304区画","1CAOKfUPp_Ue4ryWiD1ULQ","","","2"
"キッズプラザきゃらんど立場","神奈川県 横浜市泉区 中田西 1-1-15　イトーヨーカドー立場店3F","G2fXrLxOfkT139wZ3iUbjg","","","2"
"ラウンドワン横浜綱島","神奈川県 横浜市港北区 樽町 2-6-40　T-PLATZ","f6Gz2DZZ45_Di1FNbogGAA","","","2"
"ソユーゲームフィールド上大岡","神奈川県 横浜市港南区 上大岡西 1-18-3　ミオカリスト館6F","ndQ_rD2lezuhAo6TbS4JNg","","","2"
"モーリーファンタジー港南台","神奈川県 横浜市港南区 港南台 3-1-2　イオンフードスタイル港南台店4F","RsP85CQmFJkg9J9JQNVUQg","","","2"
"GiGO 新杉田","神奈川県 横浜市磯子区 杉田 1-1-1　らびすた新杉田2F","OLKTYMadAAtvWIItlgQmSw","","","2"
"GiGO イオンスタイル東神奈川","神奈川県 横浜市神奈川区 富家町 1　イオンスタイル東神奈川店4F","3LC91o-E-UZG-_TLRB9SAQ","","","2"
"クレハピ横浜アソビル","神奈川県 横浜市西区 高島 2-14-9　アソビル3F","x5_gos41BQcH_r8Xw5Np5A","","","2"
"モーリーファンタジー港北","神奈川県 横浜市都筑区 中川中央 1-31-1　モザイクモール港北5F","aycDsQWpiLhoywW7gyic5Q","","","2"
"GiGO 港北インター","神奈川県 横浜市都筑区 東方町 321-6","7vwCKZ0ruNLUK-MPdfq5kQ","","","2"
"イトーヨーカドーららぽーと横浜","神奈川県 横浜市都筑区 池辺町 4035-1　ららぽーと横浜イトーヨーカドー店内","f5Lz2KobCh-TUrXAPtik0w","","","2"
"GiGO センター南","神奈川県 横浜市都筑区 茅ケ崎中央 3-25　aune港北1F","W-xCYkmE4lyJN6SsSKg6hA","","","2"
"モーリーファンタジー金沢八景","神奈川県 横浜市金沢区 泥亀 1-27-1　イオン金沢八景店2F","E6eOccu9tfU7_1la09fALQ","","","2"
"キッズパーク イトーヨーカドー能見台","神奈川県 横浜市金沢区 能見台東 3-1　イトーヨーカドー能見台店3F","BqNgs33wAQf9VGT-TWMEdw","","","2"
"イトーヨーカドーグランツリー武蔵小杉","神奈川県 川崎市中原区 新丸子東 3-1135-1　イトーヨーカドーグランツリー武蔵小杉店4Fゲームコーナー","oMUIgh9QR0TjcVy_CWfA3Q","","","2"
"タイトーステーションラ チッタデッラ川崎","神奈川県 川崎市川崎区 小川町 1-18　ラ チッタデッラB1F","aOOOfCqknLW6hTyWiSzlbQ","","","2"
"プレイランド川崎","神奈川県 川崎市川崎区 小田栄 2-2-1　エスパ川崎店3F","rijikWxhn0AhAekIU_i08w","","","2"
"タイトーFステーション川崎ルフロン","神奈川県 川崎市川崎区 日進町 1-11　川崎ルフロン10F","-dWCZuDUJQCn_j1PvR_3HA","","","2"
"ベネクス川崎","神奈川県 川崎市川崎区 鋼管通 4-8-3","xF5VtyJI4KUBcZEq97NxVw","","","2"
"モーリーファンタジークロスガーデン川崎","神奈川県 川崎市幸区 小倉 5-19-23","tkOGL4Kw0javabSjgJ73wg","","","2"
"イオン新百合ヶ丘ファミリーパーク","神奈川県 川崎市麻生区 上麻生 1-19　イオン新百合ヶ丘店4F","pcDifHTgTnw9Tot-wMtbbw","","","2"
"GiGO 相模原","神奈川県 相模原市中央区 中央 2-1-5　ムトス内","WMrnB_FuR_TpvfOUyfy0MQ","","","2"
"モーリーファンタジーイオン相模原","神奈川県 相模原市南区 古淵 2-10-1　イオン相模原SC　イオン相模原店3F","M3iExTbbwtUQoMZnDjoqqg","","","2"
"ASOBLEイオン相模原","神奈川県 相模原市南区 古淵 2-10-1　イオン相模原SC内","rlkp4epYvX5-KWq7PUrCDQ","","","2"
"ソユーゲームフィールド橋本","神奈川県 相模原市緑区 西橋本 5-4-3　コトエ橋本2F","EQ0GESZJKeJmZO4P6I2-aQ","","","2"
"モーリーファンタジー久里浜","神奈川県 横須賀市 久里浜 5-13-1　イオン横須賀久里浜SC　イオン久里浜店2F","mse4kaCz9P2kUbKaPlNniA","","","2"
"キッズパーク リヴィンよこすか","神奈川県 横須賀市 平成町 3-21-4　リヴィンよこすか店2F","zGOcMb79ojkZVelUym-n8w","","","2"
"アドアーズ横須賀","神奈川県 横須賀市 本町 3-27　ベイスクエアよこすか一番館　横須賀APT1F","Kf4U1-oVznb3BZGpfI937g","","","2"
"プラサカプコン横須賀","神奈川県 横須賀市 若松町 2-30　横須賀モアーズシティ4F","4B4XPEruyp_8pkZ0uX-9Ug","","","2"
"シルクハット大船","神奈川県 鎌倉市 大船 1-24　大船駅前ビル1～3F","otcrs1raTlcj0Y7VIIIXxQ","","","2"
"メルヘンランドコーナン鎌倉大船","神奈川県 鎌倉市 岡本 1188ｰ1　コーナン鎌倉大船店SCF","OdgzJNIV2-l1Y6gK4OZPzQ","","","2"
"タイトーステーション藤沢","神奈川県 藤沢市 南藤沢 21-1","F8N26FXO5XFiVtl2VstIPA","","","2"
"GiGO 本藤沢","神奈川県 藤沢市 本藤沢 5-6-8","RMX-dUCjpOYMZXuun0uTww","","","2"
"ソユーゲームフィールド湘南","神奈川県 藤沢市 辻堂新町 4-1-1　湘南モールフィル2F","7fyQDAxbw7eevjc06evvVQ","","","2"
"ハローズガーデン湘南","神奈川県 藤沢市 遠藤字滝ノ沢 698-10　湘南とうきゅう2F","V7VseS6m-RJpP2nwwnsn4g","","","2"
"GiGO ダイナシティ小田原","神奈川県 小田原市 中里 296-1　小田原ダイナシティイーストモール　イトーヨーカドー小田原店3F","rfTL6dh7z-Zs0ZHdzVs21A","","","2"
"タイトーステーション小田原シティーモールクレッセ","神奈川県 小田原市 前川 120　小田原シティーモールクレッセ2F","AxGtDHGXTV77MMhLzDwi2w","","","2"
"アミューズメントワールド メトロポリス小田原","神奈川県 小田原市 前川 219-4","ljRWgmWbQdDuEtdv7t_lLg","","","2"
"タイトーステーション小田原","神奈川県 小田原市 栄町 1-3-12","tl3ILb4IiSWu2UicdxmvZw","","","2"
"GiGO BLiX茅ヶ崎","神奈川県 茅ヶ崎市 新栄町 11‐8　BLiX茅ヶ崎3F","tXNGWgX5ywCTltGCCgkTrw","","","2"
"モーリーファンタジー茅ヶ崎中央","神奈川県 茅ヶ崎市 茅ヶ崎 3-5-16　イオン茅ヶ崎中央SC　イオン茅ヶ崎中央店3F","vqbH9PEkQISTQEMQUXERmg","","","2"
"モーリーファンタジー秦野","神奈川県 秦野市 入船町 12-1　イオン秦野SC　イオン秦野店2F","PSXuTifVhNdsXEc1wCRkzA","","","2"
"シルクハット本厚木","神奈川県 厚木市 中町 3-4-22　第二会田ビル2F","OF08CLy2ZYxo5YBHpXbdVg","","","2"
"モーリーファンタジー大和鶴間","神奈川県 大和市 下鶴間 1-2-1　イオンモール大和　イオン大和鶴間店3F","i7t4NAYi46bgRl92Wmoqcg","","","2"
"イトーヨーカドー大和鶴間","神奈川県 大和市 下鶴間 1-3-1","LxpAKmsbogvQ2_rleVGd8Q","","","2"
"プレイランド大和鶴間","神奈川県 大和市 下鶴間 1-3-1　イトーヨーカドー大和鶴間店3F","w5I6X4CJoonyQr7PSdXbww","","","2"
"アドアーズ大和店A館","神奈川県 大和市 大和東 1-4-3　大黒屋ビル1・2F","YDbiNkERtIuup42PF5Rg6w","","","2"
"モーリーファンタジー大和","神奈川県 大和市 渋谷 6-6-1　イオン大和SC　イオン大和店3F","AGrynBRFY0Ra2_4NVVrWkQ","","","2"
"ファミリーランド伊勢原","神奈川県 伊勢原市 桜台 1-8-1　イトーヨーカドー伊勢原店5F","6Mer02inNB0lkz_thpcxfA","","","2"
"GiGO 海老名","神奈川県 海老名市 中央 1-4-31　海老名プラザビル1F","KxAMy5MG4-qR-fmzJMSeMg","","","2"
"テクモピア座間","神奈川県 座間市 ひばりが丘 4-11-48","wJn189RjTcI93VI3P7FFBA","","","2"
"namco伊勢佐木町","神奈川県 横浜市中区 伊勢佐木町 3-95","RI_c3JAyUwm4vDL9-DcFIg","","","1"
"シルクハット伊勢佐木町","神奈川県 横浜市中区 伊勢佐木町 3-96　日活会館3F","3bWuQDdHOePICuG1SK56wA","","","1"
"モーリーファンタジー本牧","神奈川県 横浜市中区 本牧原 7-1　イオン本牧店5F","NfDLJThZ22j6osQC12Sc1Q","","","1"
"モーリーファンタジー天王町","神奈川県 横浜市保土ケ谷区 川辺町 3","U8NV3iSHoDhB06SPg7cANw","","","1"
"タイトーステーションイトーヨーカドー横浜別所","神奈川県 横浜市南区 別所 1-14-1　イトーヨーカドー横浜別所店2F","jtDOKaHSxlVurjnLbqzByQ","","","1"
"スイーツファンタジーパックン戸塚","神奈川県 横浜市戸塚区 上倉田町 769-1　アピタ戸塚店3F","csuzBwt5Beu4632TS9sTFQ","","","1"
"GiGO 西武東戸塚SCアネックス館","神奈川県 横浜市戸塚区 品濃町 536-1　西武東戸塚SCアネックス館7F","TyVrOkZR9sBmT8yAHx0_fg","","","1"
"モーリーファンタジーサクラス戸塚","神奈川県 横浜市戸塚区 戸塚町 4253-1　サクラス戸塚2F","Rd8tP1Y8LFBt01eY82kRnQ","","","1"
"アミューズメントパラダイスシティ","神奈川県 横浜市旭区 二俣川 1-43-28　ドン・キホーテ二俣川店5F","1nNhNgerzZf0BN56kqPrYQ","","","1"
"モーリーファンタジー横浜新吉田","神奈川県 横浜市港北区 新吉田東 8-49-1　イオン横浜新吉田SC　イオン横浜新吉田店2F","RLHk1yTzgRG-MO4JLVSxMA","","","1"
"イミグランデ日吉3号館","神奈川県 横浜市港北区 日吉 2-4-2","VQf1lCht-fVzxdbf6yfW2g","","","1"
"イトーヨーカドー上永谷","神奈川県 横浜市港南区 丸山台 1-12　イトーヨーカドー上永谷店内ゲームコーナー","qHqa8_B7Vntb7AGTRmM3xw","","","1"
"プラサカプコン磯子","神奈川県 横浜市磯子区 磯子 1-1-1　マリコム磯子SC2F","YKD2zpcnt73lwwmCDGDxGQ","","","1"
"スイーツファクトリーパックン長津田","神奈川県 横浜市緑区 長津田みなみ台 4-7-1　アピタ長津田店2F","z1ogZGk5c0uWlGCFGyZXSg","","","1"
"GiGO クレーンゲームオアシス都筑","神奈川県 横浜市都筑区 川和町 846−1","F5mYgfIH21FnNe5DZzP-sg","","","1"
"namcoららぽーと横浜","神奈川県 横浜市都筑区 池辺町 4035-1　ららぽーと横浜2F","pGj68PtwBGGUcC-GR3Mv6w","","","1"
"スコナランド金沢シーサイド","神奈川県 横浜市金沢区 並木 2-13-1　イオン金沢シーサイド店3F","C5Ox7_JOjgceWts51qnu2g","","","1"
"スイーツファンタジーパックン金沢文庫","神奈川県 横浜市金沢区 釜利谷東 2-1-1　アピタ金沢文庫店2F","XvZlp7PNfIaceTHO1bt-eg","","","1"
"HapipiLandこどもの国","神奈川県 横浜市青葉区 奈良町 1-2-1　W.A.OこどものくにSC　スーパー三和子供の国店3F","RunlEiPdFgeif4by62jPsw","","","1"
"NICOPAクロス向ヶ丘","神奈川県 川崎市多摩区 登戸 2779-1　クロス向ヶ丘2F","Av9V5DOpJr5qd2T6ZL4VSA","","","1"
"GiGO ホームズ川崎大師","神奈川県 川崎市川崎区 中瀬 3-20-20　島忠ホームズ川崎大師店2F","2Oime5RRSZJs1mNhDGsvcQ","","","1"
"川崎グランドボウル","神奈川県 川崎市川崎区 宮前町 11-14","65zaHB5lr2dkJ0a9e2msng","","","1"
"NICOPA＆nico ground 川崎","神奈川県 川崎市川崎区 富士見 1-5-5　マーケットスクエア川崎イースト1F","aX-EcaAoUcx6fd7LJj36NA","","","1"
"モーリーファンタジー川崎小田栄","神奈川県 川崎市川崎区 小田栄 2-3-1　ホームセンターコーナン川崎小田栄店2F","aij0WrbodTQpyxrs0Ak1cw","","","1"
"コジマ×ビックカメラ梶ヶ谷","神奈川県 川崎市高津区 梶ケ谷 2-2-3","m8I6A0rdVwOdA6KaVqtfgw","","","1"
"キッズトレイン上溝","神奈川県 相模原市中央区 上溝 5-14-19　ダイエー上溝店4F","rcI9vQlRj0AvdjLxueGhcg","","","1"
"GiGO 相模原ラクーン","神奈川県 相模原市中央区 小山 1-1-14　相模原ラクーン1F","bQVpPdAejXefD_AE1iv3vA","","","1"
"モーリーファンタジー相模原小山","神奈川県 相模原市中央区 小山 3-37-1　ホームセンターコーナン相模原小山店2F","6PfrtVKtotPQcDQmOO4FUQ","","","1"
"GiGO イトーヨーカドー古淵","神奈川県 相模原市南区 古淵 3-13-33　イトーヨーカドー古淵店3F","tQFCXz_7_svm7a3CfroHFw","","","1"
"ニコパニトリモール相模原","神奈川県 相模原市南区 大野台 6-1-1　ニトリモール相模原3F","j46D5Oh6nIxVUdfkx2xUkg","","","1"
"キッズトレイン相模原","神奈川県 相模原市南区 松が枝町 17-1　イトーヨーカドー相模原店3F","8k-hvFLEDQOB6SUNS0FCRA","","","1"
"さがみ湖リゾートプレジャーフォレスト","神奈川県 相模原市緑区 若柳 1634","F-AQQOyUTVM78ZAkqEZyVg","","","1"
"ヴィスポ横須賀ゲームコーナー","神奈川県 横須賀市 平成町 2-14-1　ヴィスポ横須賀店内","HOFBv5Jmd63rlu0ApJv3DA","","","1"
"湘南あそびマーレ","神奈川県 平塚市 代官町 33-1　OSC湘南シティC棟1F","ojR4WPnlJrg4wpLCXvWOKA","","","1"
"ヒロタバッティングセンター","神奈川県 藤沢市 下土棚 310","W79no6cMA7jwwwqODzmdEA","","","1"
"ピカキッズ湘南台","神奈川県 藤沢市 石川 6-2-1　イトーヨーカドー湘南台店3F","-locy79O6eGX3-_QdfZEaw","","","1"
"小田原お堀端 万葉の湯","神奈川県 小田原市 栄町 1-5-14","IuyfHkmLW2hYTxiVHqabiQ","","","1"
"モーリーファンタジー湘南茅ヶ崎","神奈川県 茅ヶ崎市 茅ヶ崎 2-7-71　イオンスタイル湘南茅ヶ崎2F","0nPY5gRdUx8YGtUtWABKtw","","","1"
"NICOPA厚木","神奈川県 厚木市 中町 1-5-10　厚木ガーデンシティ5F","10fmymcZz9vw8jLJGMUdPA","","","1"
"GiGO 本厚木","神奈川県 厚木市 中町 4-15-9","Ep8tBi7yccD3iMy9IQmm5w","","","1"
"アストロ大和バッティングセンター","神奈川県 大和市 下鶴間 807-1","mEvEJytUs74MfEsa3nf2xA","","","1"
"イミグランデ大和","神奈川県 大和市 鶴間 2-12-27","DoucgpS0c-IIVwGMbt8GRw","","","1"
"ハローズさがみ野","神奈川県 海老名市 東柏ケ谷 5-14-6　マルエツさがみ野店内","dbwgNeBEgSrdIEeSQ0tPlQ","","","1"
"モーリーファンタジー座間","神奈川県 座間市 広野台 2-10-4　イオンモール座間　イオンスタイル座間3F","83gYn2le03mjntTW-mv3HA","","","1"
"ハローズ愛川","神奈川県 愛甲郡愛川町 角田 580　スーパーアルプス愛川店内ゲームコーナー","0umtYIXp88BSWt7yaSTAwQ","","","1"
"カプコサーカス新潟東","新潟県 新潟市東区 大形本町 3-1-2　イオン新潟東店内ゲームコーナー","_INsvFeP7CpdKNhIuNirQg","","","5"
"アピナ上越インター","新潟県 上越市 富岡 3439","W8qyQVpIPFZMR36VQhCVfA","","","5"
"namco新潟","新潟県 新潟市中央区 南笹口 1-1-1　ひもろぎビル2F","u1MTTl5i_F7FWUKSJ1zXRA","","","4"
"ラウンドワンスタジアム新潟","新潟県 新潟市中央区 美咲町 2-1-38","UBZ7CvGInO9gbMiWlFrd9g","","","4"
"アピナ長岡","新潟県 長岡市 堺東町 22","Xx9pnqr56FJdIleelpltxg","","","4"
"タイトーFステーション上越","新潟県 上越市 富岡 3524　J-MAXシアター内1F","38xbgYVvaTvabTSyLEmWvA","","","3"
"タイトーステーション新潟ラブラ2","新潟県 新潟市中央区 万代 1-4-8　ラブラ2　3F","uKlvolgJbNOQ4-TGxG-Faw","","","2"
"GiGO 万代シテイバスセンタービル","新潟県 新潟市中央区 万代 1-6-1　万代シテイバスセンタービル2・3F","nX70DlbkhIJsmLAo_nfS1w","","","2"
"ビルボードプレイスゲームコーナー","新潟県 新潟市中央区 八千代 2-5-7　万代シテイビルボードプレイス／BP2内","C3k3NXGnFFh1M00c7Rp2uw","","","2"
"モーリーファンタジー新潟東","新潟県 新潟市東区 大形本町 3-1-2　イオン新潟東店3F","xaeflXOf7X_FNw21IdaC5Q","","","2"
"モーリーファンタジー新潟亀田インター","新潟県 新潟市江南区 下早通柳田 1-1-1　イオンモール新潟亀田インター　イオン新潟亀田インター店3F","e7e4C1rI9lLD8UuRTh2-4Q","","","2"
"タイトーFステーションイオン新潟西","新潟県 新潟市西区 小新南 2-1-10　イオン新潟西店3F","YZOZPARktXVDDYIaK8By8g","","","2"
