id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_bc4b8206c8c2ac377769bf3e5f3b76f0","bc4b8206c8c2ac377769bf3e5f3b76f0","ラウンドワン千種店","名古屋市千種区新栄3-20-17タイホウ千種駅前南ビル8F","地下鉄「千種駅」下車徒歩5分","052-238-1615","9:00～23:50","無し","35.16799971 136.9279985"
"id_shop_0f3f4a7c326f205c853142a486051d01","0f3f4a7c326f205c853142a486051d01","名古屋レジャーランド内田橋店","名古屋市南区内田橋2-26-22","名鉄常滑線豊田本町駅近く","052-694-6051","一部24時間営業","無し","35.1137072 136.9098069"
"id_shop_33778853cfe6c60ce5d3a80485fbe6a9","33778853cfe6c60ce5d3a80485fbe6a9","ゲームパニック大高","名古屋市緑区忠治山201グランドボウルB2F","国道23号線大高町共和IC側道グランドボウルB2階","052-625-5360","9:00～23:45","無し","35.04850561 136.9496236"
"id_shop_247fd74ef16ee7bc0dcdd36a23b56f0b","247fd74ef16ee7bc0dcdd36a23b56f0b","ラウンドワン鳴海店","名古屋市緑区鳴海町字杜若28","地下鉄「野並駅」下車徒歩5分","052-899-0700","10:00～23:50 土日祝9:00～23:50","無し","35.09913151 136.9528735"
"id_shop_8b58cfdf1b7794784ea8e107ab52c1c8","8b58cfdf1b7794784ea8e107ab52c1c8","ダイナソアエイジ","大府市東新町3-88","","0562-47-1234","","","35.03099 136.95617"
"id_shop_5da62880b3323e1740c6f45614fee0b1","5da62880b3323e1740c6f45614fee0b1","ADXマミー岡崎店","岡崎市井田新町6-1","","0564-83-6262","","","34.9770122 137.1611744"
"id_shop_eeeb7b09942828429d4e0f2a86b33bbc","eeeb7b09942828429d4e0f2a86b33bbc","GiGO春日井","春日井市岩野町4180","","0568-89-3081","","","35.26954 136.96052"
"id_shop_d6c3552b0b4fc0968bfeaf0be2dd65ca","d6c3552b0b4fc0968bfeaf0be2dd65ca","ユーズランド東浦","知多郡東浦町大字緒川字旭13-2イオンモール東浦2F","イオン東浦SC2FJR緒川駅より徒歩5分知多半島道路東浦知多ICより約4km","0562-82-2782","10:00～23:00","無し",""
"id_shop_b6cbb9268ef4ef779cbc59bd16d61a3b","b6cbb9268ef4ef779cbc59bd16d61a3b","ラウンドワン豊橋店","豊橋市大岩町字岩田27-2","","0532-65-2212","10:00～23:50 土日祝9:00～23:50","JR「二川駅」より徒歩約10分","34.7239242 137.4323261"
"id_shop_b1b88d723802127c6330305c05d11c5b","b1b88d723802127c6330305c05d11c5b","ポート24幸田","額田郡幸田町大字高力字沖原15カメリアガーデン幸田内","東名高速音羽蒲郡ICから車で30分","0564-63-6588","10:00～24:00","無休",""
"id_shop_874b47ed9bdcf25b0f43e0b5b7647328","874b47ed9bdcf25b0f43e0b5b7647328","ラウンドワンみえ川越IC店","三重郡川越町大字南福崎851-1","伊勢湾岸道みえ・川越IC出口すぐ","059-361-2130","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_f8aa88c09e6db128314092d9a49a92a8","f8aa88c09e6db128314092d9a49a92a8","アミューズメントPLABIトナリエ四日市店","四日市市安島1-3-31トナリエ四日市5F","","059-356-3385","","","34.96844971 136.6166023"
"id_shop_86858cd9cbb83eecd6b5d045294778db","86858cd9cbb83eecd6b5d045294778db","アピナ四日市店","四日市市泊小柳町4-34","","059-349-5011","","",""
"id_shop_0a3c49950ac548d89ee722117950b29f","0a3c49950ac548d89ee722117950b29f","アミューズメントスペースコミ丸四日市店","四日市市鵜の森1-3-19","","0748-72-7848","","","34.96631 136.61633"
"id_shop_d3e198e6dd414ee48b3693aaf011fddb","d3e198e6dd414ee48b3693aaf011fddb","ラウンドワン津･高茶屋店","津市高茶屋小森町277-8","国道23号沿い 「高茶屋小森南」交差点を北へ約100m","059-238-0011","10:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_66071c459f68cdc86685df924c3aacb9","66071c459f68cdc86685df924c3aacb9","滋賀レジャーランド大津店","大津市におの浜3-1-43","","077-548-7851","","","35.003875 135.883431"
"id_shop_1cc3acc8eaad9bd8d5aa398a0cb0e7b8","1cc3acc8eaad9bd8d5aa398a0cb0e7b8","ラウンドワン浜大津アーカス店","大津市浜町2-1浜大津アーカス4F","京阪電車  京津線、石山坂本線「浜大津駅」下車すぐ","077-526-8722","10:00～23:50、土日祝6:00～23:50","無し","35.010557 135.866804"
"id_shop_c3687d6e584cc254ef960ae3eb49155f","c3687d6e584cc254ef960ae3eb49155f","コミック広場甲西店","湖南市三雲234","三雲ドライブイン内","0748-72-7848","一部24時間","無し","34.987785 136.109743"
"id_shop_4d5f2833c136a64c7f7eadcf64a65603","4d5f2833c136a64c7f7eadcf64a65603","タイトーFステーションイオン近江八幡店","近江八幡市鷹飼町190-9イオン近江八幡2番街 1F","","0748-38-5172","","",""
"id_shop_3067f3e0b774953e5311159bfdd4ac39","3067f3e0b774953e5311159bfdd4ac39","ラウンドワン京都河原町店","京都市中京区河原町通り三条下ル山崎町250","河原町通り沿いBAL向かい","075-213-8400","月8:00～23:50、火～金9:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_327703940774ab76beb91cccf677184b","327703940774ab76beb91cccf677184b","ラウンドワン京都伏見店","京都市伏見区下鳥羽平塚町131","国道1号線沿い「京都南IC」から大阪方面へ車で5分","075-622-9911","月8:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","34.93599659 135.746198"
"id_shop_8ca841e11f19447b80f465db72c03202","8ca841e11f19447b80f465db72c03202","ゲームフェイス八尾","八尾市天王寺屋2-68","JR大和路線「志紀駅」下車徒歩7分","0729-48-2306","平日10:00～24:00 土日祝9:00～24:00","無し","34.60101133 135.6178787"
"id_shop_0b9f368bfe4c1aef9272d8faa002a47e","0b9f368bfe4c1aef9272d8faa002a47e","スポーツセンター21世紀","堺市南区岩室108-1","堺狭山線、はいから村斜め向かい方向、ホームセンターコーナン横","072-239-2121","平日12:00～24:00 土日10:00～24:00","無し","34.50126265 135.5385242"
"id_shop_f91e1be4f8c08412d21102fc226af191","f91e1be4f8c08412d21102fc226af191","ラウンドワン堺駅前店","堺市堺区戎島町4-44-3","南海本線堺駅下車すぐ(国道26号線沿い)","072-222-0120","平日10:00～23:50 土日祝9:00～23:50","無し",""
"id_shop_ed6c487076cd62cbd836ff08e0134077","ed6c487076cd62cbd836ff08e0134077","ゲームパニック堺","堺市堺区築港八幡町1-1堺浜シーサイド内堺浜えんため館","南海バス20系統「堺市内北回り」 堺駅西口→堺浜シーサイドステージ約17分 堺東駅→堺浜シーサイドステージ約25分","072-224-8295","10:00～23:45","無し","34.597817 135.447433"
"id_shop_8ecb9b4bf761cfb0fc128ab35ac21423","8ecb9b4bf761cfb0fc128ab35ac21423","ラウンドワン堺中央環状店","堺市東区石原町2-241","大阪中央環状線大泉緑地よりすぐ","072-253-9559","平日9:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_1546b85f534efb58ffb46d508053ea90","1546b85f534efb58ffb46d508053ea90","ラウンドワン千日前店","大阪市中央区難波1-3-1","","06-4708-2600","10:00～24:00","無し","34.667424 135.5026714"
"id_shop_c97def28187eb8487215960079356a56","c97def28187eb8487215960079356a56","ラウンドワン梅田店","大阪市北区小松原町4-16","各線「梅田」駅より徒歩3分 JR大阪駅より徒歩7分","06-6312-6800","7:15～25:00","無し","34.70337769 135.5009178"
"id_shop_f6c25a57df8abef9f18cb80b112c939f","f6c25a57df8abef9f18cb80b112c939f","ラウンドワン城東放出店","大阪市城東区今福南3-4-38","国道479号(内環状線)を南に向かい今福鶴見駅を越え約3分","06-6936-0100","平日9:00～23:50 土日祝6:00～23:50","無し","34.69651235 135.559648"
"id_shop_bda7c393d7b05932bf9fae9e6dc591ab","bda7c393d7b05932bf9fae9e6dc591ab","ラウンドワン東淀川店","大阪市東淀川区菅原7-14-29","府号14号線沿い「上新庄」交差点より南へ1km","06-6160-2221","10:00～23:50、土日祝6:00～23:50","無し","34.74289355 135.5255278"
"id_shop_055b095f94b80a4bb45a9739d94c49c3","055b095f94b80a4bb45a9739d94c49c3","タイトーステーション大阪日本橋店","大阪市浪速区日本橋4-9-14","地下鉄なんば駅・日本橋駅・恵美須町駅から約7分ほど。","06-6630-7270","10:00～24:00","無し","34.660362 135.506113"
"id_shop_906a685054b9a3582af1e3a8e28a6f05","906a685054b9a3582af1e3a8e28a6f05","GiGO難波アビオン","大阪市浪速区難波中2-3-15MMOビル1F､2F","","06-6645-7692","","","34.6627403 135.5010659"
"id_shop_d7358ee5e75af9248f2db3fc0dc235c4","d7358ee5e75af9248f2db3fc0dc235c4","GiGOあべのアポロ","大阪市阿倍野区阿倍野筋1-5-31アポロビル3F･4F","JR 天王寺駅・近鉄あべの橋駅より徒歩3分 アポロビル 3F","06-6647-0716","10:00～24:00","","34.646623 135.511677"
"id_shop_14d2d22f6689f4da810659d3c79059b6","14d2d22f6689f4da810659d3c79059b6","天王寺パスカ","大阪市阿倍野区阿倍野筋2-4-51","地下鉄谷町線阿倍野駅下車徒歩1分","090-3229-6768","8:30～24:00","無し","34.64402865 135.5125832"
"id_shop_3ec41bbd9bd8e6e455fb34ba6f7430d3","3ec41bbd9bd8e6e455fb34ba6f7430d3","ラウンドワン守口店","守口市佐太東町2-6-14ジャガーグリーン2F","旧1号沿い中央環状線「大日」交差点東へ車で1分","06-6907-9270","平日10:00?23:50、土日祝6:00～23:50","無し","34.7562488 135.5886793"
"id_shop_8c386a8952da9212edbff663f651627a","8c386a8952da9212edbff663f651627a","ゲームプラザエム","守口市本町1-3-3","","06-6991-0363","","","34.735265 135.564645"
"id_shop_9bc144cd28aeee923373f2cc91154148","9bc144cd28aeee923373f2cc91154148","モンキートリック","寝屋川市香里南之町32-5","京阪本線香里園駅下車徒歩2分","072-835-6361","10:00～24:00","無し","34.78316526 135.628799"
"id_shop_91e7fd29d8b569587fcbf52fabea4b1c","91e7fd29d8b569587fcbf52fabea4b1c","星狩物語岸和田店","岸和田市作才町1047","南海岸和田駅より徒歩10分","072-432-3841","10:00～24:00","無し","34.45453199 135.3850619"
"id_shop_7cd1b19a926aa75cbc385391c04ea841","7cd1b19a926aa75cbc385391c04ea841","ラウンドワン岸和田店","岸和田市八阪町2-11-1","国道26号線岸和田警察署東すぐ","072-429-1100","10:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_13b209aebe27b8b0a2ceff4dc9ddcbaa","13b209aebe27b8b0a2ceff4dc9ddcbaa","ラウンドワン東大阪店","東大阪市若江南町1-2-12","府道21号線沿い近畿自動車道東大阪南ICより車で4分","06-6224-1700","10:00～23:50、土日祝6:00～23:50","無し","34.6531932 135.60637"
"id_shop_f27a6ccf38d92cf6f9367d3d835d0c03","f27a6ccf38d92cf6f9367d3d835d0c03","GiGO布施","東大阪市長堂1-1-1ロンモール布施内","","06-6783-6999","","","34.6641893 135.5616378"
"id_shop_d8cbab8f7d5b87ab3f8d5343bd06b333","d8cbab8f7d5b87ab3f8d5343bd06b333","ラウンドワン枚方店","枚方市高野道1-20-20","国道1号線枚方「家具団地前」交差点 南","072-864-0800","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.84319757 135.6986262"
"id_shop_466ecdbacba2d15cf5e863f421ccff80","466ecdbacba2d15cf5e863f421ccff80","あそVIVA阪急茨木店","茨木市永代町6-2スポーツプラザ茨木2F","","072-631-6606","","","34.817929 135.576325"
"id_shop_26bfb504ac21e06da8935bb01d5b856a","26bfb504ac21e06da8935bb01d5b856a","ラウンドワン豊中店","豊中市名神口1-1-1","阪神高速道路「豊中南IC」から車で1分","06-6865-2200","平日10:00?23:50、土日祝6:00～23:50","無し","34.75733488 135.465555"
"id_shop_3799de2a667acf4402e1ce5a617adcfa","3799de2a667acf4402e1ce5a617adcfa","ラウンドワン高槻店","高槻市辻子3-6-4","国道171号線から八丁畷の交差点を南(国道170号線)に約5分","072-672-9933","月土日祝8:00～23:50 火～金10:00～23:50","無し","34.83266921 135.6301782"
"id_shop_86fdda970b0c99ea9477e57eb280708e","86fdda970b0c99ea9477e57eb280708e","ラウンドワン伊丹店","伊丹市昆陽7-29","国道171号沿い「伊丹市役所」より西へ700m","0727-75-4150","平日10:00～翌6:00 金祝前日10:00～終日 土24時間 日祝0:00～翌6:00","無し","34.77891327 135.3932572"
"id_shop_1daa7edb46078aba512303694a265c24","1daa7edb46078aba512303694a265c24","ホムスタ加古川店","加古川市尾上町安田351-1メガコート","","0794-56-2121","10:00～24:00","無し",""
"id_shop_31ed4986f52df2a1a79055e3af90a06b","31ed4986f52df2a1a79055e3af90a06b","ラウンドワン加古川店","加古川市尾上町安田字小河原325番6号","明姫幹線沿い「安田交差点」すぐ","0794-29-2513","平日10:00?23:50、土日祝6:00～23:50","無し",""
"id_shop_1298a691b4666a1cf40c92c51eb19d89","1298a691b4666a1cf40c92c51eb19d89","ラウンドワン姫路飾磨店","姫路市飾磨区中島1-254","姫路バイパス西行き 市川ランプより南 浜国(250号)沿い","079-243-1830","10:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_4567af7fcfdfba71ebf8bf517bde0c0d","4567af7fcfdfba71ebf8bf517bde0c0d","ラウンドワン三宮駅前店","神戸市中央区小野柄通り6-1-17","JR/阪急/阪神「三宮駅」下車徒歩5分","078-252-7200","10:00～24:00/土・日・祝9:00～24:00","無し",""
"id_shop_ea8cc02e4fcd4fd8bd588539d4317a2e","ea8cc02e4fcd4fd8bd588539d4317a2e","遊･スペース マジカル","神戸市中央区琴ノ緒町5-2-3協律三宮センタービル3F","JR三ノ宮駅下車徒歩5分","078-414-8844","9:00～24:00","無し","34.69551577 135.1950261"
"id_shop_180916ef0c4ff3a06953934e860d3a70","180916ef0c4ff3a06953934e860d3a70","ホムスタ玉津店","神戸市西区丸塚2-9-18メガパレス2F","第二神名玉津IC下車車5分","078-920-3337","10:00～24:00","無し",""
"id_shop_7ea4d3c4f456d31915a55bd9a442af5f","7ea4d3c4f456d31915a55bd9a442af5f","ラウンドワン奈良ミナーラ店","奈良市二条大路南1-3-1ミ･ナーラ5F","","0742-32-3900","","","34.685231 135.802224"
"id_shop_d0272b9eb66196b1b8a723db7c6cfb52","d0272b9eb66196b1b8a723db7c6cfb52","キッズサーカス奈良柏木店","奈良市柏木町456-1","","0742-93-4464","","","34.67167 135.799186"
"id_shop_e4984eec134e802ed24341c3380d5f29","e4984eec134e802ed24341c3380d5f29","ユーズランド和歌山","和歌山市中字楠谷573イオンモール和歌山2F","","073-452-1668","","","34.275743 135.149066"
"id_shop_9305200d1c3acfc1b80e4a5b92dc2eab","9305200d1c3acfc1b80e4a5b92dc2eab","ピタゴラス和歌山店","和歌山市土入73-1","","070-1479-6710","","",""
"id_shop_8b6a513960c22ffd43e945f24e1e7ec2","8b6a513960c22ffd43e945f24e1e7ec2","ラウンドワン和歌山店","和歌山市小雑賀739-3","JR和歌山駅 バス1番乗り場「マリーナシティー方面」「紀三井寺方面」「海南藤白浜方面」のいずれかに乗車約15分 「南小雑賀」下車","073-421-8210","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_e06e9edc1602137ff21f5eefc06991f3","e06e9edc1602137ff21f5eefc06991f3","ファンタジスタ","倉敷市新倉敷駅前5-194","JR西日本山陽本線「新倉敷」駅から南西に徒歩10分","086-526-0438","12:00～24:00","店舗にお問合わせください","34.5583269 133.6767549"
"id_shop_36ade331dafb09fe736ae9ac6e74a2d0","36ade331dafb09fe736ae9ac6e74a2d0","ユーズランド倉敷店","倉敷市水江1イオン倉敷ショッピングセンター2F","イオン倉敷SC2F倉敷駅北口1番乗場よりバスで10分山陽自動車道倉敷ICより約7分","086-430-5234","10:00～22:00","無し","34.60290341 133.7454258"
"id_shop_386666e11bcb4771d4eca2bdda308ab0","386666e11bcb4771d4eca2bdda308ab0","ドライブイン古城","倉敷市福田町福田2111-1","早島ICより車で20分","086-455-5190","7:00～24:00","無し","34.55139486 133.7675318"
"id_shop_2e9723c84e127338f93661ec8d04c6e9","2e9723c84e127338f93661ec8d04c6e9","アミパラテクノランド","岡山市北区大和町1-7-12","法界院駅から徒歩10分","086-225-3377","10:00～24:00","","34.679221 133.927419"
"id_shop_4ec2a405c53e03f0e780dffafae27d2e","4ec2a405c53e03f0e780dffafae27d2e","ラウンドワン岡山妹尾店","岡山市南区妹尾3413-1","国道2号線沿い妹尾西交差点を東へ約900m","086-282-8851","平日10:00～24:00 土9:00、日祝8:00から","無し","34.62318926 133.8694608"
"id_shop_5f3eda6de1650dd3d8e3ba0ca23ebf90","5f3eda6de1650dd3d8e3ba0ca23ebf90","タイトーステーション広島本通店","広島市中区本通3-5せらかぐ本通ビル","広島電鉄・立町駅より徒歩5分","082-541-6345","10:00～24:00","無し","34.3929912 132.4599026"
"id_shop_6913d63fdb0cd9a53df2086f78e81584","6913d63fdb0cd9a53df2086f78e81584","ラウンドワン広島店","広島市中区立町3-11","ひろしま国際ホテルとなり","082-545-8910","月9:00～23:50、火～金10:00～23:50 土日祝6:00～23:50","無し","34.39365895 132.4600423"
"id_shop_601b01a42a7d0ac056a5963ec86d003a","601b01a42a7d0ac056a5963ec86d003a","タイトーステーション広島紙屋町店","広島市中区紙屋町2-2-21","広島電鉄 紙屋町西電停より徒歩2分","082-544-3961","平日10:00～24:00 土日祝9:00～24:00","無し","34.394034 132.456154"
"id_shop_510cb7cf1c683e9b64556be6844d2e8d","510cb7cf1c683e9b64556be6844d2e8d","アミパラ広島店","広島市西区西観音町3-17","平和大通り沿い、西区区役所から東へすぐ","082-297-7135","10:00～24:00","無し","34.39350431 132.4360428"
"id_shop_49b6691851d0652da10fb6428cb69617","49b6691851d0652da10fb6428cb69617","ラウンドワン福山店","福山市明神町1-9-28","国道2号線明神町西へすぐ","084-973-9891","10:00～24:00","無し",""
"id_shop_4736f0d07a0d2595f6267f7a122da854","4736f0d07a0d2595f6267f7a122da854","サープラ山口あそびタウン","山口市湯田温泉6-8-3","JR山口線 湯田温泉駅下車 湯田自動車学校方面徒歩10分","083-933-0307","9:00～24:00","無し","34.1647908 131.4517343"
"id_shop_ff7990c8b0809a654f041d75a93036f7","ff7990c8b0809a654f041d75a93036f7","ラウンドワン徳島･万代店","徳島市万代町4-19-1","徳島県庁 東へ400m","088-612-0025","10:00～24:00","無し","34.064828 134.564699"
"id_shop_b99cb91769ca463971349c13c108e02a","b99cb91769ca463971349c13c108e02a","アミューズメントパフェパレパレ","徳島市南田宮2-2-46","国道11号線から田宮街道を西に車で5分","088-677-8991","10:00～24:00","無し","34.08586633 134.5426759"
"id_shop_e011623d712369c627e5a8d323d00746","e011623d712369c627e5a8d323d00746","マックスプラザ善通寺","善通寺市中村町1798-2","","0877-63-4333","","","34.24362494 133.7639965"
"id_shop_1ca8255e335864ab151dc5f65203ad20","1ca8255e335864ab151dc5f65203ad20","ラウンドワン高松店","高松市松島町2-7-43","国道11号 松島二丁目","087-812-6115","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し",""
"id_shop_9eb59489b42e780fdefd4bd26f460a92","9eb59489b42e780fdefd4bd26f460a92","ラウンドワン松山店","松山市東長戸1-3-10","伊予鉄バス「東長戸」停留所下車、北へ50m、最初の交差点左折後350m直進 国道196号線交差点(ローソン有)を更に左折後350m","089-911-5511","10:00～24:00","無し","33.8664873 132.751593"
"id_shop_922499a19abda9935ebc5ecfb675dcc6","922499a19abda9935ebc5ecfb675dcc6","ラウンドワン高知店","高知市南宝永町4-12","土佐電鉄「宝永町」駅より徒歩約5分","088-804-3070","10:00～24:00","無し","33.55791 133.554343"
"id_shop_d0c391b9961b744531ad881c516be13a","d0c391b9961b744531ad881c516be13a","ラウンドワン小倉店","北九州市小倉北区西港町15-65","国道199号線「西港」・日明出入口すぐ","093-562-8805","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.90022348 130.8561396"
"id_shop_918acbbb6a42acb2301dd6d80bff3ee6","918acbbb6a42acb2301dd6d80bff3ee6","ラウンドワン大野城店","大野城市御笠川1-18-16","国道3号線「御笠川4丁目」交差点すぐ","092-504-7411","10:00～24:00","無し",""
"id_shop_81549cfc1ecfb13812d976ed577d454b","81549cfc1ecfb13812d976ed577d454b","ラウンドワン福岡天神店","福岡市中央区天神2-6-12","岩田屋本館向かい","092-720-8101","6:00～深夜0:50","無し","33.58921038 130.3970847"
"id_shop_6ea0938d85c1303d1f993bb50a9e4d34","6ea0938d85c1303d1f993bb50a9e4d34","タイトーステーション福岡天神店","福岡市中央区天神2-6-35サザンクロスビル","西鉄福岡駅北口より徒歩2分","092-737-5500","10:00～翌1:00","無し","33.5896519 130.3962521"
"id_shop_9782ae96fdca1b63a417cd529b8ec807","9782ae96fdca1b63a417cd529b8ec807","GiGO福岡天神","福岡市中央区天神2-7-6天神DADAビル","","092-771-8121","","","33.589905 130.396633"
"id_shop_d8aaf2baccc26e2d7a0cea88f2d8714d","d8aaf2baccc26e2d7a0cea88f2d8714d","ラウンドワン博多半道橋店","福岡市博多区半道橋2-2-8","福岡空港 国際ターミナル前 きよみ通り","092-475-6611","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.58394157 130.4382666"
"id_shop_93a259da63b1a9b6a81a0da4e8c3fdc3","93a259da63b1a9b6a81a0da4e8c3fdc3","楽市街道 箱崎店3F","福岡市東区箱崎5-1-8楽市楽座003内","3号線沿い九州大学そば","092-642-0761","10:00～24:00","無し","33.62410817 130.4195897"
"id_shop_f6ed2b015060943fb004a932d98df4e1","f6ed2b015060943fb004a932d98df4e1","ラウンドワン佐賀店","佐賀市兵庫北4-2-1","国道34号線沿い 佐賀警察署隣","0952-36-7070","日～木:10:00～翌6:00 金土及び祝前日:一部24時間営業","無し","33.27533631 130.3015536"
"id_shop_e7bbdef90ce6cb628154ca063040e0d8","e7bbdef90ce6cb628154ca063040e0d8","FASボウリングセンター","唐津市栄町2581-1","国道204号線沿い、栄町東バス停より徒歩1分","0955-73-7311","10:00～翌1:00/土・休前日10:00～翌2:00","無し","33.44607081 129.979335"
"id_shop_649d895ce5205d5d02ef434b31a84755","649d895ce5205d5d02ef434b31a84755","パスカワールド宇土店","宇土市善道寺町綾織95","松橋ICより車で10分、宇土シティーショッピングセンター内","0964-22-5311","日曜～木曜 10:00～23:00  金曜・土曜 10:00～24:00","無し","32.68271108 130.6679513"
"id_shop_8aea2a3d0470c5ab84cecdbbffde9a8a","8aea2a3d0470c5ab84cecdbbffde9a8a","スポラ九品寺","熊本市中央区九品寺5-10-15","JR豊肥本線南熊本駅徒歩10分","096-372-5700","10:00～翌3:00","無し","32.79041868 130.7149285"
"id_shop_dbcc35a7e77c5ac4517a73a537732a0f","dbcc35a7e77c5ac4517a73a537732a0f","THE 3RDプラネット下通り店","熊本市中央区手取本町4-12","","096-355-2888","","","32.802791 130.709354"
"id_shop_67b6c33a2dd41ed4aea310685c059554","67b6c33a2dd41ed4aea310685c059554","ラウンドワン熊本店","熊本市西区春日7-25-15","県道28号線沿い 田崎市場方面平成けやき通りより新蓮台寺地下道をくぐり、西廻りバイパスを右折、田崎市場方面","096-325-7200","月9:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","32.78499883 130.6775647"
"id_shop_890edfc72252e700e739d4d11998d9e7","890edfc72252e700e739d4d11998d9e7","パスカワールドグリーンランド","荒尾市本井手1574-54","三井グリーンランドウルトラマンランド横","0968-69-3001","10:00～翌3:00","無し","32.98855106 130.4712247"
"id_shop_98e1c49840ba44122e83178b86999b1e","98e1c49840ba44122e83178b86999b1e","スポラ菊陽店","菊池郡菊陽町津久礼駄飼代2617-2","","096-213-5720","10:00～24:00","無し",""
"id_shop_80d6eb561700b822c19cd65ed3ba9392","80d6eb561700b822c19cd65ed3ba9392","ユーズランド三光店","中津市三光佐知1032イオン三光SC2F","","0979-43-6562","","","33.559002 131.192857"
"id_shop_06a5e50093b2a56b03e2f8f7fbcda5e4","06a5e50093b2a56b03e2f8f7fbcda5e4","ラウンドワン大分店","大分市萩原2-13-17","臨海産業道路(40m道路)萩原","097-573-2800","10:00～24:00","無し","33.24885259 131.6402543"
"id_shop_b36c815f5df424fe5bb99da24b785127","b36c815f5df424fe5bb99da24b785127","ラウンドワン宮崎店","宮崎市中村東3-4-60","国道220号 宮交シティとなり","0985-63-1210","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","31.89458335 131.4170876"
"id_shop_440fa6f9bba5bba1eaa984372c30bcbc","440fa6f9bba5bba1eaa984372c30bcbc","ラウンドワン鹿児島宇宿店","鹿児島市宇宿2-2-2","産業道路沿い、南港南口交差点 宇宿(うすき)","099-284-0655","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","31.54388304 130.5427759"
"id_shop_ead702b8e2d766dcda19ff6508fb3ecd","ead702b8e2d766dcda19ff6508fb3ecd","ラウンドワン沖縄･宜野湾店","宜野湾市真志喜3-28-8","宜野湾バイパスコンベンションセンター前","098-870-2110","10:00～23:50 土日祝6:00?23:50","無し",""
"id_shop_151558ebff9f80ebe9e3aad53f5b5788","151558ebff9f80ebe9e3aad53f5b5788","ラウンドワン沖縄･南風原店","島尻郡南風原町字兼城下茂原552","国道329号線印刷団地前交差点西側","098-940-6670","10:00～23:50 土日祝6:00～23:50","無し",""
