shop,address,id,place
"タイトーステーション池袋西口","東京都 豊島区 西池袋 1-15-9","bOP7azTcoAY7m5DWVD9WwA","35.73055 139.709742"
"タイトーステーション浅草","東京都 台東区 浅草 1-27-5","NvptRj3H7LEmwZ3agBeeGw","35.71261279 139.7939095"
"タイトーステーション海老名ビナウォーク","神奈川県 海老名市 中央 1-18-1　ビナウォーク6番館2F","p1BhZ0KnX4eNQCNYDIwiBA","35.452759 139.395683"
"タイトーステーション渋谷","東京都 渋谷区 渋谷 1-24-12　渋谷東映プラザビルB1・1F","EZWTlW64YKypLebpLtzA3Q","35.659955 139.7019553"
"タイトーステーション溝の口","神奈川県 川崎市高津区 溝口 1-11-8　OKKA634ビル1F","eY7_H2gIdEfHI6x8OJ8H8w","35.60014432 139.6124876"
"タイトーステーション町田","東京都 町田市 原町田 6-21-23　松山ビル","WTq6n5ZpC40Z8CPuEWRrXA","35.54269402 139.4484544"
"タイトーステーション盛岡マッハランド","岩手県 盛岡市 上堂 1-2-38","lK-ckkYYe3p0BG0rjoWIKw","39.723165 141.126452"
"タイトーステーション福岡天神","福岡県 福岡市中央区 天神 2-6-35　サザンクロスビル","lbqEwPY9gSzkeHJhLi4bpA","33.58964525 130.3972811"
"タイトーステーション秋葉原","東京都 千代田区 外神田 4-2-2　貴三ビル","_eibz69Hb8bFn6hEZQmGMQ","35.700222 139.771718"
"タイトーステーション立川北口","東京都 立川市 曙町 2-4-5","Yih1CoKG2xSObe7uo60VVw","35.69911 139.412096"
"タイトーステーション船橋","千葉県 船橋市 本町 1-6-1","RGI09Zl2-x7hyCYh5fEJRQ","35.699891 139.985971"
"タイトーステーション茂原アスモ","千葉県 茂原市 高師 1735　茂原ショッピングプラザアスモ2F","ouWWCLWcohp7u4ZeZJg2YA","35.434905 140.287637"
"タイトーステーション藤沢","神奈川県 藤沢市 南藤沢 21-1","F8N26FXO5XFiVtl2VstIPA","35.3372372 139.4873612"
"タイトーステーション衣山","愛媛県 松山市 衣山 1-188　パルティ・フジ衣山内","yBRB2zj92mRWtVmhYmHmzQ","33.853965 132.746863"
"タイトーステーション金沢","石川県 金沢市 片町 2-1-7　宇都宮片町ビル","FXI-gSELg1k9nPc0645OWQ","36.561337 136.653"
"タイトーステーション錦糸町楽天地","東京都 墨田区 江東橋 4-27-14　楽天地ビルB1F","oERfbDdmSSmABdi_f-U2Vg","35.696498 139.815807"
"タイトーステーション難波","大阪府 大阪市中央区 難波千日前 15-12","ogPrm7VAsOIdNvKw1M6Syw","34.66334483 135.5032012"
"タイトーステーション青森アムゼ","青森県 青森市 緑 3-9-2　サンロード青森アムゼ内","7MKOMN45IrUMRgcHfxT3_Q","40.807812 140.753293"
"タイトーステーション青森ガーラモール","青森県 青森市 三好 2-3-19　ガーラタウン青森ウエストモール　マエダガーラモール店2F","EXoxy7nx3y4WI_hTV-CfBA","40.833929 140.70151"
"タカラ島亀岡","京都府 亀岡市 篠町野条上又 11-1　アル・プラザ亀岡3F","Y91-6czmSVEP67C-TyETQA","35.001463 135.602593"
"タカラ島峰山","京都府 京丹後市 峰山町新町 1606-1　SCマイン4F","qdC0FYJ4ffvR-LdHg2fq3Q","35.608288 135.082746"
"タカラ島新村上","新潟県 村上市 仲間町 200　村上プラザ1F","ad53-Dj_W8T19mGjnz1QYg","38.22094 139.491993"
"タカラ島駒ヶ根","長野県 駒ヶ根市 赤穂 1568　ベルシャイン駒ヶ根店1F","Dmi4JGq35lwpdLh_uQ1M5A","35.74242 137.926361"
"タロフォフォ","兵庫県 西宮市 田中町 5-21","aQfVZ1GQSeAYMuwrTW_nSA","34.736694 135.336507"
"チッキッズイオン坂出","香川県 坂出市 京町 1-4-18　イオン坂出店1F","EA9bkefvwKQ6iQJUBwK1gg","34.314533 133.857922"
"チッキッズイオン高知旭町","高知県 高知市 旭町 3-94　イオン高知旭町店2F","VlQmjEIuGHo_VUe7ARxksA","33.556132 133.505244"
"チッキッズサニーアクシスいの","高知県 吾川郡 いの町 205　サニーアクシスいの店2F","4DtjA1rtHC92bQqtB2l4bA","33.550524 133.44242"
"チッキッズ瓦町FLAG","香川県 高松市 常磐町 1-3-1　瓦町FLAG5F","r92MVxH2WKsWkQrgo1LlqQ","34.338994 134.052641"
"チャットタウン北上","岩手県 北上市 北鬼柳 19-68　江釣子SCパル2F","DEGec8EGqQgPFch02GAusg","39.293188 141.093097"
"チャレンジランド1号","愛知県 名古屋市中川区 中島新町 2-1102　第2鬼頭マンション1F","CuehIaek8clngu2FHs4cTw","35.126661 136.851923"
"ティックタックワールド鴨川","千葉県 鴨川市 横渚 973-1　イオン鴨川店4F","QoFQLRzVkARyBZgbtFqosg","35.108626 140.103041"
"テクモピアパルテロン宇都宮","栃木県 宇都宮市 今泉町 237　FKDショッピングプラザ宇都宮店2F","b8sRsqR7yu7VHl8flOh4gg","36.574274 139.900565"
"テクモピアロックダムインターパーク","栃木県 宇都宮市 インターパーク 6-1-1　FKDショッピングモールインターパーク店2F","xLIm2vH5JZ5z7LAYjnRUAA","36.489939 139.906432"
"テクモピアロックダム公津の杜","千葉県 成田市 公津の杜 4-5-3　ユアエルム成田店3F","I58SPIADTRiUx8ilMNUVdw","35.75979 140.296587"
"テクモピア伊丹","兵庫県 伊丹市 藤ノ木 1-1-1　イオンモール伊丹3F","zBNDXTlEjbjmdzOB2HIvjA","34.781365 135.423938"
"テクモピア千葉中央","千葉県 千葉市中央区 本千葉町 15-1　ユアエルム千葉Mio1F","0BaWl1g7wYhUK7b6D3sclA","35.607646 140.118159"
"テクモピア川越","埼玉県 川越市 脇田町 4-2　ドン・キホーテ川越東口店3F","_kK2kAvNQYexS6DWIgEt0Q","35.909061 139.482915"
"テクモピア船橋南口","千葉県 船橋市 本町 1-7-6　ドリーム船橋ビル3F","u9-8SQQDNZIfUDcGpJjO0A","35.699019 139.985808"
"テクモピア鹿沼","栃木県 鹿沼市 東末広町 1073　福田屋鹿沼店3F","c9H5QQw_mAl1T10bG99sHQ","36.565335 139.752996"
"テックランドムサシ姫路","兵庫県 姫路市 広畑区夢前町 3-1-7　ホームセンタームサシ姫路店2F","SOwswHgBGEjcnBmua496Ig","34.796199 134.641028"
"テルメ金沢ゲームコーナー","石川県 金沢市 松島町 17　テルメ金沢3F","XtyskNhmo8fQP3QyWPcosw","36.569487 136.601434"
"ディノスパーク上磯","北海道 北斗市 七重浜 7-14-1　スーパーセンタートライアル上磯店1F","4Uqs3j4uogmlRGeEVEjwaQ","41.820381 140.695913"
"ディノスパーク函館昭和","北海道 函館市 昭和 3-24-18　ゲオ函館昭和店内","eJHc_rJWlr9M1BUhwTbYNQ","41.819233 140.734544"
"ディノスパーク北見","北海道 北見市 西三輪 5-1-16","PoWlJgBqNwCsLsuArkaLgQ","43.79654633 143.8425457"
"ディノスパーク室蘭","北海道 室蘭市 東町 4-31-2","gDYKpI2gGP0j70rp_0ypyw","42.342173 141.025957"
"ディノスパーク室蘭中央","北海道 室蘭市 中央町 3-1-8　スーパーアークス室蘭中央店3F","XxCw3CNmz6Md_SUQGogymg","42.315778 140.975796"
"ディノスパーク帯広","北海道 帯広市 白樺十六条西 2-2-5　ドリームタウン白樺内","9ywxD-5JxPNbA3XlsZFoLA","42.91949854 143.1741714"
"ディノスパーク帯広稲田","北海道 帯広市 稲田町南8線西 12-1　帯広スズランボウル内","g5K6N5O-KFCmrfgORVlYFg","42.890206 143.19646"
"ディノスパーク札幌手稲","北海道 札幌市手稲区 前田一条 11　西友手稲店3F","CAmHkgAgtF5dCI2-sk82TQ","43.12034464 141.2454271"
"ディノスパーク苫小牧","北海道 苫小牧市 柳町 3-1-20　イオンモール苫小牧2F","tKjDckUbqUKtpf7znHkQ3A","42.65574211 141.6408899"
"ディノスパーク音更","北海道 河東郡音更町 木野大通西 15-2-12　ビッグマートB棟","QzYPohz4rs6j6Vfee9d2vw","42.966275 143.205561"
"トキハ別府店ゲームコーナー","大分県 別府市 北浜 2-9-1　トキハ別府店4F","IcawyM2hSeHDd4WPqXcp9Q","33.280222 131.505576"
"トップラン東大阪","大阪府 東大阪市 東鴻池町 1-6-30　イオンタウン東大阪店2F","dthIlMt0IQJQvbmYviN9xA","34.693817 135.617591"
"トム・ソーヤのなかまたち。アリオ市原","千葉県 市原市 更級 4-3-2　アリオ市原2F","QruvhVIFJI5FYMv3riDSzg","35.50813 140.101633"
"トム・ソーヤのなかまたち。五城目","秋田県 南秋田郡五城目町 大川西野 字田屋前138　イオンスーパーセンター五城目店内","g_InAzxHdNv48kxPwff8AQ","39.935949 140.107119"
"トム・ソーヤのなかまたち。佐原","千葉県 香取市 佐原ホ 1236-1　サワラシティ2F","ir2BuQsx30wyiZdgewS0wA","35.90773 140.505797"
"トム・ソーヤのなかまたち。岸和田","大阪府 岸和田市 港緑町 2-1　岸和田カンカンベイサイドモールEAST棟2F","xsoM2ZWu9dFXtnTDZSX5Qw","34.46672 135.371376"
"トム・ソーヤのなかまたち。湯沢","秋田県 湯沢市 字上荻生田 162　イオン湯沢SC　イオンスーパーセンター湯沢店内","M5NkrWAUZ9aahkMrlSiIng","39.150485 140.469426"
"トム・ソーヤのなかまたち。鷹巣","秋田県 北秋田市 栄 字中綱31-1　イオンタウンたかのす店1F","GCJVmc7fUsY0P1_isOEJfA","40.230965 140.382902"
"トヤマレジャーランド呉羽","富山県 富山市 高木字貝塚 2054","6OgKrYA-qnAUW0DQ_6ljLA","36.71546024 137.157923"
"トライセン中津","大分県 中津市 下池永 67-3","1_D0lme-DE2HlI2YEUD-Tw","33.58965196 131.2110794"
"トライセン萩原","大分県 大分市 萩原 4-227-7　ACS3F","5OKjbT1PP9IdTzfNixBPxA","33.24908724 131.6437089"
"ドラマイオン相模原SC","神奈川県 相模原市南区 古淵 2-10-1　イオン相模原SC内","qpmscBqr_nNrBYMysjGUgA","35.55371 139.417027"
"ドラマ八王子高倉","東京都 八王子市 高倉町 55-4","KIdCTp9vgKMB1pOWen-b8Q","35.66507177 139.3664861"
"ドラマ星ヶ丘","神奈川県 相模原市中央区 星が丘 3-7-7","0Jaxz4VOpA9FgHdr6ERx_w","35.558035 139.372015"
"ドラマ港北インター","神奈川県 横浜市都筑区 東方町 321-6","7vwCKZ0ruNLUK-MPdfq5kQ","35.51933386 139.584775"
"ドラマ瑞穂","東京都 西多摩郡瑞穂町 武蔵 382-1","lNHNCsl9IrByBAXOpuiqEg","35.76359044 139.3567389"
"ドラマ藤沢","神奈川県 藤沢市 本藤沢 5-6-8","RMX-dUCjpOYMZXuun0uTww","35.35812714 139.4681337"
"ドラマ足利","栃木県 足利市 朝倉町 244-1","fn9ryXEPvQ9F4MBQXpOpbg","36.32231745 139.4502997"
"ドリームキャンディー","三重県 伊賀市 小田町 711","prtvJ6EfeECaoZXtHzkokg","34.775269 136.122794"
"ドリームファクトリーVuiVui","茨城県 猿島郡 境町 1327-1　MGMパワーセンター1F","MMrnyo2JZEQnll9a2AWpGw","36.111759 139.796265"
"ドリームファクトリーいわき","福島県 いわき市 中央台飯野 4-1","gaC4YBRVKxYRzTypJslqOQ","37.01247 140.916591"
"ドリームファクトリーアロハ！","栃木県 鹿沼市 睦町字川西城下 287-1","RncuMhSpC3N7I7WBVOdQ-Q","36.57086 139.752368"
"ドリームランド宮崎ナナイロ","宮崎県 宮崎市 橘通西 3-10-32　宮崎ナナイロ西館3F","9xyjhRDfYfvxiFvPmpXUQA","31.916037 131.422764"
"ドン・キホーテD Plaza大分","大分県 大分市 勢家町 1137　D Plaza大分店1Fゲームコーナー","sM7GIn9fwFAOXoe4t125Ww","33.246246 131.605823"
"ナガシマスパーランド","三重県 桑名市 長島町浦安 333","WZEy6-hnkuE1ZOnYqmEr3Q","35.027794 136.732557"
"ナムコランドイオン長岡","新潟県 長岡市 古正寺 1-249-1　イオン長岡店3F","CYZkNV17tfpN1rDjwOAnMw","37.454174 138.823337"
"ナムコランド鳳","大阪府 堺市西区 鳳南町 3-199-12　アリオ鳳3F　3280","b-YjbsZA1ghKsuP2XkemDA","34.524785 135.45934"
"ナムコランド鳴門","徳島県 鳴門市 撫養町大桑島 字濘岩浜4-1　パワーシティ鳴門別棟","D8H08uJJTkh3_ohCfr-wIQ","34.187684 134.611667"
"ニコアプレイランド","岩手県 二戸市 米沢 字荒谷25　二戸SCニコア内","fYYKP-_trl-Egzmcr_4SOg","40.283166 141.294262"
"ニコパニトリモール相模原","神奈川県 相模原市南区 大野台 6-1-1　ニトリモール相模原3F","j46D5Oh6nIxVUdfkx2xUkg","35.555168 139.409913"
"ニコパ島忠ホームズ草加舎人","埼玉県 草加市 遊馬町 2-1　島忠ホームズ草加舎人店1F","WCltkGAp1f3m9PCfNXnBeA","35.818286 139.768882"
"ハイテクランドキューデン","東京都 足立区 西新井栄町 2-7-2　球殿2F","qGSuoCfibnE-2c9lJZFqOw","35.777189 139.789391"
"ハイテクランドセガ立石","東京都 葛飾区 立石 7-2-1","oR9HKk6MGVkS3rBmI4oJxg","35.73897 139.84931"
"ハイテクランドセガ西中島","大阪府 大阪市淀川区 西中島 3-16-8　深井センタービル1・2F","IMwAAADDXTA1mTC25nbJBA","34.7260946 135.4995264"
"ハイパーメッセ","福岡県 北九州市小倉南区 北方 4-6-7","XXYNkor7WeK3XPW4zWWxHA","33.83921349 130.8741617"
"ハイパーレーン","東京都 豊島区 東池袋 1-43-6　D-BOXビル3・4F","GPNs0SV4UPqXvSADJP1tQw","35.732848 139.713511"
"ハッピーランドポポロ","広島県 呉市 中通 3-5-3　呉ポポロSC3F","9Ly4vhYT0L7ctp7i5GydNQ","34.245935 132.566096"
"ハッピーランドマリーナ","広島県 広島市西区 観音新町 4-14-35　広島マリーナホップ内","fkykjJ0HxnFhue98WdjiJw","34.359178 132.417459"
"ハッピーランド山陽","岡山県 赤磐市 下市 133　マルナカ山陽店2Fゲームコーナー","cHV2IyM3l0SxUi7r2h-FjQ","34.750635 134.017971"
"ハッピーランド鴨方","岡山県 浅口市 鴨方町六条院中 2128-1　天満屋ハピータウン鴨方店3F","shvyeutiwepkO7PbP1PiEA","34.52399 133.582768"
"ハローズオークワ御所","奈良県 御所市 室 1185-2　スーパーセンターオークワ御所店内ゲームコーナー","-VxiStO1Gnz5VzKZVxGMUw","34.43887 135.72856"
"ハローズガーデンあきる野東急","東京都 あきる野市 秋川 1-17-1　あきる野とうきゅう4F","xhtoJSYL_-tzXYlNqQRC7g","35.730736 139.287326"
"ハローズガーデンモラモラ墨田文花","東京都 墨田区 文花 1-31-9　オリンピック墨田文花店1F","JkrRfmFAchhye-5DB1bcNw","35.706804 139.82362"
"ハローズガーデンワカバウォーク","埼玉県 鶴ヶ島市 富士見 1-2-1　ワカバウォーク2F","7voEf7U32RA--9pBwzUu2w","35.94979 139.411461"
"ハローズガーデンワンダーフォレスト江南西","愛知県 江南市 松竹町上野 205　VIA MALLアピタ江南西店2F","7_yVJwfqDL_rpxG9Z2bl6w","35.34316 136.855204"
"ハローズガーデン伊勢崎東","群馬県 伊勢崎市 三室町 5330　MEGAドン・キホーテUNY伊勢崎東店2F","g112bo2yWZ6A9uV233F8sQ","36.32903 139.233627"
"ハローズガーデン前橋","群馬県 前橋市 文京町 2-1-1　けやきウォーク前橋　アピタ前橋店2F","YjFrAYCsZ0RwhObnXw4ozQ","36.378344 139.078508"
"ハローズガーデン加古川","兵庫県 加古川市 別府町緑町 2　イトーヨーカドー加古川店3F","2oZLXoLTUs1eLVQ0YZgMmA","34.726971 134.848083"
"ハローズガーデン北砂","東京都 江東区 北砂 2-17-1　アリオ北砂3F","JQ-p_GcEa1wZovrVEZ3Emg","35.682527 139.825773"
"ハローズガーデン厚木","神奈川県 厚木市 中町 1-5-10　厚木ガーデンシティ5F","wy6Va8iCYIPdeHxj5cufEA","35.442152 139.366791"
"ハローズガーデン吹上","埼玉県 鴻巣市 袋 字道上90-1　FUJIMALL吹上店2F","GhwikXZJgbkXiGRu6U4Duw","36.09943 139.473297"
"ハローズガーデン大和郡山","奈良県 大和郡山市 田中町 517　アピタ大和郡山店2F","NvxTlNybAEHxv62o6qZauQ","34.64229 135.769555"
"ハローズガーデン姫路","兵庫県 姫路市 増位本町 2-12-10　イオン姫路店2F","aUWuZdryzRClICF99TzwbA","34.856664 134.706333"
"ハローズガーデン安城南","愛知県 安城市 桜井町貝戸尻 60　アピタ安城南店2F","J-5rEZAzm86BHDIayP9sBw","34.920713 137.087555"
"ハローズガーデン島田","静岡県 島田市 宝来町 8-2　アピタ島田店2F","ZGH7DHEQMHsezXUTLGD1ug","34.827491 138.184885"
"ハローズガーデン市原","千葉県 市原市 青柳北 1-1　アピタ市原店2F","KghjKB2tYST8EaPsRehHhQ","35.514447 140.066014"
"ハローズガーデン広畑","兵庫県 姫路市 広畑区夢前町 1-1　MEGAドン・キホーテ姫路広畑店1F","xozJsaN0Gz_Gk-6CakkeYw","34.796923 134.637063"
"ハローズガーデン御嵩","岐阜県 可児郡御嵩町 上恵土 1052‐1　ラスパ御嵩店2F","9M2LNBP2jCbKAudQb3x5Og","35.433926 137.070518"
"ハローズガーデン新三田","兵庫県 三田市 けやき台 1-6-4　イオン三田ウッディタウン店2番街1F","SycLABwKXm7o81FRLQSDew","34.908158 135.186158"
"ハローズガーデン新潟亀田","新潟県 新潟市江南区 鵜ノ子 4-466　アピタ新潟亀田店2F","44-kK1Ul0WP2D4UaMJxFjQ","37.87212 139.08893"
"ハローズガーデン新糀谷","東京都 大田区 萩中 2-12-5　マルエツ新糀谷店2F","gYz2F_bVwCad2DZzHonH8A","35.551144 139.732806"
"ハローズガーデン木更津","千葉県 木更津市 ほたる野 4-2-48　アピタ木更津店2F","kwy_AaEMQ90garRXwFbQJQ","35.375772 139.962746"
